timestamp_ms,label,source_subtask_index,window_start_ms,window_end_ms,window_duration_ms,window_events,total_events,instant_throughput_events_per_second,average_throughput_events_per_second,watermark_strategy,parallelism
1782468941863,watermark-WM15,3,1782468936863,1782468941863,5000,5168,77835,1033.600,1281.382,WM15,4
1782468942050,watermark-WM15,0,1782468937024,1782468942050,5026,4591,74387,913.450,1221.141,WM15,4
1782468943235,watermark-WM15,2,1782468937482,1782468943235,5753,4955,74599,861.290,1200.943,WM15,4
1782468943339,watermark-WM15,1,1782468937086,1782468943339,6253,4940,76325,790.021,1227.406,WM15,4
1782468947062,watermark-WM15,0,1782468942050,1782468947062,5012,4575,78962,912.809,1197.701,WM15,4
1782468947864,watermark-WM15,3,1782468941863,1782468947864,6001,4239,82074,706.382,1229.684,WM15,4
1782468948235,watermark-WM15,2,1782468943235,1782468948235,5000,4563,79162,912.600,1179.463,WM15,4
1782468948373,watermark-WM15,1,1782468943339,1782468948373,5034,4697,81022,933.055,1205.362,WM15,4
1782468952063,watermark-WM15,0,1782468947062,1782468952063,5001,4657,83619,931.214,1178.911,WM15,4
1782468952892,watermark-WM15,3,1782468947864,1782468952892,5028,4802,86876,955.052,1210.444,WM15,4
1782468953291,watermark-WM15,2,1782468948235,1782468953291,5056,5426,84588,1073.180,1172.017,WM15,4
1782468953384,watermark-WM15,1,1782468948373,1782468953384,5011,4974,85996,992.616,1190.602,WM15,4
1782468957136,watermark-WM15,0,1782468952063,1782468957136,5073,4629,88248,912.478,1161.127,WM15,4
1782468957977,watermark-WM15,3,1782468952892,1782468957977,5085,6552,93428,1288.496,1215.608,WM15,4
1782468958386,watermark-WM15,1,1782468953384,1782468958386,5002,5754,91750,1150.340,1187.994,WM15,4
1782468958404,watermark-WM15,2,1782468953291,1782468958404,5113,5395,89983,1055.154,1164.286,WM15,4
1782468962138,watermark-WM15,0,1782468957136,1782468962138,5002,4508,92756,901.240,1145.079,WM15,4
1782468962977,watermark-WM15,3,1782468957977,1782468962977,5000,5232,98660,1046.400,1205.273,WM15,4
1782468963386,watermark-WM15,1,1782468958386,1782468963386,5000,4144,95894,828.800,1166.154,WM15,4
1782468963442,watermark-WM15,2,1782468958404,1782468963442,5038,5378,95361,1067.487,1158.362,WM15,4
1782468967225,watermark-WM15,0,1782468962138,1782468967225,5087,4695,97451,922.941,1131.953,WM15,4
1782468967995,watermark-WM15,3,1782468962977,1782468967995,5018,5032,103692,1002.790,1193.577,WM15,4
1782468968392,watermark-WM15,1,1782468963386,1782468968392,5006,4872,100766,973.232,1155.083,WM15,4
1782468968443,watermark-WM15,2,1782468963442,1782468968443,5001,4243,99604,848.430,1140.613,WM15,4
1782468972225,watermark-WM15,0,1782468967225,1782468972225,5000,6128,103579,1225.600,1137.094,WM15,4
1782468973000,watermark-WM15,3,1782468967995,1782468973000,5005,4700,108392,939.061,1179.713,WM15,4
1782468974170,watermark-WM15,2,1782468968443,1782468974170,5727,4488,104092,783.656,1118.643,WM15,4
1782468974243,watermark-WM15,1,1782468968392,1782468974243,5851,4423,105189,755.939,1129.995,WM15,4
1782468978513,watermark-WM15,0,1782468972225,1782468978513,6288,5288,108867,840.967,1117.972,WM15,4
1782468978685,watermark-WM15,3,1782468973000,1782468978685,5685,3916,112308,688.830,1151.110,WM15,4
1782468979175,watermark-WM15,2,1782468974170,1782468979175,5005,4688,108780,936.663,1109.355,WM15,4
1782468979375,watermark-WM15,1,1782468974243,1782468979375,5132,4976,110165,969.602,1121.615,WM15,4
1782468983601,watermark-WM15,0,1782468978513,1782468983601,5088,5585,114452,1097.681,1116.964,WM15,4
1782468983697,watermark-WM15,3,1782468978685,1782468983697,5012,4642,116950,926.177,1140.119,WM15,4
1782468984259,watermark-WM15,2,1782468979175,1782468984259,5084,4694,113474,923.289,1100.183,WM15,4
1782468984401,watermark-WM15,1,1782468979375,1782468984401,5026,6091,116256,1211.898,1126.010,WM15,4
1782468988657,watermark-WM15,0,1782468983601,1782468988657,5056,5216,119668,1031.646,1112.953,WM15,4
1782468988697,watermark-WM15,3,1782468983697,1782468988697,5000,4782,121732,956.400,1131.580,WM15,4
1782468989259,watermark-WM15,2,1782468984259,1782468989259,5000,6746,120220,1349.200,1111.697,WM15,4
1782468989431,watermark-WM15,1,1782468984401,1782468989431,5030,5552,121808,1103.777,1124.977,WM15,4
1782468993659,watermark-WM15,0,1782468988657,1782468993659,5002,4808,124476,961.216,1106.208,WM15,4
1782468993739,watermark-WM15,3,1782468988697,1782468993739,5042,4881,126613,968.068,1124.260,WM15,4
1782468994302,watermark-WM15,2,1782468989259,1782468994302,5043,5519,125739,1094.388,1110.926,WM15,4
1782468994431,watermark-WM15,1,1782468989431,1782468994431,5000,3827,125635,765.400,1109.105,WM15,4
1782468998661,watermark-WM15,0,1782468993659,1782468998661,5002,5187,129663,1036.985,1103.261,WM15,4
1782468998803,watermark-WM15,3,1782468993739,1782468998803,5064,5227,131840,1032.188,1120.298,WM15,4
1782468999302,watermark-WM15,2,1782468994302,1782468999302,5000,5139,130878,1027.800,1107.409,WM15,4
1782469000641,watermark-WM15,1,1782468994431,1782469000641,6210,5177,130812,833.655,1094.789,WM15,4
1782469003675,watermark-WM15,0,1782468998661,1782469003675,5014,5199,134862,1036.897,1100.546,WM15,4
1782469003953,watermark-WM15,3,1782468998803,1782469003953,5150,4880,136720,947.573,1113.056,WM15,4
1782469004958,watermark-WM15,2,1782468999302,1782469004958,5656,4658,135536,823.550,1094.444,WM15,4
1782469005666,watermark-WM15,1,1782469000641,1782469005666,5025,5594,136406,1113.234,1095.534,WM15,4
1782469009364,watermark-WM15,3,1782469003953,1782469009364,5411,4225,140945,780.817,1099.038,WM15,4
1782469009444,watermark-WM15,0,1782469003675,1782469009444,5769,4279,139141,741.723,1084.413,WM15,4
1782469009965,watermark-WM15,2,1782469004958,1782469009965,5007,4221,139757,843.020,1084.674,WM15,4
1782469010667,watermark-WM15,1,1782469005666,1782469010667,5001,4998,141404,999.400,1091.822,WM15,4
1782469014389,watermark-WM15,3,1782469009364,1782469014389,5025,4379,145324,871.443,1090.456,WM15,4
1782469014564,watermark-WM15,0,1782469009444,1782469014564,5120,5592,144733,1092.188,1084.711,WM15,4
1782469014978,watermark-WM15,2,1782469009965,1782469014978,5013,4799,144556,957.311,1079.904,WM15,4
1782469015855,watermark-WM15,1,1782469010667,1782469015855,5188,5510,146914,1062.066,1090.676,WM15,4
1782469019438,watermark-WM15,3,1782469014389,1782469019438,5049,6205,151529,1228.956,1095.512,WM15,4
1782469019616,watermark-WM15,0,1782469014564,1782469019616,5052,5965,150698,1180.721,1088.214,WM15,4
1782469019994,watermark-WM15,2,1782469014978,1782469019994,5016,4957,149513,988.238,1076.594,WM15,4
1782469020938,watermark-WM15,1,1782469015855,1782469020938,5083,4438,151352,873.106,1082.764,WM15,4
1782469024481,watermark-WM15,3,1782469019438,1782469024481,5043,5376,156905,1066.032,1094.475,WM15,4
1782469024659,watermark-WM15,0,1782469019616,1782469024659,5043,5680,156378,1126.314,1089.552,WM15,4
1782469024995,watermark-WM15,2,1782469019994,1782469024995,5001,4720,154233,943.811,1071.978,WM15,4
1782469025982,watermark-WM15,1,1782469020938,1782469025982,5044,3573,154925,708.366,1069.725,WM15,4
1782469029514,watermark-WM15,3,1782469024481,1782469029514,5033,5581,162486,1108.881,1094.963,WM15,4
1782469029696,watermark-WM15,0,1782469024659,1782469029696,5037,4584,160962,910.066,1083.467,WM15,4
1782469030115,watermark-WM15,2,1782469024995,1782469030115,5120,5335,159568,1041.992,1070.948,WM15,4
1782469031499,watermark-WM15,1,1782469025982,1782469031499,5517,4953,159878,897.771,1063.415,WM15,4
1782469034516,watermark-WM15,3,1782469029514,1782469034516,5002,5830,168316,1165.534,1097.265,WM15,4
1782469034700,watermark-WM15,0,1782469029696,1782469034700,5004,5550,166512,1109.113,1084.303,WM15,4
1782469035124,watermark-WM15,2,1782469030115,1782469035124,5009,3516,163084,701.937,1058.946,WM15,4
1782469036603,watermark-WM15,1,1782469031499,1782469036603,5104,5765,165643,1129.506,1065.585,WM15,4
1782469040249,watermark-WM15,2,1782469035124,1782469040249,5125,4225,167309,824.390,1051.392,WM15,4
1782469040357,watermark-WM15,3,1782469034516,1782469040357,5841,4432,172748,758.774,1084.848,WM15,4
1782469040412,watermark-WM15,0,1782469034700,1782469040412,5712,3448,169960,603.641,1067.065,WM15,4
1782469041642,watermark-WM15,1,1782469036603,1782469041642,5039,4537,170180,900.377,1060.397,WM15,4
1782469045279,watermark-WM15,2,1782469040249,1782469045279,5030,5149,172458,1023.658,1050.542,WM15,4
1782469045412,watermark-WM15,0,1782469040412,1782469045412,5000,5861,175821,1172.200,1070.265,WM15,4
1782469045480,watermark-WM15,3,1782469040357,1782469045480,5123,4777,177525,932.461,1080.099,WM15,4
1782469046668,watermark-WM15,1,1782469041642,1782469046668,5026,5270,175450,1048.548,1060.038,WM15,4
1782469050279,watermark-WM15,2,1782469045279,1782469050279,5000,5306,177764,1061.200,1050.857,WM15,4
1782469050417,watermark-WM15,0,1782469045412,1782469050417,5005,6126,181947,1223.976,1074.810,WM15,4
1782469050482,watermark-WM15,3,1782469045480,1782469050482,5002,5596,183121,1118.752,1081.240,WM15,4
1782469051682,watermark-WM15,1,1782469046668,1782469051682,5014,5504,180954,1097.726,1061.146,WM15,4
1782469055339,watermark-WM15,2,1782469050279,1782469055339,5060,4496,182260,888.538,1046.143,WM15,4
1782469055431,watermark-WM15,0,1782469050417,1782469055431,5014,5328,187275,1062.625,1074.459,WM15,4
1782469055567,watermark-WM15,3,1782469050482,1782469055567,5085,5693,188814,1119.567,1082.357,WM15,4
1782469056762,watermark-WM15,1,1782469051682,1782469056762,5080,4473,185427,880.512,1055.920,WM15,4
1782469060363,watermark-WM15,2,1782469055339,1782469060363,5024,4195,186455,834.992,1040.224,WM15,4
1782469060446,watermark-WM15,0,1782469055431,1782469060446,5015,4757,192032,948.554,1070.938,WM15,4
1782469060613,watermark-WM15,3,1782469055567,1782469060613,5046,5103,193917,1011.296,1080.360,WM15,4
1782469062378,watermark-WM15,1,1782469056762,1782469062378,5616,4900,190327,872.507,1050.236,WM15,4
1782469065364,watermark-WM15,2,1782469060363,1782469065364,5001,5503,191958,1100.380,1041.857,WM15,4
1782469066733,watermark-WM15,0,1782469060446,1782469066733,6287,5345,197377,850.167,1063.459,WM15,4
1782469066828,watermark-WM15,3,1782469060613,1782469066828,6215,5094,199011,819.630,1071.634,WM15,4
1782469067383,watermark-WM15,1,1782469062378,1782469067383,5005,5540,195867,1106.893,1051.759,WM15,4
1782469071282,watermark-WM15,2,1782469065364,1782469071282,5918,3573,195531,603.751,1028.223,WM15,4
1782469071759,watermark-WM15,0,1782469066733,1782469071759,5026,5081,202458,1010.943,1062.075,WM15,4
1782469071836,watermark-WM15,3,1782469066828,1782469071836,5008,5497,204508,1097.644,1072.317,WM15,4
1782469072482,watermark-WM15,1,1782469067383,1782469072482,5099,5185,201052,1016.866,1050.829,WM15,4
1782469076282,watermark-WM15,2,1782469071282,1782469076282,5000,4672,200203,934.400,1025.819,WM15,4
1782469076837,watermark-WM15,3,1782469071836,1782469076837,5001,5451,209959,1089.982,1072.768,WM15,4
1782469076899,watermark-WM15,0,1782469071759,1782469076899,5140,5853,208311,1138.716,1064.087,WM15,4
1782469077494,watermark-WM15,1,1782469072482,1782469077494,5012,5097,206149,1016.959,1049.965,WM15,4
1782469081461,watermark-WM15,2,1782469076282,1782469081461,5179,6281,206484,1212.782,1030.652,WM15,4
1782469081837,watermark-WM15,3,1782469076837,1782469081837,5000,5577,215536,1115.400,1073.830,WM15,4
1782469081908,watermark-WM15,0,1782469076899,1782469081908,5009,6180,214491,1233.779,1068.321,WM15,4
1782469082494,watermark-WM15,1,1782469077494,1782469082494,5000,5642,211791,1128.400,1051.912,WM15,4
1782469086461,watermark-WM15,2,1782469081461,1782469086461,5000,6846,213330,1369.200,1038.896,WM15,4
1782469086892,watermark-WM15,3,1782469081837,1782469086892,5055,5291,220827,1046.686,1073.164,WM15,4
1782469087034,watermark-WM15,0,1782469081908,1782469087034,5126,4326,218817,843.933,1062.734,WM15,4
1782469087642,watermark-WM15,1,1782469082494,1782469087642,5148,5300,217091,1029.526,1051.354,WM15,4
1782469091505,watermark-WM15,2,1782469086461,1782469091505,5044,6107,219437,1210.745,1043.016,WM15,4
1782469091978,watermark-WM15,3,1782469086892,1782469091978,5086,4400,225227,865.120,1068.145,WM15,4
1782469092039,watermark-WM15,0,1782469087034,1782469092039,5005,4764,223581,951.848,1060.103,WM15,4
1782469093237,watermark-WM15,1,1782469087642,1782469093237,5595,5130,222221,916.890,1047.807,WM15,4
1782469096659,watermark-WM15,2,1782469091505,1782469096659,5154,6336,225773,1229.336,1047.471,WM15,4
1782469097048,watermark-WM15,0,1782469092039,1782469097048,5009,4914,228495,981.034,1058.269,WM15,4
1782469097804,watermark-WM15,3,1782469091978,1782469097804,5826,4956,230183,850.669,1062.298,WM15,4
1782469098251,watermark-WM15,1,1782469093237,1782469098251,5014,5280,227501,1053.051,1047.928,WM15,4
1782469101778,watermark-WM15,2,1782469096659,1782469101778,5119,4430,230203,865.403,1043.248,WM15,4
1782469102077,watermark-WM15,0,1782469097048,1782469102077,5029,4928,233423,979.916,1056.485,WM15,4
1782469102804,watermark-WM15,3,1782469097804,1782469102804,5000,5362,235545,1072.400,1062.526,WM15,4
1782469103313,watermark-WM15,1,1782469098251,1782469103313,5062,5542,233043,1094.824,1048.997,WM15,4
1782469106780,watermark-WM15,2,1782469101778,1782469106780,5002,4658,234861,931.228,1040.765,WM15,4
1782469107095,watermark-WM15,0,1782469102077,1782469107095,5018,5883,239306,1172.379,1059.059,WM15,4
1782469107835,watermark-WM15,3,1782469102804,1782469107835,5031,5122,240667,1018.088,1061.540,WM15,4
1782469108313,watermark-WM15,1,1782469103313,1782469108313,5000,5617,238660,1123.400,1050.634,WM15,4
1782469111784,watermark-WM15,2,1782469106780,1782469111784,5004,7148,242009,1428.457,1049.175,WM15,4
1782469112095,watermark-WM15,0,1782469107095,1782469112095,5000,4963,244269,992.600,1057.620,WM15,4
1782469112836,watermark-WM15,3,1782469107835,1782469112836,5001,5743,246410,1148.370,1063.414,WM15,4
1782469113481,watermark-WM15,1,1782469108313,1782469113481,5168,5320,243980,1029.412,1050.162,WM15,4
1782469116787,watermark-WM15,2,1782469111784,1782469116787,5003,5347,247356,1068.759,1049.591,WM15,4
1782469117120,watermark-WM15,0,1782469112095,1782469117120,5025,4974,249243,989.851,1056.177,WM15,4
1782469117967,watermark-WM15,3,1782469112836,1782469117967,5131,6181,252591,1204.638,1066.473,WM15,4
1782469118657,watermark-WM15,1,1782469113481,1782469118657,5176,4778,248758,923.107,1047.393,WM15,4
1782469121808,watermark-WM15,2,1782469116787,1782469121808,5021,5684,253040,1132.045,1051.311,WM15,4
1782469122120,watermark-WM15,0,1782469117120,1782469122120,5000,5277,254520,1055.400,1056.161,WM15,4
1782469124063,watermark-WM15,3,1782469117967,1782469124063,6096,5604,258195,919.291,1062.780,WM15,4
1782469124100,watermark-WM15,1,1782469118657,1782469124100,5443,5397,254155,991.549,1046.142,WM15,4
1782469126811,watermark-WM15,2,1782469121808,1782469126811,5003,6312,259352,1261.643,1055.594,WM15,4
1782469127207,watermark-WM15,0,1782469122120,1782469127207,5087,4903,259423,963.829,1054.252,WM15,4
1782469129092,watermark-WM15,3,1782469124063,1782469129092,5029,6631,264826,1318.552,1067.967,WM15,4
1782469129144,watermark-WM15,1,1782469124100,1782469129144,5044,5013,259168,993.854,1045.079,WM15,4
1782469131847,watermark-WM15,2,1782469126811,1782469131847,5036,4623,263975,917.990,1052.830,WM15,4
1782469132874,watermark-WM15,0,1782469127207,1782469132874,5667,5325,264748,939.651,1051.672,WM15,4
1782469134094,watermark-WM15,3,1782469129092,1782469134094,5002,5229,270055,1045.382,1067.521,WM15,4
1782469134146,watermark-WM15,1,1782469129144,1782469134146,5002,5028,264196,1005.198,1044.290,WM15,4
1782469137320,watermark-WM15,2,1782469131847,1782469137320,5473,3374,267349,616.481,1043.509,WM15,4
1782469137925,watermark-WM15,0,1782469132874,1782469137925,5051,5173,269921,1024.154,1051.131,WM15,4
1782469139098,watermark-WM15,3,1782469134094,1782469139098,5004,5595,275650,1118.106,1068.502,WM15,4
1782469139227,watermark-WM15,1,1782469134146,1782469139227,5081,5726,269922,1126.944,1045.917,WM15,4
1782469142323,watermark-WM15,2,1782469137320,1782469142323,5003,6086,273435,1216.470,1046.821,WM15,4
1782469143175,watermark-WM15,0,1782469137925,1782469143175,5250,6476,276397,1233.524,1054.785,WM15,4
1782469144161,watermark-WM15,3,1782469139098,1782469144161,5063,5865,281515,1158.404,1070.232,WM15,4
1782469144257,watermark-WM15,1,1782469139227,1782469144257,5030,6313,276235,1255.070,1049.916,WM15,4
1782469147345,watermark-WM15,2,1782469142323,1782469147345,5022,4621,278056,920.151,1044.432,WM15,4
1782469148189,watermark-WM15,0,1782469143175,1782469148189,5014,6063,282460,1209.214,1057.685,WM15,4
1782469149162,watermark-WM15,3,1782469144161,1782469149162,5001,4586,286101,917.017,1067.374,WM15,4
1782469149260,watermark-WM15,1,1782469144257,1782469149260,5003,6194,282429,1238.057,1053.427,WM15,4
1782469152365,watermark-WM15,2,1782469147345,1782469152365,5020,5384,283440,1072.510,1044.952,WM15,4
1782469153191,watermark-WM15,0,1782469148189,1782469153191,5002,4241,286701,847.861,1053.827,WM15,4
1782469154928,watermark-WM15,3,1782469149162,1782469154928,5766,5939,292040,1030.003,1066.587,WM15,4
1782469154974,watermark-WM15,1,1782469149260,1782469154974,5714,5167,287596,904.270,1050.314,WM15,4
1782469157429,watermark-WM15,2,1782469152365,1782469157429,5064,5322,288762,1050.948,1045.062,WM15,4
1782469159525,watermark-WM15,0,1782469153191,1782469159525,6334,5449,292150,860.278,1049.423,WM15,4
1782469159941,watermark-WM15,3,1782469154928,1782469159941,5013,5779,297819,1152.803,1068.137,WM15,4
1782469159987,watermark-WM15,1,1782469154974,1782469159987,5013,5824,293420,1161.779,1052.318,WM15,4
1782469162481,watermark-WM15,2,1782469157429,1782469162481,5052,5127,293889,1014.846,1044.519,WM15,4
1782469164525,watermark-WM15,0,1782469159525,1782469164525,5000,5268,297418,1053.600,1049.497,WM15,4
1782469165013,watermark-WM15,3,1782469159941,1782469165013,5072,5529,303348,1090.103,1068.529,WM15,4
1782469165044,watermark-WM15,1,1782469159987,1782469165044,5057,5078,298498,1004.153,1051.460,WM15,4
1782469168185,watermark-WM15,2,1782469162481,1782469168185,5704,4258,298147,746.494,1038.597,WM15,4
1782469169547,watermark-WM15,0,1782469164525,1782469169547,5022,5542,302960,1103.544,1050.438,WM15,4
1782469170028,watermark-WM15,3,1782469165013,1782469170028,5015,6403,309751,1276.770,1072.144,WM15,4
1782469170071,watermark-WM15,1,1782469165044,1782469170071,5027,5262,303760,1046.748,1051.378,WM15,4
1782469173251,watermark-WM15,2,1782469168185,1782469173251,5066,5413,303560,1068.496,1039.116,WM15,4
1782469174547,watermark-WM15,0,1782469169547,1782469174547,5000,6057,309017,1211.400,1053.181,WM15,4
1782469175071,watermark-WM15,1,1782469170071,1782469175071,5000,5703,309463,1140.600,1052.896,WM15,4
1782469175093,watermark-WM15,3,1782469170028,1782469175093,5065,6205,315956,1225.074,1074.779,WM15,4
1782469178251,watermark-WM15,2,1782469173251,1782469178251,5000,5899,309459,1179.800,1041.483,WM15,4
1782469179549,watermark-WM15,0,1782469174547,1782469179549,5002,5243,314260,1048.181,1053.097,WM15,4
1782469180094,watermark-WM15,3,1782469175093,1782469180094,5001,5800,321756,1159.768,1076.201,WM15,4
1782469180213,watermark-WM15,1,1782469175071,1782469180213,5142,6027,315490,1172.112,1054.946,WM15,4
1782469183252,watermark-WM15,2,1782469178251,1782469183252,5001,5737,315196,1147.171,1043.232,WM15,4
1782469184651,watermark-WM15,0,1782469179549,1782469184651,5102,6005,320265,1176.989,1055.180,WM15,4
1782469185237,watermark-WM15,1,1782469180213,1782469185237,5024,4523,320013,900.279,1052.390,WM15,4
1782469185276,watermark-WM15,3,1782469180094,1782469185276,5182,5579,327335,1076.611,1076.208,WM15,4
1782469188322,watermark-WM15,2,1782469183252,1782469188322,5070,5524,320720,1089.546,1043.997,WM15,4
1782469190238,watermark-WM15,1,1782469185237,1782469190238,5001,5113,325126,1022.396,1051.905,WM15,4
1782469190278,watermark-WM15,3,1782469185276,1782469190278,5002,4697,332032,939.024,1073.988,WM15,4
1782469190358,watermark-WM15,0,1782469184651,1782469190358,5707,6167,326432,1080.603,1055.649,WM15,4
1782469193322,watermark-WM15,2,1782469188322,1782469193322,5000,5400,326120,1080.000,1044.573,WM15,4
1782469195266,watermark-WM15,1,1782469190238,1782469195266,5028,5129,330255,1020.088,1051.396,WM15,4
1782469195282,watermark-WM15,3,1782469190278,1782469195282,5004,6336,338368,1266.187,1077.049,WM15,4
1782469195405,watermark-WM15,0,1782469190358,1782469195405,5047,5332,331764,1056.469,1055.662,WM15,4
1782469198327,watermark-WM15,2,1782469193322,1782469198327,5005,4653,330773,929.670,1042.760,WM15,4
1782469200268,watermark-WM15,1,1782469195266,1782469200268,5002,5542,335797,1107.957,1052.282,WM15,4
1782469200283,watermark-WM15,3,1782469195282,1782469200283,5001,6827,345195,1365.127,1081.563,WM15,4
1782469200450,watermark-WM15,0,1782469195405,1782469200450,5045,5193,336957,1029.336,1055.246,WM15,4
1782469203479,watermark-WM15,2,1782469198327,1782469203479,5152,5148,335921,999.224,1042.065,WM15,4
1782469205268,watermark-WM15,1,1782469200268,1782469205268,5000,5410,341207,1082.000,1052.741,WM15,4
1782469205283,watermark-WM15,3,1782469200283,1782469205283,5000,7188,352383,1437.600,1087.055,WM15,4
1782469205530,watermark-WM15,0,1782469200450,1782469205530,5080,5751,342708,1132.087,1056.450,WM15,4
1782469208530,watermark-WM15,2,1782469203479,1782469208530,5051,5742,341663,1136.805,1043.526,WM15,4
1782469210330,watermark-WM15,1,1782469205268,1782469210330,5062,4970,346177,981.825,1051.650,WM15,4
1782469210345,watermark-WM15,3,1782469205283,1782469210345,5062,5397,357780,1066.179,1086.734,WM15,4
1782469210549,watermark-WM15,0,1782469205530,1782469210549,5019,6812,349520,1357.242,1061.032,WM15,4
1782469213531,watermark-WM15,2,1782469208530,1782469213531,5001,6054,347717,1210.558,1046.039,WM15,4
1782469215422,watermark-WM15,3,1782469210345,1782469215422,5077,5788,363568,1140.043,1087.544,WM15,4
1782469215551,watermark-WM15,0,1782469210549,1782469215551,5002,5882,355402,1175.930,1062.751,WM15,4
1782469215591,watermark-WM15,1,1782469210330,1782469215591,5261,4904,351081,932.142,1049.770,WM15,4
1782469218544,watermark-WM15,2,1782469213531,1782469218544,5013,6737,354454,1343.906,1050.464,WM15,4
1782469220594,watermark-WM15,1,1782469215591,1782469220594,5003,4513,355594,902.059,1047.593,WM15,4
