timestamp_ms,label,source_subtask_index,window_start_ms,window_end_ms,window_duration_ms,window_events,total_events,instant_throughput_events_per_second,average_throughput_events_per_second,watermark_strategy,parallelism
1782828449907,q2-6h-result-WM15-global,-1,1782828432998,1782828449907,16909,60,122,6.976,4.598,WM15,2
1782828451055,q3-1day-result-WM15-global,-1,1782828442007,1782828451055,9048,166,333,18.347,11.681,WM15,2
1782828453118,q2-1h-result-WM15-global,-1,1782828445213,1782828453118,7905,150,578,20.935,19.133,WM15,2
1782828454462,q1-1h-result-WM15-global,-1,1782828448857,1782828454462,5605,97,466,19.020,14.771,WM15,2
1782828457713,q2-6h-result-WM15-global,-1,1782828448906,1782828457713,8807,50,172,7.440,4.980,WM15,2
1782828458129,q2-1h-result-WM15-global,-1,1782828452317,1782828458129,5812,132,710,26.342,20.163,WM15,2
1782828459469,q1-1h-result-WM15-global,-1,1782828453862,1782828459469,5607,92,558,18.374,15.265,WM15,2
1782828460062,q3-1day-result-WM15-global,-1,1782828451055,1782828460062,9007,165,498,18.319,13.275,WM15,2
1782828463317,q2-6h-result-WM15-global,-1,1782828457713,1782828463317,5604,30,151,5.353,3.702,WM15,2
1782828463333,q2-1h-result-WM15-global,-1,1782828457328,1782828463333,6005,126,836,23.178,20.553,WM15,2
1782828464474,q3-7day-result-WM15-global,-1,1782828432947,1782828464474,31527,82,84,2.601,2.006,WM15,2
1782828464534,q1-1h-result-WM15-global,-1,1782828458869,1782828464534,5665,91,649,17.968,15.594,WM15,2
1782828468737,q2-1h-result-WM15-global,-1,1782828463133,1782828468737,5604,120,956,22.675,20.788,WM15,2
1782828469169,q3-1day-result-WM15-global,-1,1782828460062,1782828469169,9107,160,658,17.569,14.114,WM15,2
1782828469221,q2-6h-result-WM15-global,-1,1782828455711,1782828469221,13510,40,242,5.204,5.272,WM15,2
1782828469738,q1-1h-result-WM15-global,-1,1782828463933,1782828469738,5805,88,737,16.910,15.741,WM15,2
1782828473624,q2-6h-result-WM15-global,-1,1782828466719,1782828473624,6905,30,101,4.345,1.980,WM15,2
1782828474787,q1-1h-result-WM15-global,-1,1782828469137,1782828474787,5650,87,824,16.860,15.853,WM15,2
1782828475242,q2-1h-result-WM15-global,-1,1782828468337,1782828475242,6905,98,1054,14.785,20.054,WM15,2
1782828475827,q2-6h-result-WM15-global,-1,1782828469221,1782828475827,6606,20,191,3.028,3.584,WM15,2
1782828477975,q3-1day-result-WM15-global,-1,1782828469169,1782828477975,8806,161,819,18.283,14.776,WM15,2
1782828479791,q1-1h-result-WM15-global,-1,1782828474387,1782828479791,5404,91,915,17.817,16.028,WM15,2
1782828480447,q2-1h-result-WM15-global,-1,1782828475042,1782828480447,5405,126,1180,24.207,20.428,WM15,2
1782828482632,q2-6h-result-WM15-global,-1,1782828473624,1782828482632,9008,50,342,6.899,5.765,WM15,2
1782828484854,q1-1h-result-WM15-global,-1,1782828479591,1782828484854,5263,94,1009,18.568,16.235,WM15,2
1782828485454,q2-1h-result-WM15-global,-1,1782828480247,1782828485454,5207,142,1322,28.360,21.061,WM15,2
1782828487036,q2-6h-result-WM15-global,-1,1782828481431,1782828487036,5605,20,231,3.568,3.581,WM15,2
1782828487044,q3-1day-result-WM15-global,-1,1782828477975,1782828487044,9069,161,980,17.753,15.195,WM15,2
1782828489658,q1-1h-result-WM15-global,-1,1782828484653,1782828489658,5005,49,587,9.790,8.753,WM15,2
1782828490958,q2-1h-result-WM15-global,-1,1782828485254,1782828490958,5704,128,1450,23.958,21.288,WM15,2
1782828491639,q2-6h-result-WM15-global,-1,1782828482632,1782828491639,9007,20,151,2.220,2.188,WM15,2
1782828494682,q1-1h-result-WM15-global,-1,1782828484854,1782828494682,9828,94,1152,18.400,16.471,WM15,2
1782828496089,q3-1day-result-WM15-global,-1,1782828487044,1782828496089,9045,161,1141,17.800,15.515,WM15,2
1782828496099,q3-7day-result-WM15-global,-1,1782828464474,1782828496099,31625,83,167,2.625,2.272,WM15,2
1782828497363,q2-1h-result-WM15-global,-1,1782828490458,1782828497363,6905,127,1577,20.876,21.296,WM15,2
1782828499546,q2-6h-result-WM15-global,-1,1782828487036,1782828499546,12510,70,452,7.712,5.925,WM15,2
1782828499709,q1-1h-result-WM15-global,-1,1782828490058,1782828499709,9651,90,1242,17.869,16.566,WM15,2
1782828502367,q2-1h-result-WM15-global,-1,1782828495962,1782828502367,6405,128,1705,24.110,21.396,WM15,2
1782828503950,q2-6h-result-WM15-global,-1,1782828498345,1782828503950,5605,10,271,1.784,3.328,WM15,2
1782828504713,q1-1h-result-WM15-global,-1,1782828495105,1782828504713,9608,92,1334,18.384,16.680,WM15,2
1782828505159,q3-1day-result-WM15-global,-1,1782828496089,1782828505159,9070,161,1302,17.751,15.761,WM15,2
1782828507572,q2-1h-result-WM15-global,-1,1782828502167,1782828507572,5405,143,1848,27.474,21.768,WM15,2
1782828509554,q2-6h-result-WM15-global,-1,1782828499546,1782828509554,10008,60,522,10.706,6.136,WM15,2
1782828509773,q1-1h-result-WM15-global,-1,1782828500110,1782828509773,9663,92,1426,18.277,16.775,WM15,2
1782828510774,q1-1h-result-WM15-global,-1,1782828505114,1782828510774,5660,39,684,6.890,7.757,WM15,2
1782828512676,q2-1h-result-WM15-global,-1,1782828507372,1782828512676,5304,111,1959,21.751,21.767,WM15,2
1782828514207,q3-1day-result-WM15-global,-1,1782828505159,1782828514207,9048,162,1464,17.905,15.972,WM15,2
1782828515822,q1-1h-result-WM15-global,-1,1782828509773,1782828515822,6049,89,1554,17.364,16.750,WM15,2
1782828517880,q2-1h-result-WM15-global,-1,1782828512475,1782828517880,5405,130,2089,25.472,21.966,WM15,2
1782828518661,q2-6h-result-WM15-global,-1,1782828505151,1782828518661,13510,50,572,6.533,6.035,WM15,2
1782828520827,q1-1h-result-WM15-global,-1,1782828514977,1782828520827,5850,94,1648,18.694,16.850,WM15,2
1782828521863,q2-6h-result-WM15-global,-1,1782828516459,1782828521863,5404,20,361,3.701,3.634,WM15,2
1782828523174,q3-1day-result-WM15-global,-1,1782828514207,1782828523174,8967,162,1626,18.066,16.159,WM15,2
1782828524685,q2-1h-result-WM15-global,-1,1782828517479,1782828524685,7206,108,2197,18.302,21.753,WM15,2
1782828525886,q1-1h-result-WM15-global,-1,1782828520026,1782828525886,5860,92,1740,18.292,16.921,WM15,2
1782828527624,q3-7day-result-WM15-global,-1,1782828496099,1782828527624,31525,82,249,2.601,2.371,WM15,2
1782828527667,q2-6h-result-WM15-global,-1,1782828518661,1782828527667,9006,50,642,7.989,6.166,WM15,2
1782828528888,q2-1h-result-WM15-global,-1,1782828522484,1782828528888,6404,34,1132,5.309,10.645,WM15,2
1782828530890,q1-1h-result-WM15-global,-1,1782828525030,1782828530890,5860,90,1830,17.896,16.966,WM15,2
1782828532080,q3-1day-result-WM15-global,-1,1782828523174,1782828532080,8906,160,1786,17.965,16.306,WM15,2
1782828533993,q2-1h-result-WM15-global,-1,1782828524685,1782828533993,9308,162,2393,29.473,21.801,WM15,2
1782828534372,q2-6h-result-WM15-global,-1,1782828525265,1782828534372,9107,40,682,5.922,6.148,WM15,2
1782828535940,q1-1h-result-WM15-global,-1,1782828530082,1782828535940,5858,95,1925,18.414,17.032,WM15,2
1782828538776,q2-6h-result-WM15-global,-1,1782828532170,1782828538776,6606,20,291,3.028,2.505,WM15,2
1782828538996,q2-1h-result-WM15-global,-1,1782828530690,1782828538996,8306,150,2543,29.745,22.144,WM15,2
1782828540944,q1-1h-result-WM15-global,-1,1782828535339,1782828540944,5605,90,2015,17.986,17.072,WM15,2
1782828541130,q3-1day-result-WM15-global,-1,1782828532080,1782828541130,9050,161,1947,17.790,16.419,WM15,2
1782828544002,q2-1h-result-WM15-global,-1,1782828535794,1782828544002,8208,97,2640,19.381,22.031,WM15,2
1782828544380,q2-6h-result-WM15-global,-1,1782828538776,1782828544380,5604,40,331,7.138,2.718,WM15,2
1782828546102,q1-1h-result-WM15-global,-1,1782828540343,1782828546102,5759,90,2105,17.741,17.099,WM15,2
1782828548983,q2-6h-result-WM15-global,-1,1782828534372,1782828548983,14611,20,431,1.369,3.408,WM15,2
1782828549006,q2-1h-result-WM15-global,-1,1782828540798,1782828549006,8208,145,2785,25.762,22.204,WM15,2
1782828550195,q3-1day-result-WM15-global,-1,1782828541130,1782828550195,9065,161,2108,17.761,16.514,WM15,2
1782828551152,q1-1h-result-WM15-global,-1,1782828545347,1782828551152,5805,85,2190,16.815,17.088,WM15,2
1782828552386,q2-6h-result-WM15-global,-1,1782828544380,1782828552386,8006,30,361,3.747,2.782,WM15,2
1782828554210,q2-1h-result-WM15-global,-1,1782828547005,1782828554210,7205,142,2927,26.881,22.387,WM15,2
1782828556210,q1-1h-result-WM15-global,-1,1782828550406,1782828556210,5804,88,2278,17.494,17.104,WM15,2
1782828556887,q2-6h-result-WM15-global,-1,1782828548983,1782828556887,7904,30,461,3.796,3.431,WM15,2
1782828557486,q2-1h-result-WM15-global,-1,1782828552409,1782828557486,5077,68,1503,13.394,11.144,WM15,2
1782828559045,q3-1day-result-WM15-global,-1,1782828550195,1782828559045,8850,161,2269,18.192,16.623,WM15,2
1782828559050,q3-7day-result-WM15-global,-1,1782828527624,1782828559050,31426,82,331,2.609,2.426,WM15,2
1782828561261,q1-1h-result-WM15-global,-1,1782828555410,1782828561261,5851,89,2367,17.711,17.126,WM15,2
1782828562494,q2-6h-result-WM15-global,-1,1782828552386,1782828562494,10108,20,381,1.979,2.724,WM15,2
1782828562517,q2-1h-result-WM15-global,-1,1782828554210,1782828562517,8307,90,3085,16.403,22.204,WM15,2
1782828566265,q1-1h-result-WM15-global,-1,1782828560413,1782828566265,5852,93,2460,18.533,17.175,WM15,2
1782828567521,q2-1h-result-WM15-global,-1,1782828560515,1782828567521,7006,163,3248,32.044,22.548,WM15,2
1782828568099,q2-6h-result-WM15-global,-1,1782828556887,1782828568099,11212,70,912,9.792,6.320,WM15,2
1782828568100,q3-global-result-WM15-global,-1,1782828422543,1782828568100,145557,2,2,0.014,0.014,WM15,2
1782828568111,q3-1day-result-WM15-global,-1,1782828559045,1782828568111,9066,160,2429,17.648,16.687,WM15,2
1782828568166,q2-global-result-WM15-global,-1,1782828422552,1782828568166,145614,1,1,0.007,0.007,WM15,2
1782828571323,q1-1h-result-WM15-global,-1,1782828565444,1782828571323,5879,92,2552,18.151,17.208,WM15,2
1782828573926,q2-1h-result-WM15-global,-1,1782828565719,1782828573926,8207,109,3357,19.324,22.403,WM15,2
1782828574904,q2-6h-result-WM15-global,-1,1782828565897,1782828574904,9007,40,952,6.508,6.327,WM15,2
1782828576327,q1-1h-result-WM15-global,-1,1782828570522,1782828576327,5805,92,2644,18.385,17.247,WM15,2
1782828577162,q3-1day-result-WM15-global,-1,1782828568111,1782828577162,9051,161,2590,17.789,16.752,WM15,2
1782828579230,q2-1h-result-WM15-global,-1,1782828570923,1782828579230,8307,132,3489,25.655,22.510,WM15,2
1782828581377,q1-1h-result-WM15-global,-1,1782828575526,1782828581377,5851,92,2736,18.231,17.278,WM15,2
1782828581809,q2-6h-result-WM15-global,-1,1782828571501,1782828581809,10308,50,1002,7.200,6.314,WM15,2
1782828584434,q2-1h-result-WM15-global,-1,1782828575927,1782828584434,8507,166,3655,31.664,22.805,WM15,2
1782828586169,q3-1day-result-WM15-global,-1,1782828577161,1782828586169,9008,162,2752,17.985,16.819,WM15,2
1782828586213,q2-6h-result-WM15-global,-1,1782828580608,1782828586213,5605,20,481,3.568,2.940,WM15,2
1782828586381,q1-1h-result-WM15-global,-1,1782828580569,1782828586381,5812,88,2824,17.570,17.287,WM15,2
1782828589438,q2-1h-result-WM15-global,-1,1782828581232,1782828589438,8206,98,3753,17.356,22.599,WM15,2
1782828590577,q3-7day-result-WM15-global,-1,1782828559050,1782828590577,31527,82,413,2.601,2.459,WM15,2
1782828591840,q1-1h-result-WM15-global,-1,1782828585581,1782828591840,6259,87,2911,16.649,17.266,WM15,2
1782828592817,q2-6h-result-WM15-global,-1,1782828586213,1782828592817,6604,40,521,6.057,3.061,WM15,2
1782828594445,q2-1h-result-WM15-global,-1,1782828587837,1782828594445,6608,130,3883,25.411,22.685,WM15,2
1782828595176,q3-1day-result-WM15-global,-1,1782828586169,1782828595176,9007,160,2912,17.764,16.869,WM15,2
1782828596847,q1-1h-result-WM15-global,-1,1782828590639,1782828596847,6208,92,3003,18.014,17.287,WM15,2
1782828598522,q2-6h-result-WM15-global,-1,1782828581809,1782828598522,16713,50,1112,6.531,6.338,WM15,2
1782828599549,q2-1h-result-WM15-global,-1,1782828593044,1782828599549,6505,160,4043,31.348,22.936,WM15,2
1782828601890,q1-1h-result-WM15-global,-1,1782828595846,1782828601890,6044,92,3095,18.236,17.314,WM15,2
1782828602930,q2-6h-result-WM15-global,-1,1782828597521,1782828602930,5409,20,581,3.698,3.221,WM15,2
1782828603553,q2-1h-result-WM15-global,-1,1782828598148,1782828603553,5405,75,2086,13.876,11.524,WM15,2
1782828604083,q3-1day-result-WM15-global,-1,1782828595176,1782828604083,8907,163,3075,18.300,16.939,WM15,2
1782828606334,q2-6h-result-WM15-global,-1,1782828598522,1782828606334,7812,20,571,2.560,3.108,WM15,2
1782828607098,q1-1h-result-WM15-global,-1,1782828600893,1782828607098,6205,92,3187,18.033,17.334,WM15,2
1782828608557,q2-1h-result-WM15-global,-1,1782828599549,1782828608557,9008,71,4189,12.735,22.669,WM15,2
1782828612159,q1-1h-result-WM15-global,-1,1782828605897,1782828612159,6262,93,3280,18.486,17.364,WM15,2
1782828613139,q2-6h-result-WM15-global,-1,1782828602930,1782828613139,10209,60,1212,8.293,6.380,WM15,2
1782828613149,q3-1day-result-WM15-global,-1,1782828604083,1782828613149,9066,160,3235,17.648,16.973,WM15,2
1782828614562,q2-1h-result-WM15-global,-1,1782828606155,1782828614562,8407,159,4348,29.323,22.840,WM15,2
1782828617164,q1-1h-result-WM15-global,-1,1782828610901,1782828617164,6263,93,3373,18.471,17.393,WM15,2
1782828619766,q2-1h-result-WM15-global,-1,1782828611359,1782828619766,8407,134,4482,26.287,22.929,WM15,2
1782828622197,q3-1day-result-WM15-global,-1,1782828613149,1782828622197,9048,161,3396,17.794,17.010,WM15,2
1782828622206,q3-7day-result-WM15-global,-1,1782828590577,1782828622206,31629,82,495,2.593,2.480,WM15,2
1782828622210,q1-1h-result-WM15-global,-1,1782828615963,1782828622210,6247,89,3462,17.638,17.399,WM15,2
1782828622246,q2-6h-result-WM15-global,-1,1782828611937,1782828622246,10309,50,1262,6.349,6.358,WM15,2
1782828624852,q2-1h-result-WM15-global,-1,1782828616363,1782828624852,8489,143,4625,27.504,23.034,WM15,2
1782828627815,q1-1h-result-WM15-global,-1,1782828621009,1782828627815,6806,90,3552,17.107,17.390,WM15,2
1782828628072,q2-1h-result-WM15-global,-1,1782828621867,1782828628072,6205,59,2343,9.508,11.404,WM15,2
1782828628859,q2-6h-result-WM15-global,-1,1782828619944,1782828628859,8915,30,671,3.365,3.252,WM15,2
1782828631263,q3-1day-result-WM15-global,-1,1782828622197,1782828631263,9066,162,3558,17.869,17.047,WM15,2
1782828632876,q1-1h-result-WM15-global,-1,1782828626013,1782828632876,6863,94,3646,18.384,17.414,WM15,2
1782828633076,q2-1h-result-WM15-global,-1,1782828624852,1782828633076,8224,137,4821,26.702,23.069,WM15,2
1782828634464,q2-6h-result-WM15-global,-1,1782828622246,1782828634464,12218,60,1352,8.027,6.395,WM15,2
1782828637880,q1-1h-result-WM15-global,-1,1782828631175,1782828637880,6705,92,3738,18.305,17.435,WM15,2
1782828638080,q2-1h-result-WM15-global,-1,1782828630074,1782828638080,8006,146,4967,28.038,23.190,WM15,2
1782828639170,q2-6h-result-WM15-global,-1,1782828633463,1782828639170,5707,10,661,1.752,3.052,WM15,2
1782828640111,q3-1day-result-WM15-global,-1,1782828631263,1782828640111,8848,164,3722,18.535,17.108,WM15,2
1782828642884,q1-1h-result-WM15-global,-1,1782828636222,1782828642884,6662,91,3829,18.082,17.449,WM15,2
1782828643184,q2-1h-result-WM15-global,-1,1782828635478,1782828643184,7706,107,5074,19.454,23.085,WM15,2
1782828644774,q2-6h-result-WM15-global,-1,1782828634464,1782828644774,10310,50,1412,7.315,6.389,WM15,2
1782828647939,q1-1h-result-WM15-global,-1,1782828641283,1782828647939,6656,92,3921,18.200,17.466,WM15,2
1782828648188,q2-1h-result-WM15-global,-1,1782828641583,1782828648188,6605,183,5257,34.171,23.354,WM15,2
1782828649778,q3-1day-result-WM15-global,-1,1782828640111,1782828649778,9667,164,3886,16.965,17.102,WM15,2
1782828649878,q2-6h-result-WM15-global,-1,1782828642472,1782828649878,7406,20,751,2.701,3.303,WM15,2
1782828651482,q2-6h-result-WM15-global,-1,1782828644774,1782828651482,6708,30,711,4.472,3.107,WM15,2
1782828653010,q1-1h-result-WM15-global,-1,1782828646338,1782828653010,6672,96,4017,18.869,17.497,WM15,2
1782828653493,q2-1h-result-WM15-global,-1,1782828647188,1782828653493,6305,115,5372,21.915,23.325,WM15,2
1782828653831,q3-7day-result-WM15-global,-1,1782828622206,1782828653831,31625,82,577,2.593,2.495,WM15,2
1782828657186,q2-6h-result-WM15-global,-1,1782828649878,1782828657186,7308,20,771,2.737,3.286,WM15,2
1782828658096,q1-1h-result-WM15-global,-1,1782828651442,1782828658096,6654,94,4111,18.545,17.520,WM15,2
1782828658125,q3-1day-result-WM15-global,-1,1782828649778,1782828658125,8347,164,4050,19.648,17.192,WM15,2
1782828659583,q2-1h-result-WM15-global,-1,1782828652292,1782828659583,7291,148,5520,26.142,23.390,WM15,2
1782828660380,q2-6h-result-WM15-global,-1,1782828651482,1782828660380,8898,30,741,3.372,3.117,WM15,2
1782828663730,q1-1h-result-WM15-global,-1,1782828656495,1782828663730,7235,91,4202,17.146,17.510,WM15,2
1782828664605,q2-1h-result-WM15-global,-1,1782828657581,1782828664605,7024,149,5669,26.462,23.433,WM15,2
1782828665993,q2-6h-result-WM15-global,-1,1782828657186,1782828665993,8807,50,1562,7.907,6.430,WM15,2
1782828667195,q3-1day-result-WM15-global,-1,1782828658125,1782828667195,9070,164,4214,18.082,17.225,WM15,2
1782828668807,q1-1h-result-WM15-global,-1,1782828661551,1782828668807,7256,92,4294,18.262,17.526,WM15,2
1782828669809,q2-1h-result-WM15-global,-1,1782828664405,1782828669809,5404,146,5815,28.055,23.530,WM15,2
1782828671601,q2-6h-result-WM15-global,-1,1782828664992,1782828671601,6609,40,1602,7.132,6.446,WM15,2
1782828673811,q1-1h-result-WM15-global,-1,1782828666555,1782828673811,7256,94,4388,18.686,17.549,WM15,2
1782828674813,q2-1h-result-WM15-global,-1,1782828669609,1782828674813,5204,151,5966,30.176,23.662,WM15,2
1782828676238,q3-1day-result-WM15-global,-1,1782828667195,1782828676238,9043,164,4378,18.136,17.257,WM15,2
1782828678814,q1-1h-result-WM15-global,-1,1782828671610,1782828678814,7204,92,4480,18.026,17.558,WM15,2
1782828679707,q2-6h-result-WM15-global,-1,1782828670601,1782828679707,9106,50,1652,6.268,6.440,WM15,2
1782828679917,q2-1h-result-WM15-global,-1,1782828674813,1782828679917,5104,74,3030,14.498,11.776,WM15,2
1782828680117,q2-1h-result-WM15-global,-1,1782828674613,1782828680117,5504,71,3081,12.900,11.962,WM15,2
1782828683841,q1-1h-result-WM15-global,-1,1782828676814,1782828683841,7027,91,4571,18.055,17.567,WM15,2
1782828684110,q2-6h-result-WM15-global,-1,1782828678494,1782828684110,5616,30,871,5.342,3.330,WM15,2
1782828685121,q2-1h-result-WM15-global,-1,1782828679917,1782828685121,5204,126,6237,25.180,23.765,WM15,2
1782828685244,q3-1day-result-WM15-global,-1,1782828676238,1782828685244,9006,164,4542,18.210,17.290,WM15,2
1782828685257,q3-7day-result-WM15-global,-1,1782828653831,1782828685257,31426,82,659,2.609,2.509,WM15,2
1782828685311,q2-6h-result-WM15-global,-1,1782828679707,1782828685311,5604,10,821,1.784,3.125,WM15,2
1782828688869,q1-1h-result-WM15-global,-1,1782828681867,1782828688869,7002,94,4665,18.740,17.590,WM15,2
1782828691328,q2-1h-result-WM15-global,-1,1782828684921,1782828691328,6407,136,6373,22.017,23.722,WM15,2
1782828693930,q1-1h-result-WM15-global,-1,1782828686872,1782828693930,7058,94,4759,18.676,17.610,WM15,2
1782828694117,q3-global-result-WM15-global,-1,1782828568100,1782828694117,126017,83,85,0.659,0.313,WM15,2
1782828694152,q3-1day-result-WM15-global,-1,1782828685244,1782828694152,8908,164,4706,18.410,17.327,WM15,2
1782828694164,q2-global-result-WM15-global,-1,1782828422507,1782828694164,271657,1,1,0.004,0.004,WM15,2
1782828694222,q2-6h-result-WM15-global,-1,1782828684110,1782828694222,10112,50,1742,6.516,6.439,WM15,2
1782828696332,q2-1h-result-WM15-global,-1,1782828691128,1782828696332,5204,149,6522,29.776,23.833,WM15,2
1782828698827,q2-6h-result-WM15-global,-1,1782828691921,1782828698827,6906,20,871,2.896,3.153,WM15,2
1782828698934,q1-1h-result-WM15-global,-1,1782828691880,1782828698934,7054,92,4851,18.368,17.624,WM15,2
1782828701028,q2-6h-result-WM15-global,-1,1782828694222,1782828701028,6806,30,921,4.408,3.307,WM15,2
1782828701836,q2-1h-result-WM15-global,-1,1782828696132,1782828701836,5704,144,6666,26.193,23.887,WM15,2
1782828703159,q3-1day-result-WM15-global,-1,1782828694152,1782828703159,9007,164,4870,18.208,17.355,WM15,2
1782828704338,q1-1h-result-WM15-global,-1,1782828696893,1782828704338,7445,89,4940,17.019,17.612,WM15,2
1782828706633,q2-6h-result-WM15-global,-1,1782828698827,1782828706633,7806,40,1832,6.596,6.463,WM15,2
1782828707041,q2-1h-result-WM15-global,-1,1782828701436,1782828707041,5605,171,6837,32.006,24.043,WM15,2
1782828709441,q1-1h-result-WM15-global,-1,1782828701988,1782828709441,7453,92,5032,18.211,17.622,WM15,2
1782828712237,q3-1day-result-WM15-global,-1,1782828703159,1782828712237,9078,163,5033,17.955,17.374,WM15,2
1782828713446,q2-1h-result-WM15-global,-1,1782828706841,1782828713446,6605,122,6959,21.087,23.982,WM15,2
1782828714438,q2-6h-result-WM15-global,-1,1782828705432,1782828714438,9006,50,1882,6.899,6.473,WM15,2
1782828714447,q1-1h-result-WM15-global,-1,1782828706992,1782828714447,7455,95,5127,18.886,17.644,WM15,2
1782828716683,q3-7day-result-WM15-global,-1,1782828685257,1782828716683,31426,82,741,2.609,2.520,WM15,2
1782828718750,q2-1h-result-WM15-global,-1,1782828712045,1782828718750,6705,122,7081,20.697,23.925,WM15,2
1782828718943,q2-6h-result-WM15-global,-1,1782828712238,1782828718943,6705,10,971,1.491,3.276,WM15,2
1782828719451,q1-1h-result-WM15-global,-1,1782828712045,1782828719451,7406,95,5222,18.698,17.662,WM15,2
1782828721286,q3-1day-result-WM15-global,-1,1782828712237,1782828721286,9049,165,5198,18.234,17.400,WM15,2
1782828723955,q2-1h-result-WM15-global,-1,1782828718350,1782828723955,5605,173,7254,33.237,24.085,WM15,2
1782828724506,q1-1h-result-WM15-global,-1,1782828717200,1782828724506,7306,92,5314,18.112,17.670,WM15,2
1782828724546,q2-6h-result-WM15-global,-1,1782828714438,1782828724546,10108,40,1932,7.042,6.445,WM15,2
1782828725747,q2-6h-result-WM15-global,-1,1782828720144,1782828725747,5603,30,981,5.354,3.236,WM15,2
1782828728959,q2-1h-result-WM15-global,-1,1782828723555,1782828728959,5404,153,7407,30.199,24.184,WM15,2
1782828729560,q1-1h-result-WM15-global,-1,1782828722304,1782828729560,7256,97,5411,18.902,17.690,WM15,2
1782828730150,q3-1day-result-WM15-global,-1,1782828721286,1782828730150,8864,166,5364,18.727,17.438,WM15,2
1782828733553,q2-6h-result-WM15-global,-1,1782828724546,1782828733553,9007,50,2012,6.270,6.480,WM15,2
1782828734164,q2-1h-result-WM15-global,-1,1782828728759,1782828734164,5405,158,7565,30.267,24.287,WM15,2
1782828734564,q1-1h-result-WM15-global,-1,1782828727508,1782828734564,7056,93,5504,18.108,17.697,WM15,2
1782828737767,q1-1h-result-WM15-global,-1,1782828732763,1782828737767,5004,46,2954,9.193,9.373,WM15,2
1782828739200,q3-1day-result-WM15-global,-1,1782828730150,1782828739200,9050,164,5528,18.122,17.458,WM15,2
1782828739258,q2-6h-result-WM15-global,-1,1782828732552,1782828739258,6706,40,2052,7.139,6.492,WM15,2
1782828741070,q2-1h-result-WM15-global,-1,1782828733964,1782828741070,7106,172,7737,25.379,24.308,WM15,2
1782828742821,q1-1h-result-WM15-global,-1,1782828734564,1782828742821,8257,92,5642,17.011,17.681,WM15,2
1782828746256,q2-1h-result-WM15-global,-1,1782828740669,1782828746256,5587,169,7906,31.705,24.432,WM15,2
1782828747825,q1-1h-result-WM15-global,-1,1782828740420,1782828747825,7405,93,5735,18.587,17.695,WM15,2
1782828748207,q3-7day-result-WM15-global,-1,1782828716682,1782828748207,31525,83,824,2.633,2.531,WM15,2
1782828748264,q2-6h-result-WM15-global,-1,1782828738057,1782828748264,10207,50,2102,6.859,6.476,WM15,2
1782828748264,q3-1day-result-WM15-global,-1,1782828739200,1782828748264,9064,162,5690,17.873,17.469,WM15,2
1782828751478,q2-1h-result-WM15-global,-1,1782828746074,1782828751478,5404,161,8067,30.873,24.535,WM15,2
1782828751667,q2-6h-result-WM15-global,-1,1782828746062,1782828751667,5605,30,1101,5.352,3.345,WM15,2
1782828752879,q1-1h-result-WM15-global,-1,1782828745423,1782828752879,7456,93,5828,18.426,17.706,WM15,2
1782828757314,q3-1day-result-WM15-global,-1,1782828748264,1782828757314,9050,162,5852,17.901,17.481,WM15,2
1782828757371,q2-6h-result-WM15-global,-1,1782828748264,1782828757371,9107,40,2172,6.751,6.510,WM15,2
1782828758283,q1-1h-result-WM15-global,-1,1782828750463,1782828758283,7820,91,5919,17.480,17.702,WM15,2
