timestamp_ms,label,source_subtask_index,window_start_ms,window_end_ms,window_duration_ms,window_events,total_events,min_latency_ms,max_latency_ms,avg_latency_ms,watermark_strategy,parallelism
1782828505159,q3-1day-result-WM15,0,1782828496089,1782828505159,9070,73,583,169,4640,2058.233,WM15,2
1782828505159,q3-1day-result-WM15,1,1782828496089,1782828505159,9070,88,719,169,4651,2182.625,WM15,2
1782828507372,q2-1h-result-WM15,0,1782828502167,1782828507372,5205,49,908,202,361,265.980,WM15,2
1782828507572,q2-1h-result-WM15,1,1782828502367,1782828507572,5205,94,940,175,378,282.777,WM15,2
1782828509554,q2-6h-result-WM15,0,1782828503950,1782828509554,5604,30,301,146,379,232.600,WM15,2
1782828509773,q1-1h-result-WM15,0,1782828504713,1782828509773,5060,49,781,137,748,254.531,WM15,2
1782828510774,q1-1h-result-WM15,1,1782828505114,1782828510774,5660,39,684,137,384,233.000,WM15,2
1782828512475,q2-1h-result-WM15,0,1782828507372,1782828512475,5103,80,988,127,354,225.938,WM15,2
1782828512675,q2-1h-result-WM15,1,1782828507572,1782828512675,5103,31,971,152,351,238.419,WM15,2
1782828514207,q3-1day-result-WM15,0,1782828505159,1782828514207,9048,73,656,223,4693,2123.123,WM15,2
1782828514207,q3-1day-result-WM15,1,1782828505159,1782828514207,9048,89,808,223,4687,2270.360,WM15,2
1782828514977,q1-1h-result-WM15,0,1782828509773,1782828514977,5204,45,826,114,824,259.244,WM15,2
1782828515822,q1-1h-result-WM15,1,1782828510774,1782828515822,5048,44,728,120,902,236.614,WM15,2
1782828516459,q2-6h-result-WM15,0,1782828509554,1782828516459,6905,40,341,221,893,417.950,WM15,2
1782828517479,q2-1h-result-WM15,0,1782828512475,1782828517479,5004,64,1052,203,439,347.797,WM15,2
1782828517880,q2-1h-result-WM15,1,1782828512675,1782828517880,5205,66,1037,187,368,282.864,WM15,2
1782828518660,q2-6h-result-WM15,1,1782828505151,1782828518660,13509,10,231,321,654,443.400,WM15,2
1782828520026,q1-1h-result-WM15,0,1782828514977,1782828520026,5049,50,876,132,923,288.260,WM15,2
1782828520826,q1-1h-result-WM15,1,1782828515822,1782828520826,5004,44,772,124,440,221.500,WM15,2
1782828521863,q2-6h-result-WM15,0,1782828516459,1782828521863,5404,20,361,157,379,301.450,WM15,2
1782828522483,q2-1h-result-WM15,0,1782828517479,1782828522483,5004,46,1098,167,351,276.217,WM15,2
1782828523174,q3-1day-result-WM15,0,1782828514207,1782828523174,8967,73,729,273,4655,2159.767,WM15,2
1782828523174,q3-1day-result-WM15,1,1782828514207,1782828523174,8967,89,897,273,4829,2310.719,WM15,2
1782828524685,q2-1h-result-WM15,1,1782828517880,1782828524685,6805,62,1099,182,362,273.597,WM15,2
1782828525030,q1-1h-result-WM15,0,1782828520026,1782828525030,5004,49,925,92,913,248.918,WM15,2
1782828525265,q2-6h-result-WM15,1,1782828518660,1782828525265,6605,30,261,168,843,483.900,WM15,2
1782828525886,q1-1h-result-WM15,1,1782828520826,1782828525886,5060,43,815,92,336,203.744,WM15,2
1782828527623,q3-7day-result-WM15,0,1782828496099,1782828527623,31524,37,111,272,14146,2467.324,WM15,2
1782828527623,q3-7day-result-WM15,1,1782828496099,1782828527623,31524,45,138,272,13561,2500.911,WM15,2
1782828527667,q2-6h-result-WM15,0,1782828521863,1782828527667,5804,20,381,147,491,222.000,WM15,2
1782828528888,q2-1h-result-WM15,0,1782828522483,1782828528888,6405,34,1132,192,321,265.000,WM15,2
1782828530082,q1-1h-result-WM15,0,1782828525030,1782828530082,5052,47,972,107,748,266.106,WM15,2
1782828530690,q2-1h-result-WM15,1,1782828524685,1782828530690,6005,77,1176,148,369,255.403,WM15,2
1782828530890,q1-1h-result-WM15,1,1782828525886,1782828530890,5004,43,858,106,389,241.279,WM15,2
1782828532080,q3-1day-result-WM15,0,1782828523174,1782828532080,8906,72,801,325,4663,2193.194,WM15,2
1782828532080,q3-1day-result-WM15,1,1782828523174,1782828532080,8906,88,985,325,4810,2298.364,WM15,2
1782828532170,q2-6h-result-WM15,1,1782828525265,1782828532170,6905,10,271,157,497,204.000,WM15,2
1782828533992,q2-1h-result-WM15,0,1782828528888,1782828533992,5104,85,1217,111,363,230.624,WM15,2
1782828534372,q2-6h-result-WM15,0,1782828527667,1782828534372,6705,30,411,148,744,342.700,WM15,2
1782828535339,q1-1h-result-WM15,0,1782828530082,1782828535339,5257,51,1023,106,830,230.020,WM15,2
1782828535794,q2-1h-result-WM15,1,1782828530690,1782828535794,5104,60,1236,154,421,253.283,WM15,2
1782828535940,q1-1h-result-WM15,1,1782828530890,1782828535940,5050,44,902,111,795,224.159,WM15,2
1782828538776,q2-6h-result-WM15,1,1782828532170,1782828538776,6606,20,291,181,729,521.150,WM15,2
1782828538996,q2-1h-result-WM15,0,1782828533992,1782828538996,5004,90,1307,214,410,314.000,WM15,2
1782828540343,q1-1h-result-WM15,0,1782828535339,1782828540343,5004,49,1072,134,801,255.143,WM15,2
1782828540798,q2-1h-result-WM15,1,1782828535794,1782828540798,5004,59,1295,188,409,266.508,WM15,2
1782828540944,q1-1h-result-WM15,1,1782828535940,1782828540944,5004,41,943,104,432,237.341,WM15,2
1782828541130,q3-1day-result-WM15,0,1782828532080,1782828541130,9050,72,873,234,4697,2171.403,WM15,2
1782828541130,q3-1day-result-WM15,1,1782828532080,1782828541130,9050,89,1074,234,4703,2300.371,WM15,2
1782828544001,q2-1h-result-WM15,0,1782828538996,1782828544001,5005,38,1345,203,367,277.868,WM15,2
1782828544380,q2-6h-result-WM15,1,1782828538776,1782828544380,5604,40,331,156,684,311.300,WM15,2
1782828545347,q1-1h-result-WM15,0,1782828540343,1782828545347,5004,49,1121,72,877,246.959,WM15,2
1782828546102,q1-1h-result-WM15,1,1782828540944,1782828546102,5158,41,984,102,512,205.000,WM15,2
1782828547005,q2-1h-result-WM15,1,1782828540798,1782828547005,6207,83,1378,174,358,267.602,WM15,2
1782828548983,q2-6h-result-WM15,0,1782828534372,1782828548983,14611,20,431,268,370,317.850,WM15,2
1782828549006,q2-1h-result-WM15,0,1782828544001,1782828549006,5005,62,1407,160,361,235.710,WM15,2
1782828550195,q3-1day-result-WM15,0,1782828541130,1782828550195,9065,73,946,238,4655,2105.151,WM15,2
1782828550195,q3-1day-result-WM15,1,1782828541130,1782828550195,9065,88,1162,238,4650,2227.432,WM15,2
1782828550406,q1-1h-result-WM15,0,1782828545347,1782828550406,5059,47,1168,133,777,261.745,WM15,2
1782828551152,q1-1h-result-WM15,1,1782828546102,1782828551152,5050,38,1022,104,362,237.789,WM15,2
1782828552386,q2-6h-result-WM15,1,1782828544380,1782828552386,8006,30,361,152,556,237.033,WM15,2
1782828552409,q2-1h-result-WM15,1,1782828547005,1782828552409,5404,57,1435,192,372,280.404,WM15,2
1782828554210,q2-1h-result-WM15,0,1782828549006,1782828554210,5204,85,1492,135,337,244.047,WM15,2
1782828555410,q1-1h-result-WM15,0,1782828550406,1782828555410,5004,45,1213,89,831,267.600,WM15,2
1782828556210,q1-1h-result-WM15,1,1782828551152,1782828556210,5058,43,1065,115,318,210.581,WM15,2
1782828556887,q2-6h-result-WM15,0,1782828548983,1782828556887,7904,30,461,254,734,355.433,WM15,2
1782828557486,q2-1h-result-WM15,1,1782828552409,1782828557486,5077,68,1503,166,350,267.191,WM15,2
1782828559045,q3-1day-result-WM15,0,1782828550195,1782828559045,8850,72,1018,284,4617,2174.556,WM15,2
1782828559045,q3-1day-result-WM15,1,1782828550195,1782828559045,8850,89,1251,284,4648,2303.371,WM15,2
1782828559050,q3-7day-result-WM15,0,1782828527623,1782828559050,31427,37,148,278,9639,2341.892,WM15,2
1782828559050,q3-7day-result-WM15,1,1782828527623,1782828559050,31427,45,183,278,13549,2493.022,WM15,2
1782828560413,q1-1h-result-WM15,0,1782828555410,1782828560413,5003,48,1261,105,772,271.125,WM15,2
1782828560515,q2-1h-result-WM15,0,1782828554210,1782828560515,6305,37,1529,190,362,280.811,WM15,2
1782828561261,q1-1h-result-WM15,1,1782828556210,1782828561261,5051,41,1106,152,348,249.024,WM15,2
1782828562494,q2-6h-result-WM15,1,1782828552386,1782828562494,10108,20,381,253,929,439.050,WM15,2
1782828562517,q2-1h-result-WM15,1,1782828557486,1782828562517,5031,53,1556,206,420,289.000,WM15,2
1782828565444,q1-1h-result-WM15,0,1782828560413,1782828565444,5031,49,1310,88,829,252.102,WM15,2
1782828565719,q2-1h-result-WM15,0,1782828560515,1782828565719,5204,69,1598,177,423,283.797,WM15,2
1782828565897,q2-6h-result-WM15,0,1782828556887,1782828565897,9010,40,501,167,798,320.000,WM15,2
1782828566265,q1-1h-result-WM15,1,1782828561261,1782828566265,5004,44,1150,127,809,227.227,WM15,2
1782828567521,q2-1h-result-WM15,1,1782828562517,1782828567521,5004,94,1650,176,367,269.181,WM15,2
1782828568099,q2-6h-result-WM15,1,1782828562494,1782828568099,5605,30,411,153,926,336.400,WM15,2
1782828568099,q3-global-result-WM15,0,1782828422543,1782828568099,145556,1,1,4558,4558,4558.000,WM15,2
1782828568099,q3-global-result-WM15,1,1782828422560,1782828568099,145539,1,1,4543,4543,4543.000,WM15,2
1782828568111,q3-1day-result-WM15,0,1782828559045,1782828568111,9066,72,1090,183,4607,2097.694,WM15,2
1782828568111,q3-1day-result-WM15,1,1782828559045,1782828568111,9066,88,1339,183,4597,2199.932,WM15,2
1782828568165,q2-global-result-WM15,1,1782828422590,1782828568165,145575,1,1,568,568,568.000,WM15,2
1782828570522,q1-1h-result-WM15,0,1782828565444,1782828570522,5078,49,1359,107,809,237.735,WM15,2
1782828570923,q2-1h-result-WM15,0,1782828565719,1782828570923,5204,64,1662,151,376,258.422,WM15,2
1782828571323,q1-1h-result-WM15,1,1782828566265,1782828571323,5058,43,1193,110,345,214.023,WM15,2
1782828571501,q2-6h-result-WM15,0,1782828565897,1782828571501,5604,20,521,167,299,230.250,WM15,2
1782828573926,q2-1h-result-WM15,1,1782828567521,1782828573926,6405,45,1695,143,341,222.311,WM15,2
1782828574903,q2-6h-result-WM15,1,1782828568099,1782828574903,6804,20,431,236,678,446.600,WM15,2
1782828575526,q1-1h-result-WM15,0,1782828570522,1782828575526,5004,49,1408,105,929,272.796,WM15,2
1782828575927,q2-1h-result-WM15,0,1782828570923,1782828575927,5004,68,1730,173,365,274.338,WM15,2
1782828576327,q1-1h-result-WM15,1,1782828571323,1782828576327,5004,43,1236,116,361,230.651,WM15,2
1782828577161,q3-1day-result-WM15,0,1782828568111,1782828577161,9050,72,1162,247,4674,2159.472,WM15,2
1782828577161,q3-1day-result-WM15,1,1782828568111,1782828577161,9050,89,1428,247,4660,2285.629,WM15,2
1782828579230,q2-1h-result-WM15,1,1782828573926,1782828579230,5304,64,1759,129,353,224.281,WM15,2
1782828580569,q1-1h-result-WM15,0,1782828575526,1782828580569,5043,47,1455,116,649,239.915,WM15,2
1782828580608,q2-6h-result-WM15,1,1782828574903,1782828580608,5705,30,461,266,607,327.967,WM15,2
1782828581232,q2-1h-result-WM15,0,1782828575927,1782828581232,5305,64,1794,173,417,285.047,WM15,2
1782828581377,q1-1h-result-WM15,1,1782828576327,1782828581377,5050,45,1281,102,556,235.778,WM15,2
1782828581809,q2-6h-result-WM15,0,1782828571501,1782828581809,10308,20,541,251,435,270.650,WM15,2
1782828584434,q2-1h-result-WM15,1,1782828579230,1782828584434,5204,102,1861,180,387,279.873,WM15,2
1782828585580,q1-1h-result-WM15,0,1782828580569,1782828585580,5011,49,1504,125,984,265.347,WM15,2
1782828586169,q3-1day-result-WM15,0,1782828577161,1782828586169,9008,73,1235,287,4668,2154.534,WM15,2
1782828586169,q3-1day-result-WM15,1,1782828577161,1782828586169,9008,89,1517,287,4659,2304.303,WM15,2
1782828586212,q2-6h-result-WM15,1,1782828580608,1782828586212,5604,20,481,172,613,285.050,WM15,2
1782828586381,q1-1h-result-WM15,1,1782828581377,1782828586381,5004,39,1320,79,351,233.744,WM15,2
1782828587837,q2-1h-result-WM15,0,1782828581232,1782828587837,6605,46,1840,224,402,310.435,WM15,2
1782828589438,q2-1h-result-WM15,1,1782828584434,1782828589438,5004,52,1913,192,354,291.231,WM15,2
1782828590577,q3-7day-result-WM15,0,1782828559050,1782828590577,31527,37,185,189,14049,2377.432,WM15,2
1782828590577,q3-7day-result-WM15,1,1782828559050,1782828590577,31527,45,228,189,13461,2407.133,WM15,2
1782828590639,q1-1h-result-WM15,0,1782828585580,1782828590639,5059,49,1553,59,677,243.959,WM15,2
1782828591840,q1-1h-result-WM15,1,1782828586381,1782828591840,5459,38,1358,56,311,206.816,WM15,2
1782828592817,q2-6h-result-WM15,1,1782828586212,1782828592817,6605,40,521,156,748,337.950,WM15,2
1782828593044,q2-1h-result-WM15,0,1782828587837,1782828593044,5207,72,1912,144,356,226.181,WM15,2
1782828594445,q2-1h-result-WM15,1,1782828589438,1782828594445,5007,58,1971,179,377,245.034,WM15,2
1782828595176,q3-1day-result-WM15,0,1782828586169,1782828595176,9007,72,1307,242,4605,2131.708,WM15,2
1782828595176,q3-1day-result-WM15,1,1782828586169,1782828595176,9007,88,1605,242,4605,2234.136,WM15,2
1782828595846,q1-1h-result-WM15,0,1782828590639,1782828595846,5207,47,1600,117,809,267.319,WM15,2
1782828596847,q1-1h-result-WM15,1,1782828591840,1782828596847,5007,45,1403,84,707,228.711,WM15,2
1782828597521,q2-6h-result-WM15,0,1782828581809,1782828597521,15712,20,561,258,754,414.550,WM15,2
1782828598148,q2-1h-result-WM15,0,1782828593044,1782828598148,5104,99,2011,108,360,256.949,WM15,2
1782828598522,q2-6h-result-WM15,1,1782828592817,1782828598522,5705,30,551,162,685,316.400,WM15,2
1782828599549,q2-1h-result-WM15,1,1782828594445,1782828599549,5104,61,2032,130,367,274.721,WM15,2
1782828600893,q1-1h-result-WM15,0,1782828595846,1782828600893,5047,48,1648,108,736,263.875,WM15,2
1782828601890,q1-1h-result-WM15,1,1782828596847,1782828601890,5043,44,1447,87,460,210.409,WM15,2
1782828602930,q2-6h-result-WM15,0,1782828597521,1782828602930,5409,20,581,171,721,426.200,WM15,2
1782828603553,q2-1h-result-WM15,0,1782828598148,1782828603553,5405,75,2086,184,377,291.933,WM15,2
1782828604083,q3-1day-result-WM15,0,1782828595176,1782828604083,8907,74,1381,282,4615,2106.905,WM15,2
1782828604083,q3-1day-result-WM15,1,1782828595176,1782828604083,8907,89,1694,283,4612,2276.584,WM15,2
1782828605897,q1-1h-result-WM15,0,1782828600893,1782828605897,5004,47,1695,127,787,256.404,WM15,2
1782828606155,q2-1h-result-WM15,1,1782828599549,1782828606155,6606,30,2062,199,386,305.233,WM15,2
1782828606333,q2-6h-result-WM15,1,1782828598522,1782828606333,7811,20,571,171,331,273.750,WM15,2
1782828607098,q1-1h-result-WM15,1,1782828601890,1782828607098,5208,45,1492,121,336,222.400,WM15,2
1782828608557,q2-1h-result-WM15,0,1782828603553,1782828608557,5004,41,2127,232,402,306.805,WM15,2
1782828610901,q1-1h-result-WM15,0,1782828605897,1782828610901,5004,49,1744,117,829,241.653,WM15,2
1782828611359,q2-1h-result-WM15,1,1782828606155,1782828611359,5204,111,2173,182,391,273.486,WM15,2
1782828611937,q2-6h-result-WM15,1,1782828606333,1782828611937,5604,30,601,178,745,356.633,WM15,2
1782828612159,q1-1h-result-WM15,1,1782828607098,1782828612159,5061,44,1536,82,824,225.659,WM15,2
1782828613139,q2-6h-result-WM15,0,1782828602930,1782828613139,10209,30,611,162,868,324.900,WM15,2
1782828613149,q3-1day-result-WM15,0,1782828604083,1782828613149,9066,72,1453,186,4620,2104.333,WM15,2
1782828613149,q3-1day-result-WM15,1,1782828604083,1782828613149,9066,88,1782,187,4604,2205.932,WM15,2
1782828614562,q2-1h-result-WM15,0,1782828608557,1782828614562,6005,48,2175,155,386,245.708,WM15,2
1782828615962,q1-1h-result-WM15,0,1782828610901,1782828615962,5061,49,1793,82,674,226.020,WM15,2
1782828616363,q2-1h-result-WM15,1,1782828611359,1782828616363,5004,70,2243,157,361,240.729,WM15,2
1782828617163,q1-1h-result-WM15,1,1782828612159,1782828617163,5004,44,1580,70,407,215.659,WM15,2
1782828619766,q2-1h-result-WM15,0,1782828614562,1782828619766,5204,64,2239,132,348,228.438,WM15,2
1782828619944,q2-6h-result-WM15,0,1782828613139,1782828619944,6805,30,641,179,919,422.267,WM15,2
1782828621009,q1-1h-result-WM15,0,1782828615962,1782828621009,5047,49,1842,112,773,249.224,WM15,2
1782828621867,q2-1h-result-WM15,1,1782828616363,1782828621867,5504,41,2284,143,347,284.317,WM15,2
1782828622197,q3-1day-result-WM15,0,1782828613149,1782828622197,9048,72,1525,249,4727,2131.806,WM15,2
