timestamp_ms,label,source_subtask_index,window_start_ms,window_end_ms,window_duration_ms,window_events,total_events,instant_throughput_events_per_second,average_throughput_events_per_second,watermark_strategy,parallelism
1782828473639,q2-6h-result-ADAPTIVE-global,-1,1782828466832,1782828473639,6807,30,101,4.407,1.976,ADAPTIVE,2
1782828474783,q1-1h-result-ADAPTIVE-global,-1,1782828468978,1782828474783,5805,87,824,17.386,15.932,ADAPTIVE,2
1782828475840,q2-6h-result-ADAPTIVE-global,-1,1782828469035,1782828475840,6805,20,191,2.939,3.584,ADAPTIVE,2
1782828478017,q3-1day-result-ADAPTIVE-global,-1,1782828468910,1782828478017,9107,161,819,17.679,14.773,ADAPTIVE,2
1782828479445,q2-1h-result-ADAPTIVE-global,-1,1782828468637,1782828479445,10808,95,1105,15.094,20.295,ADAPTIVE,2
1782828479787,q1-1h-result-ADAPTIVE-global,-1,1782828473982,1782828479787,5805,88,912,17.586,16.077,ADAPTIVE,2
1782828482645,q2-6h-result-ADAPTIVE-global,-1,1782828473639,1782828482645,9006,50,342,6.899,5.762,ADAPTIVE,2
1782828484649,q2-1h-result-ADAPTIVE-global,-1,1782828475042,1782828484649,9607,117,1222,22.483,20.465,ADAPTIVE,2
1782828484890,q1-1h-result-ADAPTIVE-global,-1,1782828478986,1782828484890,5904,93,1005,18.288,16.259,ADAPTIVE,2
1782828487025,q3-1day-result-ADAPTIVE-global,-1,1782828478017,1782828487025,9008,161,980,17.873,15.206,ADAPTIVE,2
1782828487149,q2-6h-result-ADAPTIVE-global,-1,1782828481445,1782828487149,5704,20,231,3.506,3.576,ADAPTIVE,2
1782828489753,q2-1h-result-ADAPTIVE-global,-1,1782828480246,1782828489753,9507,157,1379,30.414,21.267,ADAPTIVE,2
1782828489894,q1-1h-result-ADAPTIVE-global,-1,1782828484055,1782828489894,5839,90,1095,17.918,16.384,ADAPTIVE,2
1782828491552,q2-6h-result-ADAPTIVE-global,-1,1782828482645,1782828491552,8907,20,151,2.245,2.188,ADAPTIVE,2
1782828494756,q2-1h-result-ADAPTIVE-global,-1,1782828485450,1782828494756,9306,142,1521,28.124,21.751,ADAPTIVE,2
1782828494898,q1-1h-result-ADAPTIVE-global,-1,1782828489094,1782828494898,5804,92,1187,18.387,16.523,ADAPTIVE,2
1782828496107,q3-7day-result-ADAPTIVE-global,-1,1782828464508,1782828496107,31599,83,167,2.627,2.271,ADAPTIVE,2
1782828496132,q3-1day-result-ADAPTIVE-global,-1,1782828487025,1782828496132,9107,161,1141,17.679,15.512,ADAPTIVE,2
1782828499358,q2-6h-result-ADAPTIVE-global,-1,1782828487149,1782828499358,12209,70,452,7.801,5.929,ADAPTIVE,2
1782828499760,q2-1h-result-ADAPTIVE-global,-1,1782828490553,1782828499760,9207,119,1640,23.520,21.834,ADAPTIVE,2
1782828499902,q1-1h-result-ADAPTIVE-global,-1,1782828494097,1782828499902,5805,92,1279,18.385,16.645,ADAPTIVE,2
1782828503962,q2-6h-result-ADAPTIVE-global,-1,1782828498357,1782828503962,5605,10,271,1.784,3.329,ADAPTIVE,2
1782828504205,q1-1h-result-ADAPTIVE-global,-1,1782828499101,1782828504205,5104,49,728,9.600,8.929,ADAPTIVE,2
1782828504764,q2-1h-result-ADAPTIVE-global,-1,1782828495757,1782828504764,9007,135,1775,25.509,21.970,ADAPTIVE,2
1782828505141,q3-1day-result-ADAPTIVE-global,-1,1782828496132,1782828505141,9009,161,1302,17.871,15.770,ADAPTIVE,2
1782828507068,q2-1h-result-ADAPTIVE-global,-1,1782828501962,1782828507068,5106,41,900,8.030,10.653,ADAPTIVE,2
1782828509208,q1-1h-result-ADAPTIVE-global,-1,1782828499902,1782828509208,9306,92,1420,17.879,16.763,ADAPTIVE,2
1782828509666,q2-6h-result-ADAPTIVE-global,-1,1782828499358,1782828509666,10308,60,522,10.427,6.130,ADAPTIVE,2
1782828512072,q2-1h-result-ADAPTIVE-global,-1,1782828504764,1782828512072,7308,124,1940,22.136,21.729,ADAPTIVE,2
1782828514048,q3-1day-result-ADAPTIVE-global,-1,1782828505141,1782828514048,8907,162,1464,18.188,16.005,ADAPTIVE,2
1782828514212,q1-1h-result-ADAPTIVE-global,-1,1782828505206,1782828514212,9006,88,1508,17.009,16.772,ADAPTIVE,2
1782828517279,q2-1h-result-ADAPTIVE-global,-1,1782828511672,1782828517279,5607,129,2069,24.774,21.897,ADAPTIVE,2
1782828518673,q2-6h-result-ADAPTIVE-global,-1,1782828505163,1782828518673,13510,50,572,6.796,6.041,ADAPTIVE,2
1782828519416,q1-1h-result-ADAPTIVE-global,-1,1782828510610,1782828519416,8806,91,1599,17.824,16.829,ADAPTIVE,2
1782828521875,q2-6h-result-ADAPTIVE-global,-1,1782828516271,1782828521875,5604,20,361,3.569,3.635,ADAPTIVE,2
1782828522283,q2-1h-result-ADAPTIVE-global,-1,1782828516879,1782828522283,5404,117,2186,22.851,21.950,ADAPTIVE,2
1782828523054,q3-1day-result-ADAPTIVE-global,-1,1782828514048,1782828523054,9006,162,1626,17.988,16.183,ADAPTIVE,2
1782828524521,q1-1h-result-ADAPTIVE-global,-1,1782828515614,1782828524521,8907,90,1689,17.798,16.878,ADAPTIVE,2
1782828527532,q3-7day-result-ADAPTIVE-global,-1,1782828496105,1782828527532,31427,82,249,2.609,2.372,ADAPTIVE,2
1782828527580,q2-6h-result-ADAPTIVE-global,-1,1782828518673,1782828527580,8907,50,642,8.048,6.168,ADAPTIVE,2
1782828528989,q2-1h-result-ADAPTIVE-global,-1,1782828522083,1782828528989,6906,100,2286,17.767,21.672,ADAPTIVE,2
1782828529525,q1-1h-result-ADAPTIVE-global,-1,1782828520617,1782828529525,8908,92,1781,18.215,16.942,ADAPTIVE,2
1782828532161,q3-1day-result-ADAPTIVE-global,-1,1782828523054,1782828532161,9107,160,1786,17.569,16.298,ADAPTIVE,2
1782828533993,q2-1h-result-ADAPTIVE-global,-1,1782828527187,1782828533993,6806,126,2412,23.388,21.690,ADAPTIVE,2
1782828534385,q2-6h-result-ADAPTIVE-global,-1,1782828525278,1782828534385,9107,40,682,5.857,6.147,ADAPTIVE,2
1782828534529,q1-1h-result-ADAPTIVE-global,-1,1782828525722,1782828534529,8807,90,1871,17.986,16.990,ADAPTIVE,2
1782828538789,q2-6h-result-ADAPTIVE-global,-1,1782828532183,1782828538789,6606,20,291,3.028,2.503,ADAPTIVE,2
1782828538996,q2-1h-result-ADAPTIVE-global,-1,1782828533592,1782828538996,5404,147,2559,28.942,22.002,ADAPTIVE,2
1782828539533,q1-1h-result-ADAPTIVE-global,-1,1782828530726,1782828539533,8807,93,1964,18.585,17.059,ADAPTIVE,2
1782828541168,q3-1day-result-ADAPTIVE-global,-1,1782828532161,1782828541168,9007,161,1947,17.875,16.418,ADAPTIVE,2
1782828544477,q2-6h-result-ADAPTIVE-global,-1,1782828538789,1782828544477,5688,40,331,7.032,2.714,ADAPTIVE,2
1782828544601,q2-1h-result-ADAPTIVE-global,-1,1782828538796,1782828544601,5805,126,2685,23.607,22.061,ADAPTIVE,2
1782828544637,q1-1h-result-ADAPTIVE-global,-1,1782828535730,1782828544637,8907,92,2056,18.193,17.107,ADAPTIVE,2
1782828548896,q2-6h-result-ADAPTIVE-global,-1,1782828534385,1782828548896,14511,20,431,1.378,3.411,ADAPTIVE,2
1782828549641,q1-1h-result-ADAPTIVE-global,-1,1782828540734,1782828549641,8907,89,2145,17.629,17.127,ADAPTIVE,2
1782828549705,q2-1h-result-ADAPTIVE-global,-1,1782828544000,1782828549705,5705,158,2843,30.956,22.419,ADAPTIVE,2
1782828550080,q3-1day-result-ADAPTIVE-global,-1,1782828541168,1782828550080,8912,161,2108,18.066,16.533,ADAPTIVE,2
1782828552383,q2-6h-result-ADAPTIVE-global,-1,1782828544477,1782828552383,7906,30,361,3.795,2.780,ADAPTIVE,2
1782828554308,q2-1h-result-ADAPTIVE-global,-1,1782828549104,1782828554308,5204,46,1466,8.839,11.131,ADAPTIVE,2
1782828554645,q1-1h-result-ADAPTIVE-global,-1,1782828545838,1782828554645,8807,86,2231,16.609,17.105,ADAPTIVE,2
1782828555910,q2-1h-result-ADAPTIVE-global,-1,1782828549705,1782828555910,6205,71,1494,11.442,11.205,ADAPTIVE,2
1782828556987,q2-6h-result-ADAPTIVE-global,-1,1782828548896,1782828556987,8091,30,461,3.708,3.429,ADAPTIVE,2
1782828559086,q3-1day-result-ADAPTIVE-global,-1,1782828550080,1782828559086,9006,161,2269,17.877,16.622,ADAPTIVE,2
1782828559092,q3-7day-result-ADAPTIVE-global,-1,1782828527532,1782828559092,31560,82,331,2.598,2.424,ADAPTIVE,2
1782828559649,q1-1h-result-ADAPTIVE-global,-1,1782828551242,1782828559649,8407,90,2321,17.986,17.138,ADAPTIVE,2
1782828560913,q2-1h-result-ADAPTIVE-global,-1,1782828554308,1782828560913,6605,114,3074,19.855,22.240,ADAPTIVE,2
1782828562391,q2-6h-result-ADAPTIVE-global,-1,1782828552383,1782828562391,10008,20,381,1.998,2.724,ADAPTIVE,2
1782828564753,q1-1h-result-ADAPTIVE-global,-1,1782828556246,1782828564753,8507,89,2410,17.606,17.154,ADAPTIVE,2
1782828566117,q2-1h-result-ADAPTIVE-global,-1,1782828560713,1782828566117,5404,154,3228,29.593,22.506,ADAPTIVE,2
1782828568093,q3-1day-result-ADAPTIVE-global,-1,1782828559086,1782828568093,9007,160,2429,17.764,16.692,ADAPTIVE,2
1782828568098,q3-global-result-ADAPTIVE-global,-1,1782828422620,1782828568098,145478,2,2,0.014,0.014,ADAPTIVE,2
1782828568194,q2-6h-result-ADAPTIVE-global,-1,1782828556987,1782828568194,11207,70,912,9.704,6.319,ADAPTIVE,2
1782828568202,q2-global-result-ADAPTIVE-global,-1,1782828422610,1782828568202,145592,1,1,0.007,0.007,ADAPTIVE,2
1782828569757,q1-1h-result-ADAPTIVE-global,-1,1782828561250,1782828569757,8507,93,2503,18.413,17.198,ADAPTIVE,2
1782828571622,q2-1h-result-ADAPTIVE-global,-1,1782828565917,1782828571622,5705,129,3357,23.788,22.556,ADAPTIVE,2
1782828574761,q1-1h-result-ADAPTIVE-global,-1,1782828566354,1782828574761,8407,92,2595,18.385,17.238,ADAPTIVE,2
1782828574899,q2-6h-result-ADAPTIVE-global,-1,1782828565809,1782828574899,9090,40,952,6.550,6.329,ADAPTIVE,2
1782828576826,q2-1h-result-ADAPTIVE-global,-1,1782828571221,1782828576826,5605,129,3486,25.311,22.646,ADAPTIVE,2
1782828577200,q3-1day-result-ADAPTIVE-global,-1,1782828568093,1782828577200,9107,161,2590,17.679,16.751,ADAPTIVE,2
1782828579765,q1-1h-result-ADAPTIVE-global,-1,1782828571358,1782828579765,8407,92,2687,18.384,17.275,ADAPTIVE,2
1782828581703,q2-6h-result-ADAPTIVE-global,-1,1782828571415,1782828581703,10288,50,1002,7.376,6.319,ADAPTIVE,2
1782828582831,q2-1h-result-ADAPTIVE-global,-1,1782828576225,1782828582831,6606,136,3622,24.444,22.717,ADAPTIVE,2
1782828584870,q1-1h-result-ADAPTIVE-global,-1,1782828576363,1782828584870,8507,92,2779,18.192,17.303,ADAPTIVE,2
1782828586010,q3-1day-result-ADAPTIVE-global,-1,1782828577200,1782828586010,8810,162,2752,18.388,16.839,ADAPTIVE,2
1782828586126,q2-6h-result-ADAPTIVE-global,-1,1782828580422,1782828586126,5704,20,481,3.506,2.940,ADAPTIVE,2
1782828588335,q2-1h-result-ADAPTIVE-global,-1,1782828581230,1782828588335,7105,110,3732,18.699,22.557,ADAPTIVE,2
1782828589874,q1-1h-result-ADAPTIVE-global,-1,1782828581367,1782828589874,8507,87,2866,16.166,17.262,ADAPTIVE,2
1782828590681,q3-7day-result-ADAPTIVE-global,-1,1782828559092,1782828590681,31589,82,413,2.596,2.457,ADAPTIVE,2
1782828592932,q2-6h-result-ADAPTIVE-global,-1,1782828586126,1782828592932,6806,40,521,5.877,3.058,ADAPTIVE,2
1782828593940,q2-1h-result-ADAPTIVE-global,-1,1782828587735,1782828593940,6205,141,3873,25.634,22.655,ADAPTIVE,2
1782828594878,q1-1h-result-ADAPTIVE-global,-1,1782828587272,1782828594878,7606,92,2958,18.389,17.295,ADAPTIVE,2
1782828595118,q3-1day-result-ADAPTIVE-global,-1,1782828586010,1782828595118,9108,160,2912,17.567,16.877,ADAPTIVE,2
1782828597280,q1-1h-result-ADAPTIVE-global,-1,1782828592274,1782828597280,5006,45,1409,8.989,8.066,ADAPTIVE,2
1782828598621,q2-6h-result-ADAPTIVE-global,-1,1782828581703,1782828598621,16918,50,1112,6.546,6.337,ADAPTIVE,2
1782828599144,q2-1h-result-ADAPTIVE-global,-1,1782828593139,1782828599144,6005,167,4040,32.851,22.948,ADAPTIVE,2
1782828602384,q1-1h-result-ADAPTIVE-global,-1,1782828594878,1782828602384,7506,93,3096,18.037,17.342,ADAPTIVE,2
1782828603030,q2-6h-result-ADAPTIVE-global,-1,1782828597420,1782828603030,5610,20,581,3.565,3.219,ADAPTIVE,2
1782828603630,q2-1h-result-ADAPTIVE-global,-1,1782828598143,1782828603630,5487,75,2086,13.669,11.522,ADAPTIVE,2
1782828604132,q3-1day-result-ADAPTIVE-global,-1,1782828595118,1782828604132,9014,163,3075,18.083,16.937,ADAPTIVE,2
1782828605953,q2-1h-result-ADAPTIVE-global,-1,1782828599144,1782828605953,6809,33,2062,4.847,11.246,ADAPTIVE,2
1782828606443,q2-6h-result-ADAPTIVE-global,-1,1782828598621,1782828606443,7822,20,571,2.557,3.105,ADAPTIVE,2
1782828607386,q1-1h-result-ADAPTIVE-global,-1,1782828600082,1782828607386,7304,89,3185,17.609,17.349,ADAPTIVE,2
1782828611257,q2-1h-result-ADAPTIVE-global,-1,1782828603630,1782828611257,7627,155,4303,27.775,22.880,ADAPTIVE,2
1782828612392,q1-1h-result-ADAPTIVE-global,-1,1782828605186,1782828612392,7206,93,3278,18.582,17.382,ADAPTIVE,2
1782828613039,q3-1day-result-ADAPTIVE-global,-1,1782828604132,1782828613039,8907,160,3235,17.963,16.985,ADAPTIVE,2
1782828613139,q2-6h-result-ADAPTIVE-global,-1,1782828603030,1782828613139,10109,60,1212,8.236,6.376,ADAPTIVE,2
1782828616261,q2-1h-result-ADAPTIVE-global,-1,1782828610056,1782828616261,6205,122,4425,24.217,22.914,ADAPTIVE,2
1782828617396,q1-1h-result-ADAPTIVE-global,-1,1782828610190,1782828617396,7206,89,3367,17.784,17.392,ADAPTIVE,2
1782828619944,q2-6h-result-ADAPTIVE-global,-1,1782828613139,1782828619944,6805,30,641,4.409,3.247,ADAPTIVE,2
1782828621745,q2-1h-result-ADAPTIVE-global,-1,1782828615140,1782828621745,6605,119,4544,22.699,22.902,ADAPTIVE,2
1782828622045,q3-1day-result-ADAPTIVE-global,-1,1782828613039,1782828622045,9006,161,3396,17.877,17.025,ADAPTIVE,2
1782828622045,q3-7day-result-ADAPTIVE-global,-1,1782828590681,1782828622045,31364,82,495,2.614,2.481,ADAPTIVE,2
1782828622145,q2-6h-result-ADAPTIVE-global,-1,1782828612137,1782828622145,10008,20,621,1.998,3.111,ADAPTIVE,2
1782828623301,q1-1h-result-ADAPTIVE-global,-1,1782828615195,1782828623301,8106,89,3456,16.568,17.366,ADAPTIVE,2
1782828627970,q2-1h-result-ADAPTIVE-global,-1,1782828620264,1782828627970,7706,155,4699,28.361,23.028,ADAPTIVE,2
1782828628305,q1-1h-result-ADAPTIVE-global,-1,1782828620198,1782828628305,8107,94,3550,18.593,17.396,ADAPTIVE,2
1782828628959,q2-6h-result-ADAPTIVE-global,-1,1782828619944,1782828628959,9015,30,671,3.328,3.251,ADAPTIVE,2
1782828631139,q3-1day-result-ADAPTIVE-global,-1,1782828622045,1782828631139,9094,162,3558,17.814,17.060,ADAPTIVE,2
1782828633057,q2-1h-result-ADAPTIVE-global,-1,1782828625348,1782828633057,7709,137,4836,27.134,23.127,ADAPTIVE,2
1782828633310,q1-1h-result-ADAPTIVE-global,-1,1782828625302,1782828633310,8008,94,3644,18.781,17.429,ADAPTIVE,2
1782828634564,q2-6h-result-ADAPTIVE-global,-1,1782828622145,1782828634564,12419,60,1352,8.027,6.394,ADAPTIVE,2
1782828638060,q2-1h-result-ADAPTIVE-global,-1,1782828630371,1782828638060,7689,131,4967,25.980,23.194,ADAPTIVE,2
1782828638314,q1-1h-result-ADAPTIVE-global,-1,1782828630307,1782828638314,8007,94,3738,18.785,17.461,ADAPTIVE,2
1782828638967,q2-6h-result-ADAPTIVE-global,-1,1782828633363,1782828638967,5604,10,661,1.784,3.054,ADAPTIVE,2
1782828640168,q3-1day-result-ADAPTIVE-global,-1,1782828631139,1782828640168,9029,164,3722,18.164,17.106,ADAPTIVE,2
1782828643064,q2-1h-result-ADAPTIVE-global,-1,1782828635458,1782828643064,7606,101,5068,18.728,23.076,ADAPTIVE,2
1782828643383,q1-1h-result-ADAPTIVE-global,-1,1782828635311,1782828643383,8072,90,3828,17.875,17.470,ADAPTIVE,2
1782828644671,q2-6h-result-ADAPTIVE-global,-1,1782828634564,1782828644671,10107,50,1412,7.350,6.391,ADAPTIVE,2
1782828648085,q2-1h-result-ADAPTIVE-global,-1,1782828641380,1782828648085,6705,171,5239,34.126,23.323,ADAPTIVE,2
1782828649822,q1-1h-result-ADAPTIVE-global,-1,1782828640315,1782828649822,9507,90,3918,15.812,17.426,ADAPTIVE,2
1782828649856,q3-1day-result-ADAPTIVE-global,-1,1782828640168,1782828649856,9688,164,3886,16.928,17.098,ADAPTIVE,2
1782828649876,q2-6h-result-ADAPTIVE-global,-1,1782828642370,1782828649876,7506,20,751,2.665,3.304,ADAPTIVE,2
1782828651482,q2-6h-result-ADAPTIVE-global,-1,1782828644671,1782828651482,6811,30,711,4.405,3.105,ADAPTIVE,2
1782828653620,q2-1h-result-ADAPTIVE-global,-1,1782828646384,1782828653620,7236,119,5358,21.943,23.301,ADAPTIVE,2
1782828653837,q3-7day-result-ADAPTIVE-global,-1,1782828622045,1782828653837,31792,82,577,2.579,2.495,ADAPTIVE,2
1782828654922,q1-1h-result-ADAPTIVE-global,-1,1782828645415,1782828654922,9507,95,4013,18.459,17.448,ADAPTIVE,2
1782828656981,q2-6h-result-ADAPTIVE-global,-1,1782828649876,1782828656981,7105,20,771,2.815,3.289,ADAPTIVE,2
1782828658120,q3-1day-result-ADAPTIVE-global,-1,1782828649856,1782828658120,8264,164,4050,19.845,17.194,ADAPTIVE,2
1782828659579,q2-1h-result-ADAPTIVE-global,-1,1782828651473,1782828659579,8106,141,5499,25.545,23.352,ADAPTIVE,2
1782828659926,q1-1h-result-ADAPTIVE-global,-1,1782828650619,1782828659926,9307,99,4112,19.556,17.494,ADAPTIVE,2
1782828660384,q2-6h-result-ADAPTIVE-global,-1,1782828651482,1782828660384,8902,30,741,3.370,3.115,ADAPTIVE,2
1782828664598,q2-1h-result-ADAPTIVE-global,-1,1782828656577,1782828664598,8021,164,5663,32.096,23.537,ADAPTIVE,2
1782828664935,q1-1h-result-ADAPTIVE-global,-1,1782828655727,1782828664935,9208,94,4206,18.774,17.520,ADAPTIVE,2
1782828665993,q2-6h-result-ADAPTIVE-global,-1,1782828656981,1782828665993,9012,50,1562,7.845,6.429,ADAPTIVE,2
1782828667170,q3-1day-result-ADAPTIVE-global,-1,1782828658120,1782828667170,9050,164,4214,18.122,17.229,ADAPTIVE,2
1782828669887,q2-1h-result-ADAPTIVE-global,-1,1782828661796,1782828669887,8091,138,5801,23.043,23.524,ADAPTIVE,2
1782828669941,q1-1h-result-ADAPTIVE-global,-1,1782828660732,1782828669941,9209,94,4300,18.781,17.546,ADAPTIVE,2
1782828670934,q1-1h-result-ADAPTIVE-global,-1,1782828665736,1782828670934,5198,49,2319,9.427,9.341,ADAPTIVE,2
1782828671692,q2-6h-result-ADAPTIVE-global,-1,1782828664993,1782828671692,6699,40,1602,7.019,6.443,ADAPTIVE,2
1782828674891,q2-1h-result-ADAPTIVE-global,-1,1782828668486,1782828674891,6405,122,5923,24.062,23.536,ADAPTIVE,2
1782828676045,q1-1h-result-ADAPTIVE-global,-1,1782828669941,1782828676045,6104,94,4443,18.418,17.565,ADAPTIVE,2
1782828676235,q3-1day-result-ADAPTIVE-global,-1,1782828667170,1782828676235,9065,164,4378,18.092,17.260,ADAPTIVE,2
1782828679508,q2-6h-result-ADAPTIVE-global,-1,1782828670691,1782828679508,8817,50,1652,6.402,6.442,ADAPTIVE,2
1782828679895,q2-1h-result-ADAPTIVE-global,-1,1782828673605,1782828679895,6290,184,6107,36.403,23.791,ADAPTIVE,2
1782828681049,q1-1h-result-ADAPTIVE-global,-1,1782828675037,1782828681049,6012,94,4537,18.771,17.589,ADAPTIVE,2
1782828684111,q2-6h-result-ADAPTIVE-global,-1,1782828678497,1782828684111,5614,30,871,5.344,3.330,ADAPTIVE,2
1782828684913,q2-1h-result-ADAPTIVE-global,-1,1782828678694,1782828684913,6219,99,6206,19.729,23.713,ADAPTIVE,2
1782828685262,q3-7day-result-ADAPTIVE-global,-1,1782828653837,1782828685262,31425,82,659,2.609,2.509,ADAPTIVE,2
1782828685286,q3-1day-result-ADAPTIVE-global,-1,1782828676235,1782828685286,9051,164,4542,18.120,17.289,ADAPTIVE,2
1782828685402,q2-6h-result-ADAPTIVE-global,-1,1782828679508,1782828685402,5894,10,821,1.697,3.123,ADAPTIVE,2
1782828686253,q1-1h-result-ADAPTIVE-global,-1,1782828680049,1782828686253,6204,91,4628,17.487,17.587,ADAPTIVE,2
1782828688803,q2-1h-result-ADAPTIVE-global,-1,1782828683712,1782828688803,5091,92,3210,18.071,12.058,ADAPTIVE,2
1782828691258,q1-1h-result-ADAPTIVE-global,-1,1782828685253,1782828691258,6005,91,4719,17.294,17.580,ADAPTIVE,2
1782828694007,q2-1h-result-ADAPTIVE-global,-1,1782828684913,1782828694007,9094,107,6405,18.275,23.711,ADAPTIVE,2
1782828694115,q3-global-result-ADAPTIVE-global,-1,1782828568098,1782828694115,126017,83,85,0.659,0.313,ADAPTIVE,2
1782828694122,q2-6h-result-ADAPTIVE-global,-1,1782828684111,1782828694122,10011,50,1742,6.600,6.440,ADAPTIVE,2
1782828694153,q3-1day-result-ADAPTIVE-global,-1,1782828685286,1782828694153,8867,164,4706,18.496,17.329,ADAPTIVE,2
1782828694199,q2-global-result-ADAPTIVE-global,-1,1782828422555,1782828694199,271644,1,1,0.004,0.004,ADAPTIVE,2
1782828696353,q1-1h-result-ADAPTIVE-global,-1,1782828690850,1782828696353,5503,92,4811,18.028,17.588,ADAPTIVE,2
1782828696525,q2-1h-result-ADAPTIVE-global,-1,1782828691404,1782828696525,5121,112,3260,21.871,11.901,ADAPTIVE,2
1782828698727,q2-6h-result-ADAPTIVE-global,-1,1782828691920,1782828698727,6807,20,871,2.938,3.154,ADAPTIVE,2
1782828701028,q2-6h-result-ADAPTIVE-global,-1,1782828694122,1782828701028,6906,30,921,4.344,3.307,ADAPTIVE,2
1782828701366,q1-1h-result-ADAPTIVE-global,-1,1782828695962,1782828701366,5404,94,4905,18.767,17.609,ADAPTIVE,2
