timestamp_ms,label,source_subtask_index,window_start_ms,window_end_ms,window_duration_ms,window_events,total_events,min_latency_ms,max_latency_ms,avg_latency_ms,watermark_strategy,parallelism
1782468906763,producer->flink-WM30,3,1782468901742,1782468906763,5021,6072,43502,0,4,0.741,WM30,4
1782468911318,producer->flink-WM30,1,1782468906318,1782468911318,5000,5779,47344,0,3,0.659,WM30,4
1782468911394,producer->flink-WM30,0,1782468906394,1782468911394,5000,4873,44367,0,4,0.607,WM30,4
1782468912314,producer->flink-WM30,2,1782468906200,1782468912314,6114,5445,44441,0,4,0.743,WM30,4
1782468912421,producer->flink-WM30,3,1782468906763,1782468912421,5658,4458,47960,0,5,0.814,WM30,4
1782468916792,producer->flink-WM30,1,1782468911318,1782468916792,5474,3588,50932,0,4,0.855,WM30,4
1782468916918,producer->flink-WM30,0,1782468911394,1782468916918,5524,3999,48366,0,4,0.661,WM30,4
1782468917380,producer->flink-WM30,2,1782468912314,1782468917380,5066,5188,49629,0,5,0.795,WM30,4
1782468917442,producer->flink-WM30,3,1782468912421,1782468917442,5021,4927,52887,0,3,0.742,WM30,4
1782468921834,producer->flink-WM30,1,1782468916792,1782468921834,5042,4698,55630,0,5,0.693,WM30,4
1782468921982,producer->flink-WM30,0,1782468916918,1782468921982,5064,5685,54051,0,4,0.779,WM30,4
1782468922436,producer->flink-WM30,2,1782468917380,1782468922436,5056,5536,55165,0,5,0.732,WM30,4
1782468922460,producer->flink-WM30,3,1782468917442,1782468922460,5018,4837,57724,0,3,0.666,WM30,4
1782468926879,producer->flink-WM30,1,1782468921834,1782468926879,5045,5180,60810,0,3,0.697,WM30,4
1782468927002,producer->flink-WM30,0,1782468921982,1782468927002,5020,5881,59932,0,2,0.583,WM30,4
1782468927449,producer->flink-WM30,2,1782468922436,1782468927449,5013,5132,60297,0,3,0.744,WM30,4
1782468927480,producer->flink-WM30,3,1782468922460,1782468927480,5020,5530,63254,0,5,0.778,WM30,4
1782468931982,producer->flink-WM30,1,1782468926879,1782468931982,5103,4643,65453,0,3,0.672,WM30,4
1782468932016,producer->flink-WM30,0,1782468927002,1782468932016,5014,5456,65388,0,4,0.742,WM30,4
1782468932481,producer->flink-WM30,2,1782468927449,1782468932481,5032,4379,64676,0,3,0.551,WM30,4
1782468932524,producer->flink-WM30,3,1782468927480,1782468932524,5044,5285,68539,0,3,0.633,WM30,4
1782468937024,producer->flink-WM30,0,1782468932016,1782468937024,5008,4408,69796,0,4,0.698,WM30,4
1782468937086,producer->flink-WM30,1,1782468931982,1782468937086,5104,5932,71385,0,3,0.624,WM30,4
1782468937482,producer->flink-WM30,2,1782468932481,1782468937482,5001,4968,69644,0,4,0.683,WM30,4
1782468937666,producer->flink-WM30,3,1782468932524,1782468937666,5142,5023,73562,0,4,0.718,WM30,4
1782468942050,producer->flink-WM30,0,1782468937024,1782468942050,5026,4591,74387,0,2,0.660,WM30,4
1782468943183,producer->flink-WM30,3,1782468937666,1782468943183,5517,4477,78039,0,3,0.753,WM30,4
1782468943235,producer->flink-WM30,2,1782468937482,1782468943235,5753,4955,74599,0,4,0.636,WM30,4
1782468943339,producer->flink-WM30,1,1782468937086,1782468943339,6253,4940,76325,0,5,0.811,WM30,4
1782468947062,producer->flink-WM30,0,1782468942050,1782468947062,5012,4575,78962,0,6,0.900,WM30,4
1782468948235,producer->flink-WM30,2,1782468943235,1782468948235,5000,4563,79162,0,3,0.733,WM30,4
1782468948249,producer->flink-WM30,3,1782468943183,1782468948249,5066,4437,82476,0,2,0.647,WM30,4
1782468948373,producer->flink-WM30,1,1782468943339,1782468948373,5034,4697,81022,0,4,0.796,WM30,4
1782468952063,producer->flink-WM30,0,1782468947062,1782468952063,5001,4657,83619,0,4,0.664,WM30,4
1782468953251,producer->flink-WM30,3,1782468948249,1782468953251,5002,5266,87742,0,3,0.705,WM30,4
1782468953291,producer->flink-WM30,2,1782468948235,1782468953291,5056,5426,84588,0,3,0.671,WM30,4
1782468953384,producer->flink-WM30,1,1782468948373,1782468953384,5011,4974,85996,0,4,0.816,WM30,4
1782468957136,producer->flink-WM30,0,1782468952063,1782468957136,5073,4629,88248,0,4,0.721,WM30,4
1782468958312,producer->flink-WM30,3,1782468953251,1782468958312,5061,6215,93957,0,4,0.767,WM30,4
1782468958386,producer->flink-WM30,1,1782468953384,1782468958386,5002,5754,91750,0,4,0.775,WM30,4
1782468958404,producer->flink-WM30,2,1782468953291,1782468958404,5113,5395,89983,0,4,0.659,WM30,4
1782468962138,producer->flink-WM30,0,1782468957136,1782468962138,5002,4508,92756,0,3,0.633,WM30,4
1782468963346,producer->flink-WM30,3,1782468958312,1782468963346,5034,5223,99180,0,4,0.666,WM30,4
1782468963386,producer->flink-WM30,1,1782468958386,1782468963386,5000,4144,95894,0,3,0.639,WM30,4
1782468963442,producer->flink-WM30,2,1782468958404,1782468963442,5038,5378,95361,0,4,0.673,WM30,4
1782468967225,producer->flink-WM30,0,1782468962138,1782468967225,5087,4695,97451,0,3,0.620,WM30,4
1782468968352,producer->flink-WM30,3,1782468963346,1782468968352,5006,4725,103905,0,2,0.642,WM30,4
1782468968392,producer->flink-WM30,1,1782468963386,1782468968392,5006,4872,100766,0,2,0.631,WM30,4
1782468968444,producer->flink-WM30,2,1782468963442,1782468968444,5002,4243,99604,0,4,0.766,WM30,4
1782468972225,producer->flink-WM30,0,1782468967225,1782468972225,5000,6128,103579,0,5,0.765,WM30,4
1782468974084,producer->flink-WM30,3,1782468968352,1782468974084,5732,4534,108439,0,3,0.694,WM30,4
1782468974170,producer->flink-WM30,2,1782468968444,1782468974170,5726,4488,104092,0,4,0.646,WM30,4
1782468974243,producer->flink-WM30,1,1782468968392,1782468974243,5851,4423,105189,0,5,0.761,WM30,4
1782468978513,producer->flink-WM30,0,1782468972225,1782468978513,6288,5288,108867,0,3,0.731,WM30,4
1782468979098,producer->flink-WM30,3,1782468974084,1782468979098,5014,4643,113082,0,3,0.678,WM30,4
1782468979175,producer->flink-WM30,2,1782468974170,1782468979175,5005,4688,108780,0,3,0.699,WM30,4
1782468979375,producer->flink-WM30,1,1782468974243,1782468979375,5132,4976,110165,0,3,0.697,WM30,4
1782468983601,producer->flink-WM30,0,1782468978513,1782468983601,5088,5585,114452,0,3,0.637,WM30,4
1782468984114,producer->flink-WM30,3,1782468979098,1782468984114,5016,4464,117546,0,2,0.605,WM30,4
1782468984259,producer->flink-WM30,2,1782468979175,1782468984259,5084,4694,113474,0,6,0.751,WM30,4
1782468984401,producer->flink-WM30,1,1782468979375,1782468984401,5026,6091,116256,0,5,0.823,WM30,4
1782468988657,producer->flink-WM30,0,1782468983601,1782468988657,5056,5216,119668,0,3,0.632,WM30,4
1782468989150,producer->flink-WM30,3,1782468984114,1782468989150,5036,4758,122304,0,3,0.641,WM30,4
1782468989259,producer->flink-WM30,2,1782468984259,1782468989259,5000,6745,120219,0,3,0.654,WM30,4
1782468989431,producer->flink-WM30,1,1782468984401,1782468989431,5030,5552,121808,0,2,0.633,WM30,4
1782468993659,producer->flink-WM30,0,1782468988657,1782468993659,5002,4808,124476,0,3,0.618,WM30,4
1782468994185,producer->flink-WM30,3,1782468989150,1782468994185,5035,4912,127216,0,3,0.717,WM30,4
1782468994302,producer->flink-WM30,2,1782468989259,1782468994302,5043,5520,125739,0,3,0.626,WM30,4
1782468994431,producer->flink-WM30,1,1782468989431,1782468994431,5000,3827,125635,0,3,0.701,WM30,4
1782468998661,producer->flink-WM30,0,1782468993659,1782468998661,5002,5187,129663,0,3,0.658,WM30,4
1782468999185,producer->flink-WM30,3,1782468994185,1782468999185,5000,5071,132287,0,4,0.681,WM30,4
1782468999302,producer->flink-WM30,2,1782468994302,1782468999302,5000,5139,130878,0,3,0.640,WM30,4
1782469000641,producer->flink-WM30,1,1782468994431,1782469000641,6210,5177,130812,0,4,0.649,WM30,4
1782469003675,producer->flink-WM30,0,1782468998661,1782469003675,5014,5199,134862,0,3,0.699,WM30,4
1782469004191,producer->flink-WM30,3,1782468999185,1782469004191,5006,4491,136778,0,3,0.663,WM30,4
1782469004958,producer->flink-WM30,2,1782468999302,1782469004958,5656,4658,135536,0,4,0.714,WM30,4
1782469005666,producer->flink-WM30,1,1782469000641,1782469005666,5025,5594,136406,0,3,0.740,WM30,4
1782469009365,producer->flink-WM30,3,1782469004191,1782469009365,5174,4167,140945,0,3,0.640,WM30,4
1782469009444,producer->flink-WM30,0,1782469003675,1782469009444,5769,4279,139141,0,3,0.676,WM30,4
1782469009965,producer->flink-WM30,2,1782469004958,1782469009965,5007,4221,139757,0,4,0.729,WM30,4
1782469010667,producer->flink-WM30,1,1782469005666,1782469010667,5001,4998,141404,0,3,0.745,WM30,4
1782469014389,producer->flink-WM30,3,1782469009365,1782469014389,5024,4379,145324,0,3,0.702,WM30,4
1782469014564,producer->flink-WM30,0,1782469009444,1782469014564,5120,5592,144733,0,3,0.670,WM30,4
1782469014978,producer->flink-WM30,2,1782469009965,1782469014978,5013,4799,144556,0,4,0.726,WM30,4
1782469015855,producer->flink-WM30,1,1782469010667,1782469015855,5188,5510,146914,0,3,0.683,WM30,4
1782469019438,producer->flink-WM30,3,1782469014389,1782469019438,5049,6205,151529,0,4,0.717,WM30,4
1782469019617,producer->flink-WM30,0,1782469014564,1782469019617,5053,5965,150698,0,4,0.658,WM30,4
1782469019994,producer->flink-WM30,2,1782469014978,1782469019994,5016,4957,149513,0,3,0.715,WM30,4
1782469020938,producer->flink-WM30,1,1782469015855,1782469020938,5083,4438,151352,0,3,0.674,WM30,4
1782469024481,producer->flink-WM30,3,1782469019438,1782469024481,5043,5376,156905,0,4,0.681,WM30,4
1782469024659,producer->flink-WM30,0,1782469019617,1782469024659,5042,5680,156378,0,3,0.641,WM30,4
1782469024995,producer->flink-WM30,2,1782469019994,1782469024995,5001,4720,154233,0,3,0.622,WM30,4
1782469025982,producer->flink-WM30,1,1782469020938,1782469025982,5044,3573,154925,0,2,0.662,WM30,4
1782469029514,producer->flink-WM30,3,1782469024481,1782469029514,5033,5581,162486,0,2,0.649,WM30,4
1782469029696,producer->flink-WM30,0,1782469024659,1782469029696,5037,4584,160962,0,3,0.729,WM30,4
1782469030115,producer->flink-WM30,2,1782469024995,1782469030115,5120,5335,159568,0,5,0.707,WM30,4
1782469031500,producer->flink-WM30,1,1782469025982,1782469031500,5518,4953,159878,0,8,1.018,WM30,4
1782469034516,producer->flink-WM30,3,1782469029514,1782469034516,5002,5830,168316,0,4,0.671,WM30,4
1782469034700,producer->flink-WM30,0,1782469029696,1782469034700,5004,5550,166512,0,3,0.662,WM30,4
1782469035124,producer->flink-WM30,2,1782469030115,1782469035124,5009,3516,163084,0,4,0.581,WM30,4
1782469036603,producer->flink-WM30,1,1782469031500,1782469036603,5103,5765,165643,0,3,0.713,WM30,4
1782469040250,producer->flink-WM30,2,1782469035124,1782469040250,5126,4225,167309,0,4,0.665,WM30,4
1782469040357,producer->flink-WM30,3,1782469034516,1782469040357,5841,4432,172748,0,4,0.708,WM30,4
1782469040412,producer->flink-WM30,0,1782469034700,1782469040412,5712,3448,169960,0,3,0.532,WM30,4
1782469041642,producer->flink-WM30,1,1782469036603,1782469041642,5039,4537,170180,0,3,0.639,WM30,4
1782469045280,producer->flink-WM30,2,1782469040250,1782469045280,5030,5149,172458,0,6,0.866,WM30,4
1782469045412,producer->flink-WM30,0,1782469040412,1782469045412,5000,5861,175821,0,4,0.715,WM30,4
1782469045480,producer->flink-WM30,3,1782469040357,1782469045480,5123,4777,177525,0,4,0.794,WM30,4
1782469046668,producer->flink-WM30,1,1782469041642,1782469046668,5026,5270,175450,0,3,0.658,WM30,4
1782469050281,producer->flink-WM30,2,1782469045280,1782469050281,5001,5329,177787,0,3,0.660,WM30,4
1782469050417,producer->flink-WM30,0,1782469045412,1782469050417,5005,6126,181947,0,5,0.703,WM30,4
1782469050482,producer->flink-WM30,3,1782469045480,1782469050482,5002,5596,183121,0,5,0.744,WM30,4
1782469051682,producer->flink-WM30,1,1782469046668,1782469051682,5014,5504,180954,0,2,0.620,WM30,4
1782469055339,producer->flink-WM30,2,1782469050281,1782469055339,5058,4473,182260,0,2,0.597,WM30,4
1782469055431,producer->flink-WM30,0,1782469050417,1782469055431,5014,5328,187275,0,4,0.671,WM30,4
1782469055567,producer->flink-WM30,3,1782469050482,1782469055567,5085,5693,188814,0,7,0.807,WM30,4
1782469056762,producer->flink-WM30,1,1782469051682,1782469056762,5080,4473,185427,0,2,0.656,WM30,4
1782469060363,producer->flink-WM30,2,1782469055339,1782469060363,5024,4195,186455,0,2,0.652,WM30,4
1782469060446,producer->flink-WM30,0,1782469055431,1782469060446,5015,4757,192032,0,3,0.688,WM30,4
1782469060613,producer->flink-WM30,3,1782469055567,1782469060613,5046,5103,193917,0,3,0.664,WM30,4
1782469062378,producer->flink-WM30,1,1782469056762,1782469062378,5616,4900,190327,0,4,0.687,WM30,4
1782469065364,producer->flink-WM30,2,1782469060363,1782469065364,5001,5503,191958,0,3,0.597,WM30,4
1782469066733,producer->flink-WM30,0,1782469060446,1782469066733,6287,5345,197377,0,4,0.712,WM30,4
1782469066828,producer->flink-WM30,3,1782469060613,1782469066828,6215,5094,199011,0,3,0.720,WM30,4
1782469067383,producer->flink-WM30,1,1782469062378,1782469067383,5005,5540,195867,0,3,0.649,WM30,4
1782469071282,producer->flink-WM30,2,1782469065364,1782469071282,5918,3573,195531,0,3,0.721,WM30,4
1782469071759,producer->flink-WM30,0,1782469066733,1782469071759,5026,5081,202458,0,3,0.636,WM30,4
1782469071836,producer->flink-WM30,3,1782469066828,1782469071836,5008,5497,204508,0,4,0.877,WM30,4
1782469072483,producer->flink-WM30,1,1782469067383,1782469072483,5100,5185,201052,0,3,0.658,WM30,4
1782469076282,producer->flink-WM30,2,1782469071282,1782469076282,5000,4672,200203,0,4,0.785,WM30,4
1782469076837,producer->flink-WM30,3,1782469071836,1782469076837,5001,5451,209959,0,3,0.634,WM30,4
1782469076899,producer->flink-WM30,0,1782469071759,1782469076899,5140,5853,208311,0,4,0.660,WM30,4
1782469077494,producer->flink-WM30,1,1782469072483,1782469077494,5011,5097,206149,0,3,0.684,WM30,4
1782469081461,producer->flink-WM30,2,1782469076282,1782469081461,5179,6281,206484,0,4,0.656,WM30,4
1782469081837,producer->flink-WM30,3,1782469076837,1782469081837,5000,5577,215536,0,5,0.731,WM30,4
1782469081908,producer->flink-WM30,0,1782469076899,1782469081908,5009,6180,214491,0,6,0.790,WM30,4
1782469082494,producer->flink-WM30,1,1782469077494,1782469082494,5000,5642,211791,0,3,0.672,WM30,4
1782469086461,producer->flink-WM30,2,1782469081461,1782469086461,5000,6846,213330,0,4,0.642,WM30,4
1782469086892,producer->flink-WM30,3,1782469081837,1782469086892,5055,5291,220827,0,3,0.645,WM30,4
1782469087034,producer->flink-WM30,0,1782469081908,1782469087034,5126,4326,218817,0,3,0.754,WM30,4
1782469087642,producer->flink-WM30,1,1782469082494,1782469087642,5148,5300,217091,0,4,0.630,WM30,4
1782469091505,producer->flink-WM30,2,1782469086461,1782469091505,5044,6107,219437,0,3,0.638,WM30,4
1782469091978,producer->flink-WM30,3,1782469086892,1782469091978,5086,4400,225227,0,3,0.688,WM30,4
1782469092040,producer->flink-WM30,0,1782469087034,1782469092040,5006,4764,223581,0,4,0.636,WM30,4
1782469093237,producer->flink-WM30,1,1782469087642,1782469093237,5595,5130,222221,0,5,0.740,WM30,4
1782469096659,producer->flink-WM30,2,1782469091505,1782469096659,5154,6336,225773,0,3,0.726,WM30,4
1782469097048,producer->flink-WM30,0,1782469092040,1782469097048,5008,4914,228495,0,3,0.601,WM30,4
1782469097804,producer->flink-WM30,3,1782469091978,1782469097804,5826,4956,230183,0,3,0.702,WM30,4
1782469098251,producer->flink-WM30,1,1782469093237,1782469098251,5014,5280,227501,0,4,0.690,WM30,4
1782469101778,producer->flink-WM30,2,1782469096659,1782469101778,5119,4430,230203,0,3,0.731,WM30,4
1782469102077,producer->flink-WM30,0,1782469097048,1782469102077,5029,4928,233423,0,5,0.749,WM30,4
1782469102804,producer->flink-WM30,3,1782469097804,1782469102804,5000,5362,235545,0,3,0.721,WM30,4
1782469103313,producer->flink-WM30,1,1782469098251,1782469103313,5062,5542,233043,0,3,0.651,WM30,4
1782469106780,producer->flink-WM30,2,1782469101778,1782469106780,5002,4658,234861,0,5,0.745,WM30,4
1782469107095,producer->flink-WM30,0,1782469102077,1782469107095,5018,5883,239306,0,8,0.770,WM30,4
1782469107835,producer->flink-WM30,3,1782469102804,1782469107835,5031,5122,240667,0,4,0.702,WM30,4
1782469108313,producer->flink-WM30,1,1782469103313,1782469108313,5000,5617,238660,0,3,0.623,WM30,4
1782469111784,producer->flink-WM30,2,1782469106780,1782469111784,5004,7148,242009,0,6,0.738,WM30,4
1782469112095,producer->flink-WM30,0,1782469107095,1782469112095,5000,4963,244269,0,4,0.792,WM30,4
1782469112836,producer->flink-WM30,3,1782469107835,1782469112836,5001,5743,246410,0,2,0.657,WM30,4
1782469113481,producer->flink-WM30,1,1782469108313,1782469113481,5168,5320,243980,0,6,0.746,WM30,4
1782469116787,producer->flink-WM30,2,1782469111784,1782469116787,5003,5347,247356,0,3,0.676,WM30,4
1782469117120,producer->flink-WM30,0,1782469112095,1782469117120,5025,4974,249243,0,3,0.690,WM30,4
1782469117967,producer->flink-WM30,3,1782469112836,1782469117967,5131,6181,252591,0,3,0.670,WM30,4
1782469118657,producer->flink-WM30,1,1782469113481,1782469118657,5176,4778,248758,0,4,0.685,WM30,4
1782469121809,producer->flink-WM30,2,1782469116787,1782469121809,5022,5684,253040,0,5,0.727,WM30,4
1782469122120,producer->flink-WM30,0,1782469117120,1782469122120,5000,5277,254520,0,3,0.627,WM30,4
1782469124063,producer->flink-WM30,3,1782469117967,1782469124063,6096,5604,258195,0,4,0.666,WM30,4
1782469124100,producer->flink-WM30,1,1782469118657,1782469124100,5443,5397,254155,0,3,0.725,WM30,4
1782469126811,producer->flink-WM30,2,1782469121809,1782469126811,5002,6312,259352,0,5,0.696,WM30,4
1782469127207,producer->flink-WM30,0,1782469122120,1782469127207,5087,4903,259423,0,3,0.725,WM30,4
1782469129092,producer->flink-WM30,3,1782469124063,1782469129092,5029,6631,264826,0,3,0.734,WM30,4
1782469129144,producer->flink-WM30,1,1782469124100,1782469129144,5044,5013,259168,0,2,0.706,WM30,4
1782469131847,producer->flink-WM30,2,1782469126811,1782469131847,5036,4623,263975,0,5,0.774,WM30,4
1782469132874,producer->flink-WM30,0,1782469127207,1782469132874,5667,5325,264748,0,4,0.674,WM30,4
1782469134094,producer->flink-WM30,3,1782469129092,1782469134094,5002,5229,270055,0,4,0.653,WM30,4
1782469134146,producer->flink-WM30,1,1782469129144,1782469134146,5002,5028,264196,0,3,0.604,WM30,4
1782469137320,producer->flink-WM30,2,1782469131847,1782469137320,5473,3374,267349,0,3,0.731,WM30,4
1782469137925,producer->flink-WM30,0,1782469132874,1782469137925,5051,5173,269921,0,4,0.730,WM30,4
1782469139098,producer->flink-WM30,3,1782469134094,1782469139098,5004,5595,275650,0,3,0.661,WM30,4
1782469139227,producer->flink-WM30,1,1782469134146,1782469139227,5081,5726,269922,0,4,0.794,WM30,4
1782469142323,producer->flink-WM30,2,1782469137320,1782469142323,5003,6086,273435,0,3,0.652,WM30,4
1782469143175,producer->flink-WM30,0,1782469137925,1782469143175,5250,6476,276397,0,3,0.727,WM30,4
1782469144161,producer->flink-WM30,3,1782469139098,1782469144161,5063,5865,281515,0,3,0.700,WM30,4
1782469144257,producer->flink-WM30,1,1782469139227,1782469144257,5030,6313,276235,0,3,0.746,WM30,4
1782469147345,producer->flink-WM30,2,1782469142323,1782469147345,5022,4621,278056,0,4,0.670,WM30,4
1782469148189,producer->flink-WM30,0,1782469143175,1782469148189,5014,6063,282460,0,2,0.633,WM30,4
1782469149162,producer->flink-WM30,3,1782469144161,1782469149162,5001,4586,286101,0,2,0.651,WM30,4
1782469149260,producer->flink-WM30,1,1782469144257,1782469149260,5003,6194,282429,0,5,0.754,WM30,4
1782469152365,producer->flink-WM30,2,1782469147345,1782469152365,5020,5384,283440,0,3,0.701,WM30,4
1782469153191,producer->flink-WM30,0,1782469148189,1782469153191,5002,4241,286701,0,4,0.699,WM30,4
1782469154928,producer->flink-WM30,3,1782469149162,1782469154928,5766,5939,292040,0,3,0.741,WM30,4
1782469154974,producer->flink-WM30,1,1782469149260,1782469154974,5714,5167,287596,0,2,0.622,WM30,4
1782469157429,producer->flink-WM30,2,1782469152365,1782469157429,5064,5322,288762,0,6,0.705,WM30,4
1782469159525,producer->flink-WM30,0,1782469153191,1782469159525,6334,5449,292150,0,6,0.793,WM30,4
1782469159941,producer->flink-WM30,3,1782469154928,1782469159941,5013,5779,297819,0,4,0.735,WM30,4
1782469159987,producer->flink-WM30,1,1782469154974,1782469159987,5013,5824,293420,0,3,0.655,WM30,4
1782469162481,producer->flink-WM30,2,1782469157429,1782469162481,5052,5127,293889,0,4,0.692,WM30,4
1782469164525,producer->flink-WM30,0,1782469159525,1782469164525,5000,5268,297418,0,11,0.711,WM30,4
1782469165013,producer->flink-WM30,3,1782469159941,1782469165013,5072,5529,303348,0,4,0.777,WM30,4
1782469165044,producer->flink-WM30,1,1782469159987,1782469165044,5057,5078,298498,0,4,0.726,WM30,4
1782469168185,producer->flink-WM30,2,1782469162481,1782469168185,5704,4258,298147,0,3,0.705,WM30,4
1782469169547,producer->flink-WM30,0,1782469164525,1782469169547,5022,5542,302960,0,4,0.703,WM30,4
1782469170028,producer->flink-WM30,3,1782469165013,1782469170028,5015,6403,309751,0,3,0.636,WM30,4
1782469170072,producer->flink-WM30,1,1782469165044,1782469170072,5028,5262,303760,0,3,0.666,WM30,4
1782469173251,producer->flink-WM30,2,1782469168185,1782469173251,5066,5413,303560,0,3,0.799,WM30,4
1782469174547,producer->flink-WM30,0,1782469169547,1782469174547,5000,6057,309017,0,3,0.655,WM30,4
1782469175072,producer->flink-WM30,1,1782469170072,1782469175072,5000,5730,309490,0,4,0.671,WM30,4
1782469175093,producer->flink-WM30,3,1782469170028,1782469175093,5065,6205,315956,0,4,0.736,WM30,4
1782469178251,producer->flink-WM30,2,1782469173251,1782469178251,5000,5899,309459,0,4,0.682,WM30,4
1782469179549,producer->flink-WM30,0,1782469174547,1782469179549,5002,5243,314260,0,2,0.658,WM30,4
1782469180094,producer->flink-WM30,3,1782469175093,1782469180094,5001,5800,321756,0,5,0.661,WM30,4
1782469180213,producer->flink-WM30,1,1782469175072,1782469180213,5141,6000,315490,0,5,0.749,WM30,4
1782469183252,producer->flink-WM30,2,1782469178251,1782469183252,5001,5737,315196,0,8,0.653,WM30,4
1782469184651,producer->flink-WM30,0,1782469179549,1782469184651,5102,6005,320265,0,4,0.727,WM30,4
1782469185237,producer->flink-WM30,1,1782469180213,1782469185237,5024,4523,320013,0,5,0.785,WM30,4
1782469185276,producer->flink-WM30,3,1782469180094,1782469185276,5182,5579,327335,0,3,0.704,WM30,4
1782469188322,producer->flink-WM30,2,1782469183252,1782469188322,5070,5524,320720,0,3,0.718,WM30,4
1782469190237,producer->flink-WM30,1,1782469185237,1782469190237,5000,5112,325125,0,4,0.772,WM30,4
1782469190278,producer->flink-WM30,3,1782469185276,1782469190278,5002,4697,332032,0,3,0.689,WM30,4
1782469190358,producer->flink-WM30,0,1782469184651,1782469190358,5707,6167,326432,0,4,0.702,WM30,4
1782469193322,producer->flink-WM30,2,1782469188322,1782469193322,5000,5400,326120,0,2,0.647,WM30,4
1782469195266,producer->flink-WM30,1,1782469190237,1782469195266,5029,5130,330255,0,9,0.969,WM30,4
1782469195282,producer->flink-WM30,3,1782469190278,1782469195282,5004,6336,338368,0,4,0.726,WM30,4
1782469195405,producer->flink-WM30,0,1782469190358,1782469195405,5047,5332,331764,0,5,0.863,WM30,4
1782469198327,producer->flink-WM30,2,1782469193322,1782469198327,5005,4653,330773,0,3,0.681,WM30,4
1782469200268,producer->flink-WM30,1,1782469195266,1782469200268,5002,5542,335797,0,4,0.692,WM30,4
1782469200283,producer->flink-WM30,3,1782469195282,1782469200283,5001,6827,345195,0,3,0.688,WM30,4
1782469200450,producer->flink-WM30,0,1782469195405,1782469200450,5045,5193,336957,0,4,0.755,WM30,4
1782469203479,producer->flink-WM30,2,1782469198327,1782469203479,5152,5148,335921,0,7,0.898,WM30,4
1782469205268,producer->flink-WM30,1,1782469200268,1782469205268,5000,5410,341207,0,3,0.654,WM30,4
1782469205283,producer->flink-WM30,3,1782469200283,1782469205283,5000,7188,352383,0,4,0.607,WM30,4
1782469205530,producer->flink-WM30,0,1782469200450,1782469205530,5080,5751,342708,0,3,0.660,WM30,4
1782469208530,producer->flink-WM30,2,1782469203479,1782469208530,5051,5742,341663,0,5,0.824,WM30,4
1782469210330,producer->flink-WM30,1,1782469205268,1782469210330,5062,4970,346177,0,3,0.720,WM30,4
1782469210345,producer->flink-WM30,3,1782469205283,1782469210345,5062,5397,357780,0,2,0.625,WM30,4
1782469210549,producer->flink-WM30,0,1782469205530,1782469210549,5019,6812,349520,0,4,0.661,WM30,4
1782469213531,producer->flink-WM30,2,1782469208530,1782469213531,5001,6054,347717,0,4,0.694,WM30,4
1782469215422,producer->flink-WM30,3,1782469210345,1782469215422,5077,5788,363568,0,9,0.709,WM30,4
1782469215551,producer->flink-WM30,0,1782469210549,1782469215551,5002,5882,355402,0,4,0.683,WM30,4
1782469215591,producer->flink-WM30,1,1782469210330,1782469215591,5261,4904,351081,0,3,0.710,WM30,4
