timestamp_ms,label,source_subtask_index,window_start_ms,window_end_ms,window_duration_ms,window_events,total_events,instant_throughput_events_per_second,average_throughput_events_per_second,watermark_strategy,parallelism
1782469285636,watermark-WM30,2,1782469280593,1782469285636,5043,6346,431552,1258.378,1066.888,WM30,4
1782469286602,watermark-WM30,0,1782469281594,1782469286602,5008,3863,433142,771.366,1068.313,WM30,4
1782469287366,watermark-WM30,1,1782469281837,1782469287366,5529,5020,426693,907.940,1050.492,WM30,4
1782469287957,watermark-WM30,3,1782469282956,1782469287957,5001,5974,444931,1194.561,1093.858,WM30,4
1782469290654,watermark-WM30,2,1782469285636,1782469290654,5018,4473,436025,891.391,1064.738,WM30,4
1782469291871,watermark-WM30,0,1782469286602,1782469291871,5269,5054,438196,959.195,1066.913,WM30,4
1782469292379,watermark-WM30,1,1782469287366,1782469292379,5013,5807,432500,1158.388,1051.807,WM30,4
1782469292957,watermark-WM30,3,1782469287957,1782469292957,5000,6324,451255,1264.800,1095.933,WM30,4
1782469296195,watermark-WM30,2,1782469290654,1782469296195,5541,5604,441629,1011.370,1064.025,WM30,4
1782469296873,watermark-WM30,0,1782469291871,1782469296873,5002,5349,443545,1069.372,1066.942,WM30,4
1782469297382,watermark-WM30,1,1782469292379,1782469297382,5003,6377,438877,1274.635,1054.486,WM30,4
1782469297968,watermark-WM30,3,1782469292957,1782469297968,5011,5806,457061,1158.651,1096.688,WM30,4
1782469301242,watermark-WM30,2,1782469296195,1782469301242,5047,6175,447804,1223.499,1065.941,WM30,4
1782469301874,watermark-WM30,0,1782469296873,1782469301874,5001,5862,449407,1172.166,1068.193,WM30,4
1782469302382,watermark-WM30,1,1782469297382,1782469302382,5000,5358,444235,1071.600,1054.689,WM30,4
1782469303014,watermark-WM30,3,1782469297968,1782469303014,5046,5671,462732,1123.860,1097.013,WM30,4
1782469306243,watermark-WM30,2,1782469301242,1782469306243,5001,6285,454089,1256.749,1068.186,WM30,4
1782469306925,watermark-WM30,0,1782469301874,1782469306925,5051,4340,453747,859.236,1065.714,WM30,4
1782469307389,watermark-WM30,1,1782469302382,1782469307389,5007,6348,450583,1267.825,1057.193,WM30,4
1782469308016,watermark-WM30,3,1782469303014,1782469308016,5002,5228,467960,1045.182,1096.405,WM30,4
1782469311245,watermark-WM30,2,1782469306243,1782469311245,5002,6610,460699,1321.471,1071.131,WM30,4
1782469311970,watermark-WM30,0,1782469306925,1782469311970,5045,4765,458512,944.500,1064.295,WM30,4
1782469312432,watermark-WM30,1,1782469307389,1782469312432,5043,6415,456998,1272.060,1059.706,WM30,4
1782469313948,watermark-WM30,3,1782469308016,1782469313948,5932,6226,474186,1049.562,1095.763,WM30,4
1782469316260,watermark-WM30,2,1782469311245,1782469316260,5015,5934,466633,1183.250,1072.424,WM30,4
1782469317100,watermark-WM30,0,1782469311970,1782469317100,5130,6920,465432,1348.928,1067.644,WM30,4
1782469317456,watermark-WM30,1,1782469312432,1782469317456,5024,5433,462431,1081.409,1059.955,WM30,4
1782469319007,watermark-WM30,3,1782469313948,1782469319007,5059,4070,478256,804.507,1092.398,WM30,4
1782469321384,watermark-WM30,2,1782469316260,1782469321384,5124,5784,472417,1128.806,1073.080,WM30,4
1782469322119,watermark-WM30,0,1782469317100,1782469322119,5019,4164,469596,829.647,1064.935,WM30,4
1782469322687,watermark-WM30,1,1782469317456,1782469322687,5231,5584,468015,1067.482,1060.045,WM30,4
1782469324007,watermark-WM30,3,1782469319007,1782469324007,5000,5183,483439,1036.600,1091.767,WM30,4
1782469326397,watermark-WM30,2,1782469321384,1782469326397,5013,5268,477685,1050.868,1072.830,WM30,4
1782469327150,watermark-WM30,0,1782469322119,1782469327150,5031,5126,474722,1018.883,1064.416,WM30,4
1782469327705,watermark-WM30,1,1782469322687,1782469327705,5018,6965,474980,1388.003,1063.730,WM30,4
1782469329093,watermark-WM30,3,1782469324007,1782469329093,5086,4689,488128,921.943,1089.839,WM30,4
1782469331699,watermark-WM30,2,1782469326397,1782469331699,5302,4406,482091,831.007,1069.984,WM30,4
1782469332159,watermark-WM30,0,1782469327150,1782469332159,5009,6603,481325,1318.227,1067.235,WM30,4
1782469332707,watermark-WM30,1,1782469327705,1782469332707,5002,6124,481104,1224.310,1065.509,WM30,4
1782469334152,watermark-WM30,3,1782469329093,1782469334152,5059,6663,494791,1317.059,1092.377,WM30,4
1782469336775,watermark-WM30,2,1782469331699,1782469336775,5076,4963,487054,977.738,1068.957,WM30,4
1782469337222,watermark-WM30,0,1782469332159,1782469337222,5063,5834,487159,1152.281,1068.179,WM30,4
1782469337707,watermark-WM30,1,1782469332707,1782469337707,5000,5380,486484,1076.000,1065.624,WM30,4
1782469339155,watermark-WM30,3,1782469334152,1782469339155,5003,5956,500747,1190.486,1093.449,WM30,4
1782469341775,watermark-WM30,2,1782469336775,1782469341775,5000,5699,492753,1139.800,1069.725,WM30,4
1782469342241,watermark-WM30,0,1782469337222,1782469342241,5019,6210,493369,1237.298,1070.020,WM30,4
1782469342774,watermark-WM30,1,1782469337707,1782469342774,5067,5436,491920,1072.824,1065.703,WM30,4
1782469344169,watermark-WM30,3,1782469339155,1782469344169,5014,5993,506740,1195.253,1094.551,WM30,4
1782469346867,watermark-WM30,2,1782469341775,1782469346867,5092,6385,499138,1253.928,1071.739,WM30,4
1782469347265,watermark-WM30,0,1782469342241,1782469347265,5024,5639,499008,1122.412,1070.584,WM30,4
1782469347806,watermark-WM30,1,1782469342774,1782469347806,5032,6247,498167,1241.455,1067.598,WM30,4
1782469349220,watermark-WM30,3,1782469344169,1782469349220,5051,3477,510217,688.379,1090.168,WM30,4
1782469351957,watermark-WM30,2,1782469346867,1782469351957,5090,5738,504876,1127.308,1072.340,WM30,4
1782469352265,watermark-WM30,0,1782469347265,1782469352265,5000,5978,504986,1195.600,1071.911,WM30,4
1782469353581,watermark-WM30,1,1782469347806,1782469353581,5775,4650,502817,805.195,1064.390,WM30,4
1782469354222,watermark-WM30,3,1782469349220,1782469354222,5002,5814,516031,1162.335,1090.931,WM30,4
1782469357998,watermark-WM30,2,1782469351957,1782469357998,6041,5781,510657,956.961,1070.879,WM30,4
1782469358053,watermark-WM30,0,1782469352265,1782469358053,5788,4974,509960,859.364,1069.332,WM30,4
1782469358615,watermark-WM30,1,1782469353581,1782469358615,5034,6000,508817,1191.895,1065.735,WM30,4
1782469359222,watermark-WM30,3,1782469354222,1782469359222,5000,6596,522627,1319.200,1093.318,WM30,4
1782469362998,watermark-WM30,2,1782469357998,1782469362998,5000,6206,516863,1241.200,1072.646,WM30,4
1782469363059,watermark-WM30,0,1782469358053,1782469363059,5006,6160,516120,1230.523,1071.006,WM30,4
1782469363637,watermark-WM30,1,1782469358615,1782469363637,5022,5337,514154,1062.724,1065.704,WM30,4
1782469364231,watermark-WM30,3,1782469359222,1782469364231,5009,5413,528040,1080.655,1093.187,WM30,4
1782469368027,watermark-WM30,2,1782469362998,1782469368027,5029,6085,522948,1209.982,1074.064,WM30,4
1782469368119,watermark-WM30,0,1782469363059,1782469368119,5060,4914,521034,971.146,1069.968,WM30,4
1782469368644,watermark-WM30,1,1782469363637,1782469368644,5007,6001,520155,1198.522,1067.068,WM30,4
1782469369245,watermark-WM30,3,1782469364231,1782469369245,5014,5537,533577,1104.308,1093.301,WM30,4
1782469373027,watermark-WM30,2,1782469368027,1782469373027,5000,6834,529782,1366.800,1077.040,WM30,4
1782469373122,watermark-WM30,0,1782469368119,1782469373122,5003,5110,526144,1021.387,1069.474,WM30,4
1782469373649,watermark-WM30,1,1782469368644,1782469373649,5005,5787,525942,1156.244,1067.974,WM30,4
1782469374245,watermark-WM30,3,1782469369245,1782469374245,5000,6070,539647,1214.000,1094.525,WM30,4
1782469378028,watermark-WM30,2,1782469373027,1782469378028,5001,5494,535276,1098.580,1077.257,WM30,4
1782469378123,watermark-WM30,0,1782469373122,1782469378123,5001,6196,532340,1238.952,1071.180,WM30,4
1782469378687,watermark-WM30,1,1782469373649,1782469378687,5038,6053,531995,1201.469,1069.326,WM30,4
1782469379355,watermark-WM30,3,1782469374245,1782469379355,5110,4719,544366,923.483,1092.771,WM30,4
1782469383124,watermark-WM30,0,1782469378123,1782469383124,5001,6062,538402,1212.158,1072.584,WM30,4
1782469383161,watermark-WM30,2,1782469378028,1782469383161,5133,4487,539763,874.148,1075.180,WM30,4
1782469384476,watermark-WM30,3,1782469379355,1782469384476,5121,4914,549280,959.578,1091.416,WM30,4
1782469384568,watermark-WM30,1,1782469378687,1782469384568,5881,5132,537127,872.641,1067.028,WM30,4
1782469388894,watermark-WM30,0,1782469383124,1782469388894,5770,4800,543202,831.889,1069.849,WM30,4
1782469388980,watermark-WM30,2,1782469383161,1782469388980,5819,5668,545431,974.051,1074.021,WM30,4
1782469389477,watermark-WM30,3,1782469384476,1782469389477,5001,6353,555633,1270.346,1093.176,WM30,4
1782469389570,watermark-WM30,1,1782469384568,1782469389570,5002,5465,542592,1092.563,1067.279,WM30,4
1782469393906,watermark-WM30,0,1782469388894,1782469393906,5012,6248,549450,1246.608,1071.577,WM30,4
1782469394014,watermark-WM30,2,1782469388980,1782469394014,5034,6451,551882,1281.486,1076.058,WM30,4
1782469394491,watermark-WM30,3,1782469389477,1782469394491,5014,6270,561903,1250.499,1094.713,WM30,4
1782469394636,watermark-WM30,1,1782469389570,1782469394636,5066,5201,547793,1026.648,1066.878,WM30,4
1782469398927,watermark-WM30,0,1782469393906,1782469398927,5021,5880,555330,1171.081,1072.542,WM30,4
1782469399078,watermark-WM30,2,1782469394014,1782469399078,5064,5442,557324,1074.645,1076.044,WM30,4
1782469399491,watermark-WM30,3,1782469394491,1782469399491,5000,5466,567369,1093.200,1094.698,WM30,4
1782469399636,watermark-WM30,1,1782469394636,1782469399636,5000,4959,552752,991.800,1066.154,WM30,4
1782469403955,watermark-WM30,0,1782469398927,1782469403955,5028,5487,560817,1091.289,1072.722,WM30,4
1782469404078,watermark-WM30,2,1782469399078,1782469404078,5000,6081,563405,1216.200,1077.384,WM30,4
1782469404510,watermark-WM30,3,1782469399491,1782469404510,5019,6894,574263,1373.580,1097.373,WM30,4
1782469404695,watermark-WM30,1,1782469399636,1782469404695,5059,6098,558850,1205.377,1067.500,WM30,4
1782469409015,watermark-WM30,0,1782469403955,1782469409015,5060,5062,565879,1000.395,1072.029,WM30,4
1782469409080,watermark-WM30,2,1782469404078,1782469409080,5002,6383,569788,1276.090,1079.267,WM30,4
1782469409606,watermark-WM30,3,1782469404510,1782469409606,5096,5504,579767,1080.063,1097.206,WM30,4
1782469409817,watermark-WM30,1,1782469404695,1782469409817,5122,6106,564956,1192.112,1068.707,WM30,4
1782469414017,watermark-WM30,0,1782469409015,1782469414017,5002,5078,570957,1015.194,1071.495,WM30,4
1782469414081,watermark-WM30,2,1782469409080,1782469414081,5001,5313,575101,1062.388,1079.108,WM30,4
