timestamp_ms,label,source_subtask_index,window_start_ms,window_end_ms,window_duration_ms,window_events,total_events,min_latency_ms,max_latency_ms,avg_latency_ms,watermark_strategy,parallelism
1782828894704,q1-1h-result-WM100,0,1782828889645,1782828894704,5059,48,4416,294,696,425.229,WM100,2
1782828895786,q2-6h-result-WM100,1,1782828888180,1782828895786,7606,20,1552,408,1068,691.550,WM100,2
1782828897307,q1-1h-result-WM100,1,1782828892302,1782828897307,5005,45,4015,295,781,427.711,WM100,2
1782828898370,q2-1h-result-WM100,0,1782828891779,1782828898370,6591,78,6346,442,630,536.718,WM100,2
1782828899188,q2-6h-result-WM100,0,1782828892583,1782828899188,6605,20,1551,475,927,662.100,WM100,2
1782828899584,q2-1h-result-WM100,1,1782828894567,1782828899584,5017,95,5956,389,659,483.537,WM100,2
1782828899709,q1-1h-result-WM100,0,1782828894704,1782828899709,5005,48,4464,306,662,418.667,WM100,2
1782828901555,q3-1day-result-WM100,0,1782828892447,1782828901555,9108,74,3842,418,4862,2141.878,WM100,2
1782828901555,q3-1day-result-WM100,1,1782828892447,1782828901555,9108,90,4612,418,4862,2451.356,WM100,2
1782828902527,q1-1h-result-WM100,1,1782828897307,1782828902527,5220,41,4056,313,806,445.415,WM100,2
1782828903787,q2-1h-result-WM100,0,1782828898370,1782828903787,5417,46,6392,418,613,503.652,WM100,2
1782828904588,q2-1h-result-WM100,1,1782828899584,1782828904588,5004,90,6046,439,623,515.478,WM100,2
1782828904758,q1-1h-result-WM100,0,1782828899709,1782828904758,5049,48,4512,322,808,455.625,WM100,2
1782828904793,q2-6h-result-WM100,0,1782828899188,1782828904793,5605,40,1591,415,967,592.675,WM100,2
1782828905929,q3-7day-result-WM100,0,1782828874602,1782828905929,31327,37,559,593,4946,2302.432,WM100,2
1782828905929,q3-7day-result-WM100,1,1782828874602,1782828905929,31327,45,673,594,4984,2612.822,WM100,2
1782828907560,q1-1h-result-WM100,1,1782828902527,1782828907560,5033,46,4102,296,913,418.087,WM100,2
1782828908195,q2-6h-result-WM100,1,1782828895786,1782828908195,12409,20,1572,405,893,567.000,WM100,2
1782828908878,q2-1h-result-WM100,0,1782828903787,1782828908878,5091,105,6497,358,632,487.467,WM100,2
1782828909762,q1-1h-result-WM100,0,1782828904758,1782828909762,5004,48,4560,268,848,420.021,WM100,2
1782828909892,q2-1h-result-WM100,1,1782828904588,1782828909892,5304,49,6095,396,596,470.980,WM100,2
1782828910362,q3-1day-result-WM100,0,1782828901555,1782828910362,8807,74,3916,461,4910,2215.189,WM100,2
1782828910362,q3-1day-result-WM100,1,1782828901555,1782828910362,8807,90,4702,461,4956,2523.700,WM100,2
1782828910497,q2-6h-result-WM100,0,1782828904793,1782828910497,5704,30,1621,415,921,563.300,WM100,2
1782828912619,q1-1h-result-WM100,1,1782828907560,1782828912619,5059,46,4148,294,761,413.935,WM100,2
1782828913894,q2-1h-result-WM100,0,1782828908878,1782828913894,5016,76,6573,440,652,525.921,WM100,2
1782828914821,q1-1h-result-WM100,0,1782828909762,1782828914821,5059,46,4606,338,695,431.674,WM100,2
1782828915101,q2-6h-result-WM100,1,1782828908195,1782828915101,6906,20,1592,434,604,480.200,WM100,2
1782828916496,q2-1h-result-WM100,1,1782828909892,1782828916496,6604,101,6196,417,635,523.376,WM100,2
1782828917623,q1-1h-result-WM100,1,1782828912619,1782828917623,5004,46,4194,312,698,437.957,WM100,2
1782828919298,q2-1h-result-WM100,0,1782828913894,1782828919298,5404,57,6630,389,618,501.965,WM100,2
1782828919569,q3-1day-result-WM100,0,1782828910362,1782828919569,9207,74,3990,363,4890,2160.446,WM100,2
1782828919570,q3-1day-result-WM100,1,1782828910362,1782828919570,9208,90,4792,363,4882,2469.756,WM100,2
1782828919705,q2-6h-result-WM100,0,1782828910497,1782828919705,9208,20,1641,499,900,607.500,WM100,2
1782828919970,q1-1h-result-WM100,0,1782828914821,1782828919970,5149,48,4654,300,862,438.188,WM100,2
1782828921601,q2-1h-result-WM100,1,1782828916496,1782828921601,5105,78,6274,417,623,516.718,WM100,2
1782828921806,q2-6h-result-WM100,1,1782828915101,1782828921806,6705,30,1622,424,899,591.400,WM100,2
1782828922715,q1-1h-result-WM100,1,1782828917623,1782828922715,5092,41,4235,177,704,399.829,WM100,2
1782828925074,q1-1h-result-WM100,0,1782828919970,1782828925074,5104,44,4698,41,1119,418.136,WM100,2
1782828925392,q2-1h-result-WM100,0,1782828919298,1782828925392,6094,55,6685,163,1271,573.382,WM100,2
1782828926210,q2-6h-result-WM100,0,1782828919705,1782828926210,6505,20,1661,175,1113,503.050,WM100,2
1782828927005,q2-1h-result-WM100,1,1782828921601,1782828927005,5404,94,6368,159,1132,530.043,WM100,2
1782828927732,q1-1h-result-WM100,1,1782828922715,1782828927732,5017,50,4285,40,1130,415.060,WM100,2
1782828928577,q3-1day-result-WM100,0,1782828919569,1782828928577,9008,74,4064,109,4888,2143.770,WM100,2
1782828928577,q3-1day-result-WM100,1,1782828919570,1782828928577,9007,89,4881,110,4923,2442.000,WM100,2
1782828930178,q1-1h-result-WM100,0,1782828925074,1782828930178,5104,48,4746,286,672,437.208,WM100,2
1782828930408,q2-1h-result-WM100,0,1782828925392,1782828930408,5016,81,6766,385,641,485.198,WM100,2
1782828931814,q2-6h-result-WM100,0,1782828926210,1782828931814,5604,40,1701,432,1040,608.750,WM100,2
1782828932012,q2-1h-result-WM100,1,1782828927005,1782828932012,5007,85,6453,356,588,485.012,WM100,2
1782828932780,q1-1h-result-WM100,1,1782828927732,1782828932780,5048,44,4329,308,648,425.136,WM100,2
1782828933017,q2-6h-result-WM100,1,1782828921806,1782828933017,11211,20,1642,315,713,447.800,WM100,2
1782828935182,q1-1h-result-WM100,0,1782828930178,1782828935182,5004,48,4794,309,741,426.042,WM100,2
1782828935500,q2-1h-result-WM100,0,1782828930408,1782828935500,5092,81,6847,373,636,508.321,WM100,2
1782828937116,q2-1h-result-WM100,1,1782828932012,1782828937116,5104,49,6502,434,608,514.939,WM100,2
1782828937385,q3-1day-result-WM100,0,1782828928577,1782828937385,8808,74,4138,476,4875,2234.703,WM100,2
1782828937385,q3-1day-result-WM100,1,1782828928577,1782828937385,8808,90,4971,476,4974,2540.422,WM100,2
1782828937412,q3-7day-result-WM100,0,1782828905929,1782828937412,31483,37,596,432,4783,2145.081,WM100,2
1782828937412,q3-7day-result-WM100,1,1782828905929,1782828937412,31483,45,718,432,4843,2453.489,WM100,2
1782828937784,q1-1h-result-WM100,1,1782828932780,1782828937784,5004,44,4373,289,776,410.750,WM100,2
1782828939721,q2-6h-result-WM100,0,1782828931814,1782828939721,7907,10,1711,434,508,463.100,WM100,2
1782828940243,q1-1h-result-WM100,0,1782828935182,1782828940243,5061,48,4842,286,711,413.667,WM100,2
1782828940519,q2-1h-result-WM100,0,1782828935500,1782828940519,5019,67,6914,406,622,487.284,WM100,2
1782828940922,q2-6h-result-WM100,1,1782828933017,1782828940922,7905,40,1682,439,1154,649.750,WM100,2
1782828943045,q1-1h-result-WM100,1,1782828937784,1782828943045,5261,42,4415,333,811,439.690,WM100,2
1782828943510,q2-1h-result-WM100,1,1782828937116,1782828943510,6394,77,6579,397,687,536.935,WM100,2
1782828945246,q1-1h-result-WM100,0,1782828940243,1782828945246,5003,48,4890,311,685,421.104,WM100,2
1782828946324,q2-1h-result-WM100,0,1782828940519,1782828946324,5805,76,6990,416,630,531.868,WM100,2
1782828946463,q3-1day-result-WM100,0,1782828937385,1782828946463,9078,74,4212,383,4938,2184.959,WM100,2
1782828946463,q3-1day-result-WM100,1,1782828937385,1782828946463,9078,90,5061,383,4916,2489.278,WM100,2
1782828946527,q2-6h-result-WM100,0,1782828939721,1782828946527,6806,20,1731,457,991,660.500,WM100,2
1782828948293,q1-1h-result-WM100,1,1782828943045,1782828948293,5248,48,4463,256,683,402.979,WM100,2
1782828948926,q2-1h-result-WM100,1,1782828943510,1782828948926,5416,114,6693,388,632,485.061,WM100,2
1782828950294,q1-1h-result-WM100,0,1782828945246,1782828950294,5048,48,4938,273,708,425.271,WM100,2
1782828951130,q2-6h-result-WM100,1,1782828940922,1782828951130,10208,30,1712,447,650,546.467,WM100,2
1782828952328,q2-1h-result-WM100,0,1782828946324,1782828952328,6004,65,7055,396,597,485.077,WM100,2
1782828953132,q2-6h-result-WM100,0,1782828946527,1782828953132,6605,30,1761,366,821,578.833,WM100,2
1782828953296,q1-1h-result-WM100,1,1782828948293,1782828953296,5003,46,4509,277,641,425.217,WM100,2
1782828954018,q2-1h-result-WM100,1,1782828948926,1782828954018,5092,70,6763,365,692,481.871,WM100,2
1782828955298,q1-1h-result-WM100,0,1782828950294,1782828955298,5004,46,4984,302,681,433.913,WM100,2
1782828955503,q3-1day-result-WM100,0,1782828946463,1782828955503,9040,74,4286,463,4984,2242.135,WM100,2
1782828955503,q3-1day-result-WM100,1,1782828946463,1782828955503,9040,90,5151,463,4957,2550.267,WM100,2
1782828957821,q2-1h-result-WM100,0,1782828952328,1782828957821,5493,66,7121,391,687,532.955,WM100,2
1782828958357,q1-1h-result-WM100,1,1782828953296,1782828958357,5061,46,4555,337,772,430.587,WM100,2
1782828958836,q2-6h-result-WM100,1,1782828951130,1782828958836,7706,30,1742,452,1026,674.667,WM100,2
1782828960302,q1-1h-result-WM100,0,1782828955298,1782828960302,5004,46,5030,323,642,438.587,WM100,2
1782828961635,q2-1h-result-WM100,1,1782828954018,1782828961635,7617,106,6869,442,646,530.679,WM100,2
1782828962239,q2-6h-result-WM100,0,1782828953132,1782828962239,9107,20,1781,366,676,512.850,WM100,2
1782828963505,q1-1h-result-WM100,1,1782828958357,1782828963505,5148,46,4601,284,654,428.087,WM100,2
1782828963837,q2-1h-result-WM100,0,1782828957821,1782828963837,6016,99,7220,327,646,484.485,WM100,2
1782828964511,q3-1day-result-WM100,0,1782828955503,1782828964511,9008,74,4360,504,4914,2265.351,WM100,2
1782828964511,q3-1day-result-WM100,1,1782828955503,1782828964511,9008,90,5241,504,4983,2572.822,WM100,2
1782828964641,q2-6h-result-WM100,1,1782828958836,1782828964641,5805,30,1772,459,1119,674.067,WM100,2
1782828965563,q1-1h-result-WM100,0,1782828960302,1782828965563,5261,46,5076,297,729,442.326,WM100,2
1782828966639,q2-1h-result-WM100,1,1782828961635,1782828966639,5004,79,6948,392,602,505.810,WM100,2
1782828967843,q2-6h-result-WM100,0,1782828962239,1782828967843,5604,10,1791,482,544,505.600,WM100,2
1782828968609,q1-1h-result-WM100,1,1782828963505,1782828968609,5104,46,4647,316,779,435.870,WM100,2
