timestamp_ms,label,source_subtask_index,window_start_ms,window_end_ms,window_duration_ms,window_events,total_events,instant_throughput_events_per_second,average_throughput_events_per_second,watermark_strategy,parallelism
1782567161439,watermark-WM100,1,1782567156439,1782567161439,5000,22738,958607,4547.600,3823.173,WM100,4
1782567166440,watermark-WM100,1,1782567161439,1782567166440,5001,21410,980017,4281.144,3832.128,WM100,4
1782567171441,watermark-WM100,1,1782567166440,1782567171441,5001,20011,1000028,4001.400,3835.375,WM100,4
1782567176441,watermark-WM100,1,1782567171441,1782567176441,5000,21713,1021741,4342.600,3844.919,WM100,4
1782567181442,watermark-WM100,1,1782567176441,1782567181442,5001,22187,1043928,4436.513,3855.846,WM100,4
1782567186444,watermark-WM100,1,1782567181442,1782567186444,5002,17542,1061470,3506.997,3849.518,WM100,4
1782567191568,watermark-WM100,1,1782567186444,1782567191568,5124,19637,1081107,3832.358,3849.205,WM100,4
1782567196568,watermark-WM100,1,1782567191568,1782567196568,5000,20161,1101268,4032.200,3852.406,WM100,4
1782567201568,watermark-WM100,1,1782567196568,1782567201568,5000,20076,1121344,4015.200,3855.204,WM100,4
1782567206568,watermark-WM100,1,1782567201568,1782567206568,5000,21200,1142544,4240.000,3861.707,WM100,4
1782567211568,watermark-WM100,1,1782567206568,1782567211568,5000,23157,1165701,4631.400,3874.499,WM100,4
1782567216568,watermark-WM100,1,1782567211568,1782567216568,5000,21736,1187437,4347.200,3882.226,WM100,4
1782567221568,watermark-WM100,1,1782567216568,1782567221568,5000,22178,1209615,4435.600,3891.126,WM100,4
1782567226569,watermark-WM100,1,1782567221568,1782567226569,5001,23008,1232623,4600.680,3902.360,WM100,4
1782567231593,watermark-WM100,1,1782567226569,1782567231593,5024,19740,1252363,3929.140,3902.780,WM100,4
1782567236651,watermark-WM100,1,1782567231593,1782567236651,5058,19067,1271430,3769.672,3900.714,WM100,4
1782567241651,watermark-WM100,1,1782567236651,1782567241651,5000,20650,1292080,4130.000,3904.178,WM100,4
1782567246651,watermark-WM100,1,1782567241651,1782567246651,5000,23237,1315317,4647.400,3915.240,WM100,4
1782567251651,watermark-WM100,1,1782567246651,1782567251651,5000,21321,1336638,4264.200,3920.357,WM100,4
1782567256651,watermark-WM100,1,1782567251651,1782567256651,5000,23312,1359950,4662.400,3931.082,WM100,4
1782567261651,watermark-WM100,1,1782567256651,1782567261651,5000,22386,1382336,4477.200,3938.863,WM100,4
1782567266651,watermark-WM100,1,1782567261651,1782567266651,5000,21706,1404042,4341.200,3944.514,WM100,4
1782567271652,watermark-WM100,1,1782567266651,1782567271652,5001,22786,1426828,4556.289,3952.991,WM100,4
1782567276652,watermark-WM100,1,1782567271652,1782567276652,5000,22255,1449083,4451.000,3959.795,WM100,4
1782567281657,watermark-WM100,1,1782567276652,1782567281657,5005,18627,1467710,3721.678,3956.582,WM100,4
1782567286658,watermark-WM100,1,1782567281657,1782567286658,5001,20187,1487897,4036.593,3957.647,WM100,4
1782567291658,watermark-WM100,1,1782567286658,1782567291658,5000,21297,1509194,4259.400,3961.607,WM100,4
1782567296665,watermark-WM100,1,1782567291658,1782567296665,5007,22038,1531232,4401.438,3967.313,WM100,4
1782567301665,watermark-WM100,1,1782567296665,1782567301665,5000,22191,1553423,4438.200,3973.335,WM100,4
1782567306665,watermark-WM100,1,1782567301665,1782567306665,5000,23278,1576701,4655.600,3981.950,WM100,4
1782567311665,watermark-WM100,1,1782567306665,1782567311665,5000,22005,1598706,4401.000,3987.176,WM100,4
1782567316665,watermark-WM100,1,1782567311665,1782567316665,5000,21945,1620651,4389.000,3992.125,WM100,4
1782567321666,watermark-WM100,1,1782567316665,1782567321666,5001,23018,1643669,4602.679,3999.555,WM100,4
1782567326666,watermark-WM100,1,1782567321666,1782567326666,5000,20562,1664231,4112.400,4000.911,WM100,4
1782567331671,watermark-WM100,1,1782567326666,1782567331671,5005,19243,1683474,3844.755,3999.055,WM100,4
1782567336685,watermark-WM100,1,1782567331671,1782567336685,5014,20299,1703773,4048.464,3999.636,WM100,4
1782567341686,watermark-WM100,1,1782567336685,1782567341686,5001,21767,1725540,4352.529,4003.731,WM100,4
1782567346688,watermark-WM100,1,1782567341686,1782567346688,5002,21177,1746717,4233.707,4006.369,WM100,4
1782567351688,watermark-WM100,1,1782567346688,1782567351688,5000,23225,1769942,4645.000,4013.610,WM100,4
1782567356690,watermark-WM100,1,1782567351688,1782567356690,5002,22580,1792522,4514.194,4019.225,WM100,4
1782567361692,watermark-WM100,1,1782567356690,1782567361692,5002,21447,1813969,4287.685,4022.202,WM100,4
1782567366692,watermark-WM100,1,1782567361692,1782567366692,5000,22620,1836589,4524.000,4027.705,WM100,4
1782567371692,watermark-WM100,1,1782567366692,1782567371692,5000,22586,1859175,4517.200,4033.014,WM100,4
1782567376698,watermark-WM100,1,1782567371692,1782567376698,5006,19356,1878531,3866.560,4031.226,WM100,4
1782567381702,watermark-WM100,1,1782567376698,1782567381702,5004,20427,1898958,4082.134,4031.767,WM100,4
1782567386745,watermark-WM100,1,1782567381702,1782567386745,5043,20413,1919371,4047.789,4031.936,WM100,4
1782567391745,watermark-WM100,1,1782567386745,1782567391745,5000,20315,1939686,4063.000,4032.259,WM100,4
1782567396745,watermark-WM100,1,1782567391745,1782567396745,5000,22434,1962120,4486.800,4036.935,WM100,4
1782567401902,watermark-WM100,1,1782567396745,1782567401902,5157,9903,1972023,1920.303,4014.713,WM100,4
1782567406951,watermark-WM100,1,1782567401902,1782567406951,5049,5048,1977071,999.802,3984.038,WM100,4
1782567412108,watermark-WM100,1,1782567406951,1782567412108,5157,4896,1981967,949.389,3952.827,WM100,4
1782567417294,watermark-WM100,1,1782567412108,1782567417294,5186,4508,1986475,869.263,3921.260,WM100,4
1782567422308,watermark-WM100,1,1782567417294,1782567422308,5014,4159,1990634,829.477,3890.959,WM100,4
1782567427411,watermark-WM100,1,1782567422308,1782567427411,5103,3985,1994619,780.913,3860.244,WM100,4
1782567432451,watermark-WM100,1,1782567427411,1782567432451,5040,3682,1998301,730.556,3830.012,WM100,4
1782567437637,watermark-WM100,1,1782567432451,1782567437637,5186,4337,2002638,836.290,3800.548,WM100,4
1782567442775,watermark-WM100,1,1782567437637,1782567442775,5138,4147,2006785,807.123,3771.642,WM100,4
1782567447935,watermark-WM100,1,1782567442775,1782567447935,5160,3299,2010084,639.341,3741.557,WM100,4
1782567453037,watermark-WM100,1,1782567447935,1782567453037,5102,3211,2013295,629.361,3712.279,WM100,4
1782567458159,watermark-WM100,1,1782567453037,1782567458159,5122,2652,2015947,517.766,3682.391,WM100,4
1782567463209,watermark-WM100,1,1782567458159,1782567463209,5050,3428,2019375,678.812,3654.938,WM100,4
1782567468462,watermark-WM100,1,1782567463209,1782567468462,5253,3288,2022663,625.928,3626.410,WM100,4
1782567473603,watermark-WM100,1,1782567468462,1782567473603,5141,2708,2025371,526.746,3598.101,WM100,4
1782567478608,watermark-WM100,1,1782567473603,1782567478608,5005,2103,2027474,420.180,3570.094,WM100,4
1782567483697,watermark-WM100,1,1782567478608,1782567483697,5089,2146,2029620,421.694,3542.131,WM100,4
1782567488762,watermark-WM100,1,1782567483697,1782567488762,5065,1962,2031582,387.364,3514.489,WM100,4
