timestamp_ms,label,source_subtask_index,window_start_ms,window_end_ms,window_duration_ms,window_events,total_events,min_latency_ms,max_latency_ms,avg_latency_ms,watermark_strategy,parallelism
1782743744927,q2-1h-result-ADAPTIVE,1,1782743738324,1782743744927,6603,43,5073,149,366,270.140,ADAPTIVE,2
1782743745046,q1-1h-result-ADAPTIVE,1,1782743740044,1782743745046,5002,45,3471,52,251,147.156,ADAPTIVE,2
1782743745928,q2-1h-result-ADAPTIVE,0,1782743740925,1782743745928,5003,107,5439,133,325,224.280,ADAPTIVE,2
1782743746128,q2-6h-result-ADAPTIVE,0,1782743740725,1782743746128,5403,30,1351,155,338,264.400,ADAPTIVE,2
1782743746647,q1-1h-result-ADAPTIVE,0,1782743741644,1782743746647,5003,48,3888,23,405,142.542,ADAPTIVE,2
1782743747251,q3-1day-result-ADAPTIVE,0,1782743738442,1782743747251,8809,74,3324,206,4530,1926.527,ADAPTIVE,2
1782743747251,q3-1day-result-ADAPTIVE,1,1782743738442,1782743747251,8809,88,3986,206,4549,2183.068,ADAPTIVE,2
1782743750030,q2-1h-result-ADAPTIVE,1,1782743744927,1782743750030,5103,57,5130,120,317,199.316,ADAPTIVE,2
1782743750149,q1-1h-result-ADAPTIVE,1,1782743745046,1782743750149,5103,45,3516,12,252,122.733,ADAPTIVE,2
1782743751231,q2-1h-result-ADAPTIVE,0,1782743745928,1782743751231,5303,82,5521,93,331,190.537,ADAPTIVE,2
1782743751747,q3-7day-result-ADAPTIVE,0,1782743720528,1782743751747,31219,37,485,235,4494,1927.703,ADAPTIVE,2
1782743751747,q3-7day-result-ADAPTIVE,1,1782743720528,1782743751747,31219,44,584,235,4513,2180.432,ADAPTIVE,2
1782743751750,q1-1h-result-ADAPTIVE,0,1782743746647,1782743751750,5103,48,3936,21,410,158.208,ADAPTIVE,2
1782743751832,q2-6h-result-ADAPTIVE,0,1782743746128,1782743751832,5704,40,1391,136,609,297.700,ADAPTIVE,2
1782743755034,q2-1h-result-ADAPTIVE,1,1782743750030,1782743755034,5004,77,5207,182,427,301.844,ADAPTIVE,2
1782743755153,q1-1h-result-ADAPTIVE,1,1782743750149,1782743755153,5004,45,3561,72,296,179.178,ADAPTIVE,2
1782743756157,q3-1day-result-ADAPTIVE,0,1782743747251,1782743756157,8906,74,3398,146,4516,1855.743,ADAPTIVE,2
1782743756157,q3-1day-result-ADAPTIVE,1,1782743747251,1782743756157,8906,88,4074,147,4457,2108.443,ADAPTIVE,2
1782743756235,q2-6h-result-ADAPTIVE,1,1782743742926,1782743756235,13309,10,1362,200,658,465.500,ADAPTIVE,2
1782743756753,q1-1h-result-ADAPTIVE,0,1782743751750,1782743756753,5003,46,3982,77,643,199.543,ADAPTIVE,2
1782743757635,q2-1h-result-ADAPTIVE,0,1782743751231,1782743757635,6404,94,5615,159,425,275.894,ADAPTIVE,2
1782743760037,q2-1h-result-ADAPTIVE,1,1782743755034,1782743760037,5003,71,5278,149,351,264.310,ADAPTIVE,2
1782743760156,q1-1h-result-ADAPTIVE,1,1782743755153,1782743760156,5003,45,3606,68,274,167.267,ADAPTIVE,2
1782743761757,q1-1h-result-ADAPTIVE,0,1782743756753,1782743761757,5004,44,4026,68,491,195.023,ADAPTIVE,2
1782743762839,q2-1h-result-ADAPTIVE,0,1782743757635,1782743762839,5204,82,5697,181,348,257.963,ADAPTIVE,2
1782743763039,q2-6h-result-ADAPTIVE,0,1782743751832,1782743763039,11207,30,1421,200,606,320.800,ADAPTIVE,2
1782743765159,q1-1h-result-ADAPTIVE,1,1782743760156,1782743765159,5003,46,3652,58,410,161.826,ADAPTIVE,2
1782743765162,q3-1day-result-ADAPTIVE,0,1782743756157,1782743765162,9005,74,3472,107,4526,1864.986,ADAPTIVE,2
1782743765162,q3-1day-result-ADAPTIVE,1,1782743756157,1782743765162,9005,88,4162,107,4530,2119.989,ADAPTIVE,2
1782743765240,q2-6h-result-ADAPTIVE,1,1782743756235,1782743765240,9005,40,1402,185,645,351.375,ADAPTIVE,2
1782743766441,q2-1h-result-ADAPTIVE,1,1782743760037,1782743766441,6404,53,5331,142,368,273.132,ADAPTIVE,2
1782743766760,q1-1h-result-ADAPTIVE,0,1782743761757,1782743766760,5003,48,4074,45,371,147.125,ADAPTIVE,2
1782743768642,q2-1h-result-ADAPTIVE,0,1782743762839,1782743768642,5803,103,5800,127,335,204.932,ADAPTIVE,2
1782743770262,q1-1h-result-ADAPTIVE,1,1782743765159,1782743770262,5103,43,3695,25,573,137.326,ADAPTIVE,2
1782743771744,q2-1h-result-ADAPTIVE,1,1782743766441,1782743771744,5303,92,5423,127,419,255.902,ADAPTIVE,2
1782743771863,q1-1h-result-ADAPTIVE,0,1782743766760,1782743771863,5103,48,4122,25,634,155.854,ADAPTIVE,2
1782743771944,q2-6h-result-ADAPTIVE,1,1782743765240,1782743771944,6704,40,1442,195,623,369.800,ADAPTIVE,2
1782743773745,q2-1h-result-ADAPTIVE,0,1782743768642,1782743773745,5103,85,5885,106,434,262.059,ADAPTIVE,2
1782743774068,q3-1day-result-ADAPTIVE,0,1782743765162,1782743774068,8906,74,3546,100,4474,1828.568,ADAPTIVE,2
1782743774068,q3-1day-result-ADAPTIVE,1,1782743765162,1782743774068,8906,90,4252,101,4449,2135.522,ADAPTIVE,2
1782743775265,q1-1h-result-ADAPTIVE,1,1782743770262,1782743775265,5003,41,3736,89,604,206.854,ADAPTIVE,2
1782743776866,q1-1h-result-ADAPTIVE,0,1782743771863,1782743776866,5003,48,4170,79,545,203.625,ADAPTIVE,2
1782743776947,q2-1h-result-ADAPTIVE,1,1782743771744,1782743776947,5203,96,5519,161,392,287.125,ADAPTIVE,2
1782743777547,q2-6h-result-ADAPTIVE,0,1782743763039,1782743777547,14508,20,1441,159,337,231.800,ADAPTIVE,2
1782743778748,q2-6h-result-ADAPTIVE,1,1782743771944,1782743778748,6804,40,1482,164,566,307.500,ADAPTIVE,2
1782743780149,q2-1h-result-ADAPTIVE,0,1782743773745,1782743780149,6404,63,5948,186,395,276.381,ADAPTIVE,2
1782743780268,q1-1h-result-ADAPTIVE,1,1782743775265,1782743780268,5003,46,3782,64,344,181.457,ADAPTIVE,2
1782743781869,q1-1h-result-ADAPTIVE,0,1782743776866,1782743781869,5003,48,4218,60,328,170.417,ADAPTIVE,2
1782743781950,q2-1h-result-ADAPTIVE,1,1782743776947,1782743781950,5003,72,5591,174,424,275.278,ADAPTIVE,2
1782743783068,q3-7day-result-ADAPTIVE,0,1782743751747,1782743783068,31321,37,522,167,4509,1866.189,ADAPTIVE,2
1782743783068,q3-7day-result-ADAPTIVE,1,1782743751747,1782743783068,31321,44,628,167,4500,2120.886,ADAPTIVE,2
1782743783070,q3-1day-result-ADAPTIVE,0,1782743774068,1782743783070,9002,74,3620,68,4475,1795.162,ADAPTIVE,2
1782743783070,q3-1day-result-ADAPTIVE,1,1782743774068,1782743783070,9002,90,4342,68,4502,2102.078,ADAPTIVE,2
1782743783151,q2-6h-result-ADAPTIVE,0,1782743777547,1782743783151,5604,20,1461,258,441,307.350,ADAPTIVE,2
1782743785271,q1-1h-result-ADAPTIVE,1,1782743780268,1782743785271,5003,46,3828,59,398,154.217,ADAPTIVE,2
1782743785352,q2-1h-result-ADAPTIVE,0,1782743780149,1782743785352,5203,74,6022,142,338,228.135,ADAPTIVE,2
1782743786872,q1-1h-result-ADAPTIVE,0,1782743781869,1782743786872,5003,48,4266,38,459,147.500,ADAPTIVE,2
1782743786953,q2-1h-result-ADAPTIVE,1,1782743781950,1782743786953,5003,71,5662,145,326,219.366,ADAPTIVE,2
1782743789855,q2-6h-result-ADAPTIVE,0,1782743783151,1782743789855,6704,40,1501,120,724,316.150,ADAPTIVE,2
1782743790374,q1-1h-result-ADAPTIVE,1,1782743785271,1782743790374,5103,46,3874,19,494,134.283,ADAPTIVE,2
1782743790555,q2-1h-result-ADAPTIVE,0,1782743785352,1782743790555,5203,101,6123,120,382,229.545,ADAPTIVE,2
1782743790956,q2-6h-result-ADAPTIVE,1,1782743778748,1782743790956,12208,20,1502,190,796,371.200,ADAPTIVE,2
1782743791975,q1-1h-result-ADAPTIVE,0,1782743786872,1782743791975,5103,48,4314,19,499,161.729,ADAPTIVE,2
1782743791980,q3-1day-result-ADAPTIVE,0,1782743783070,1782743791980,8910,74,3694,123,4532,1858.176,ADAPTIVE,2
1782743791980,q3-1day-result-ADAPTIVE,1,1782743783070,1782743791980,8910,90,4432,123,4503,2163.189,ADAPTIVE,2
1782743794057,q2-1h-result-ADAPTIVE,1,1782743786953,1782743794057,7104,72,5734,103,436,227.931,ADAPTIVE,2
1782743795377,q1-1h-result-ADAPTIVE,1,1782743790374,1782743795377,5003,46,3920,99,528,206.239,ADAPTIVE,2
1782743795459,q2-6h-result-ADAPTIVE,0,1782743789855,1782743795459,5604,10,1511,252,318,284.400,ADAPTIVE,2
1782743795658,q2-1h-result-ADAPTIVE,0,1782743790555,1782743795658,5103,73,6196,194,387,278.753,ADAPTIVE,2
1782743796459,q2-6h-result-ADAPTIVE,1,1782743790956,1782743796459,5503,30,1532,181,541,301.967,ADAPTIVE,2
1782743796978,q1-1h-result-ADAPTIVE,0,1782743791975,1782743796978,5003,46,4360,76,531,208.739,ADAPTIVE,2
1782743799861,q2-1h-result-ADAPTIVE,1,1782743794057,1782743799861,5804,97,5831,158,454,278.443,ADAPTIVE,2
1782743800380,q1-1h-result-ADAPTIVE,1,1782743795377,1782743800380,5003,46,3966,67,557,180.043,ADAPTIVE,2
1782743800661,q2-1h-result-ADAPTIVE,0,1782743795658,1782743800661,5003,79,6275,148,421,264.152,ADAPTIVE,2
1782743800982,q3-1day-result-ADAPTIVE,0,1782743791980,1782743800982,9002,74,3768,89,4521,1816.635,ADAPTIVE,2
1782743800982,q3-1day-result-ADAPTIVE,1,1782743791980,1782743800982,9002,90,4522,89,4527,2124.011,ADAPTIVE,2
1782743801062,q2-6h-result-ADAPTIVE,0,1782743795459,1782743801062,5603,20,1531,279,391,319.800,ADAPTIVE,2
1782743801981,q1-1h-result-ADAPTIVE,0,1782743796978,1782743801981,5003,44,4404,67,474,190.091,ADAPTIVE,2
1782743804264,q2-6h-result-ADAPTIVE,1,1782743796459,1782743804264,7805,20,1552,147,556,301.000,ADAPTIVE,2
1782743804864,q2-1h-result-ADAPTIVE,1,1782743799861,1782743804864,5003,75,5906,144,323,224.373,ADAPTIVE,2
1782743805383,q1-1h-result-ADAPTIVE,1,1782743800380,1782743805383,5003,46,4012,49,492,159.283,ADAPTIVE,2
1782743806865,q2-1h-result-ADAPTIVE,0,1782743800661,1782743806865,6204,71,6346,128,354,250.254,ADAPTIVE,2
1782743806984,q1-1h-result-ADAPTIVE,0,1782743801981,1782743806984,5003,48,4452,36,415,147.521,ADAPTIVE,2
1782743807666,q2-6h-result-ADAPTIVE,0,1782743801062,1782743807666,6604,20,1551,207,609,373.200,ADAPTIVE,2
1782743809791,q3-1day-result-ADAPTIVE,0,1782743800982,1782743809791,8809,74,3842,156,4478,1879.919,ADAPTIVE,2
1782743809791,q3-1day-result-ADAPTIVE,1,1782743800982,1782743809791,8809,90,4612,156,4562,2189.322,ADAPTIVE,2
1782743810486,q1-1h-result-ADAPTIVE,1,1782743805383,1782743810486,5103,43,4055,13,584,132.698,ADAPTIVE,2
1782743811268,q2-1h-result-ADAPTIVE,1,1782743804864,1782743811268,6404,96,6002,114,319,201.365,ADAPTIVE,2
1782743812087,q1-1h-result-ADAPTIVE,0,1782743806984,1782743812087,5103,48,4500,12,645,149.458,ADAPTIVE,2
1782743812168,q2-1h-result-ADAPTIVE,0,1782743806865,1782743812168,5303,46,6392,109,405,263.804,ADAPTIVE,2
1782743813370,q2-6h-result-ADAPTIVE,0,1782743807666,1782743813370,5704,40,1591,180,639,311.450,ADAPTIVE,2
1782743814287,q3-7day-result-ADAPTIVE,0,1782743783068,1782743814287,31219,37,559,193,4529,1890.324,ADAPTIVE,2
1782743814287,q3-7day-result-ADAPTIVE,1,1782743783068,1782743814287,31219,45,673,193,4500,2194.600,ADAPTIVE,2
1782743815489,q1-1h-result-ADAPTIVE,1,1782743810486,1782743815489,5003,41,4096,97,588,202.512,ADAPTIVE,2
1782743816772,q2-1h-result-ADAPTIVE,1,1782743811268,1782743816772,5504,67,6069,193,415,308.507,ADAPTIVE,2
1782743816772,q2-6h-result-ADAPTIVE,1,1782743804264,1782743816772,12508,20,1572,144,637,313.450,ADAPTIVE,2
1782743817090,q1-1h-result-ADAPTIVE,0,1782743812087,1782743817090,5003,48,4548,79,503,205.438,ADAPTIVE,2
1782743817172,q2-1h-result-ADAPTIVE,0,1782743812168,1782743817172,5004,105,6497,161,446,270.086,ADAPTIVE,2
1782743818893,q3-1day-result-ADAPTIVE,0,1782743809791,1782743818893,9102,74,3916,88,4602,1802.405,ADAPTIVE,2
1782743818893,q3-1day-result-ADAPTIVE,1,1782743809791,1782743818893,9102,90,4702,88,4578,2106.011,ADAPTIVE,2
1782743818974,q2-6h-result-ADAPTIVE,0,1782743813370,1782743818974,5604,30,1621,194,571,325.567,ADAPTIVE,2
1782743820493,q1-1h-result-ADAPTIVE,1,1782743815489,1782743820493,5004,46,4142,79,497,191.543,ADAPTIVE,2
1782743821776,q2-1h-result-ADAPTIVE,1,1782743816772,1782743821776,5004,87,6156,212,403,288.425,ADAPTIVE,2
1782743822093,q1-1h-result-ADAPTIVE,0,1782743817090,1782743822093,5003,48,4596,61,430,186.063,ADAPTIVE,2
1782743822178,q2-1h-result-ADAPTIVE,0,1782743817172,1782743822178,5006,76,6573,144,336,237.053,ADAPTIVE,2
1782743823377,q2-6h-result-ADAPTIVE,1,1782743816772,1782743823377,6605,20,1592,265,407,334.100,ADAPTIVE,2
1782743825495,q1-1h-result-ADAPTIVE,1,1782743820493,1782743825495,5002,46,4188,47,356,152.674,ADAPTIVE,2
1782743826781,q2-1h-result-ADAPTIVE,1,1782743821776,1782743826781,5005,82,6238,139,353,231.098,ADAPTIVE,2
1782743827096,q1-1h-result-ADAPTIVE,0,1782743822093,1782743827096,5003,48,4644,31,347,141.500,ADAPTIVE,2
1782743827582,q2-1h-result-ADAPTIVE,0,1782743822178,1782743827582,5404,57,6630,132,311,219.930,ADAPTIVE,2
1782743827702,q3-1day-result-ADAPTIVE,0,1782743818893,1782743827702,8809,74,3990,187,4507,1909.324,ADAPTIVE,2
1782743827702,q3-1day-result-ADAPTIVE,1,1782743818893,1782743827702,8809,90,4792,187,4593,2216.556,ADAPTIVE,2
1782743827779,q2-6h-result-ADAPTIVE,0,1782743818974,1782743827779,8805,20,1641,176,688,324.800,ADAPTIVE,2
1782743830081,q2-6h-result-ADAPTIVE,1,1782743823377,1782743830081,6704,30,1622,204,558,313.633,ADAPTIVE,2
1782743830498,q1-1h-result-ADAPTIVE,1,1782743825495,1782743830498,5003,45,4233,15,227,123.378,ADAPTIVE,2
1782743831884,q2-1h-result-ADAPTIVE,1,1782743826781,1782743831884,5103,94,6332,106,457,195.096,ADAPTIVE,2
1782743832199,q1-1h-result-ADAPTIVE,0,1782743827096,1782743832199,5103,48,4692,15,383,154.125,ADAPTIVE,2
1782743833683,q2-1h-result-ADAPTIVE,0,1782743827582,1782743833683,6101,55,6685,164,355,263.600,ADAPTIVE,2
1782743834584,q2-6h-result-ADAPTIVE,0,1782743827779,1782743834584,6805,20,1661,184,590,389.700,ADAPTIVE,2
1782743835563,q1-1h-result-ADAPTIVE,1,1782743830498,1782743835563,5065,46,4279,83,620,191.370,ADAPTIVE,2
1782743836804,q3-1day-result-ADAPTIVE,0,1782743827702,1782743836804,9102,74,4064,107,4585,1819.770,ADAPTIVE,2
1782743836804,q3-1day-result-ADAPTIVE,1,1782743827702,1782743836804,9102,89,4881,107,4572,2098.461,ADAPTIVE,2
1782743837202,q1-1h-result-ADAPTIVE,0,1782743832199,1782743837202,5003,46,4738,83,501,215.304,ADAPTIVE,2
1782743838488,q2-1h-result-ADAPTIVE,1,1782743831884,1782743838488,6604,78,6410,182,420,298.923,ADAPTIVE,2
1782743838688,q2-1h-result-ADAPTIVE,0,1782743833683,1782743838688,5005,81,6766,198,394,292.284,ADAPTIVE,2
1782743840087,q2-6h-result-ADAPTIVE,0,1782743834584,1782743840087,5503,40,1701,195,774,360.400,ADAPTIVE,2
1782743840604,q1-1h-result-ADAPTIVE,1,1782743835563,1782743840604,5041,46,4325,64,484,187.261,ADAPTIVE,2
1782743841288,q2-6h-result-ADAPTIVE,1,1782743830081,1782743841288,11207,20,1642,227,424,256.500,ADAPTIVE,2
1782743842205,q1-1h-result-ADAPTIVE,0,1782743837202,1782743842205,5003,44,4782,60,555,181.250,ADAPTIVE,2
1782743843491,q2-1h-result-ADAPTIVE,1,1782743838488,1782743843491,5003,62,6472,147,376,266.500,ADAPTIVE,2
1782743843691,q2-1h-result-ADAPTIVE,0,1782743838688,1782743843691,5003,81,6847,147,338,228.185,ADAPTIVE,2
1782743845607,q1-1h-result-ADAPTIVE,1,1782743840604,1782743845607,5003,46,4371,41,488,149.087,ADAPTIVE,2
1782743845607,q3-7day-result-ADAPTIVE,0,1782743814287,1782743845607,31320,37,596,111,4432,1808.973,ADAPTIVE,2
1782743845607,q3-7day-result-ADAPTIVE,1,1782743814287,1782743845607,31320,45,718,111,4432,2113.356,ADAPTIVE,2
1782743845613,q3-1day-result-ADAPTIVE,0,1782743836804,1782743845613,8809,74,4138,198,4560,1929.041,ADAPTIVE,2
1782743845613,q3-1day-result-ADAPTIVE,1,1782743836804,1782743845613,8809,90,4971,198,4625,2233.067,ADAPTIVE,2
1782743847208,q1-1h-result-ADAPTIVE,0,1782743842205,1782743847208,5003,46,4828,41,344,143.739,ADAPTIVE,2
1782743847892,q2-6h-result-ADAPTIVE,0,1782743840087,1782743847892,7805,10,1711,172,253,215.900,ADAPTIVE,2
1782743848494,q2-1h-result-ADAPTIVE,1,1782743843491,1782743848494,5003,76,6548,112,402,224.171,ADAPTIVE,2
1782743848694,q2-1h-result-ADAPTIVE,0,1782743843691,1782743848694,5003,67,6914,129,350,213.672,ADAPTIVE,2
1782743849092,q2-6h-result-ADAPTIVE,1,1782743841288,1782743849092,7804,40,1682,127,640,323.725,ADAPTIVE,2
1782743850611,q1-1h-result-ADAPTIVE,1,1782743845607,1782743850611,5004,43,4414,22,480,136.744,ADAPTIVE,2
1782743852312,q1-1h-result-ADAPTIVE,0,1782743847208,1782743852312,5104,48,4876,22,405,143.500,ADAPTIVE,2
1782743853597,q2-1h-result-ADAPTIVE,1,1782743848494,1782743853597,5103,83,6631,95,348,232.928,ADAPTIVE,2
1782743854597,q2-1h-result-ADAPTIVE,0,1782743848694,1782743854597,5903,76,6990,111,370,255.513,ADAPTIVE,2
1782743854716,q3-1day-result-ADAPTIVE,0,1782743845613,1782743854716,9103,74,4212,75,4577,1802.811,ADAPTIVE,2
1782743854716,q3-1day-result-ADAPTIVE,1,1782743845613,1782743854716,9103,90,5061,76,4577,2105.856,ADAPTIVE,2
1782743854797,q2-6h-result-ADAPTIVE,0,1782743847892,1782743854797,6905,20,1731,160,603,323.350,ADAPTIVE,2
1782743855714,q1-1h-result-ADAPTIVE,1,1782743850611,1782743855714,5103,41,4455,44,489,214.512,ADAPTIVE,2
1782743857315,q1-1h-result-ADAPTIVE,0,1782743852312,1782743857315,5003,50,4926,77,514,213.360,ADAPTIVE,2
1782743859000,q2-1h-result-ADAPTIVE,1,1782743853597,1782743859000,5403,86,6717,212,429,312.081,ADAPTIVE,2
1782743859200,q2-6h-result-ADAPTIVE,1,1782743849092,1782743859200,10108,30,1712,195,392,270.700,ADAPTIVE,2
1782743860401,q2-1h-result-ADAPTIVE,0,1782743854597,1782743860401,5804,65,7055,161,402,264.738,ADAPTIVE,2
1782743860717,q1-1h-result-ADAPTIVE,1,1782743855714,1782743860717,5003,46,4501,77,417,177.935,ADAPTIVE,2
1782743861401,q2-6h-result-ADAPTIVE,0,1782743854797,1782743861401,6604,30,1761,225,672,340.167,ADAPTIVE,2
1782743862318,q1-1h-result-ADAPTIVE,0,1782743857315,1782743862318,5003,46,4972,76,440,180.087,ADAPTIVE,2
1782743863530,q3-1day-result-ADAPTIVE,0,1782743854716,1782743863530,8814,74,4286,227,4576,1956.743,ADAPTIVE,2
1782743863530,q3-1day-result-ADAPTIVE,1,1782743854716,1782743863530,8814,90,5151,228,4586,2263.256,ADAPTIVE,2
1782743865004,q2-1h-result-ADAPTIVE,1,1782743859000,1782743865004,6004,74,6791,145,372,263.419,ADAPTIVE,2
1782743865720,q1-1h-result-ADAPTIVE,1,1782743860717,1782743865720,5003,46,4547,33,371,148.283,ADAPTIVE,2
1782743865804,q2-1h-result-ADAPTIVE,0,1782743860401,1782743865804,5403,66,7121,161,362,231.652,ADAPTIVE,2
1782743867005,q2-6h-result-ADAPTIVE,1,1782743859200,1782743867005,7805,30,1742,145,703,366.367,ADAPTIVE,2
1782743867321,q1-1h-result-ADAPTIVE,0,1782743862318,1782743867321,5003,50,5022,27,290,133.860,ADAPTIVE,2
1782743870007,q2-1h-result-ADAPTIVE,1,1782743865004,1782743870007,5003,88,6879,133,422,244.205,ADAPTIVE,2
1782743870307,q2-6h-result-ADAPTIVE,0,1782743861401,1782743870307,8906,20,1781,182,310,244.550,ADAPTIVE,2
1782743870723,q1-1h-result-ADAPTIVE,1,1782743865720,1782743870723,5003,46,4593,21,275,125.109,ADAPTIVE,2
1782743872008,q2-1h-result-ADAPTIVE,0,1782743865804,1782743872008,6204,99,7220,99,363,200.263,ADAPTIVE,2
1782743872624,q1-1h-result-ADAPTIVE,0,1782743867321,1782743872624,5303,48,5070,15,314,154.896,ADAPTIVE,2
1782743872628,q3-1day-result-ADAPTIVE,0,1782743863530,1782743872628,9098,74,4360,95,4611,1824.716,ADAPTIVE,2
1782743872628,q3-1day-result-ADAPTIVE,1,1782743863530,1782743872628,9098,90,5241,95,4627,2130.300,ADAPTIVE,2
1782743872708,q2-6h-result-ADAPTIVE,1,1782743867005,1782743872708,5703,30,1772,167,543,330.467,ADAPTIVE,2
1782743875110,q2-1h-result-ADAPTIVE,1,1782743870007,1782743875110,5103,75,6954,162,380,259.000,ADAPTIVE,2
1782743875826,q1-1h-result-ADAPTIVE,1,1782743870723,1782743875826,5103,46,4639,90,582,217.630,ADAPTIVE,2
1782743875910,q2-6h-result-ADAPTIVE,0,1782743870307,1782743875910,5603,10,1791,218,279,244.000,ADAPTIVE,2
