timestamp_ms,label,source_subtask_index,window_start_ms,window_end_ms,window_duration_ms,window_events,total_events,instant_throughput_events_per_second,average_throughput_events_per_second,watermark_strategy,parallelism
1782828568394,q2-6h-result-WM100-global,-1,1782828557089,1782828568394,11305,70,912,9.656,6.307,WM100,2
1782828570522,q1-1h-result-WM100-global,-1,1782828565444,1782828570522,5078,88,2536,17.366,17.147,WM100,2
1782828571622,q2-1h-result-WM100-global,-1,1782828563716,1782828571622,7906,135,3330,22.801,22.437,WM100,2
1782828571797,q2-6h-result-WM100-global,-1,1782828566193,1782828571797,5604,20,521,3.569,3.491,WM100,2
1782828575204,q2-6h-result-WM100-global,-1,1782828568394,1782828575204,6810,20,431,2.937,2.824,WM100,2
1782828575726,q1-1h-result-WM100-global,-1,1782828570522,1782828575726,5204,94,2630,18.439,17.190,WM100,2
1782828576626,q2-1h-result-WM100-global,-1,1782828570421,1782828576626,6205,127,3457,24.507,22.503,WM100,2
1782828577362,q3-1day-result-WM100-global,-1,1782828568266,1782828577362,9096,161,2590,17.700,16.735,WM100,2
1782828580730,q1-1h-result-WM100-global,-1,1782828575526,1782828580730,5204,94,2724,18.709,17.238,WM100,2
1782828581630,q2-1h-result-WM100-global,-1,1782828575825,1782828581630,5805,139,3596,27.778,22.670,WM100,2
1782828582009,q2-6h-result-WM100-global,-1,1782828571797,1782828582009,10212,50,1002,7.312,6.307,WM100,2
1782828585784,q1-1h-result-WM100-global,-1,1782828580569,1782828585784,5215,92,2816,18.279,17.270,WM100,2
1782828586382,q3-1day-result-WM100-global,-1,1782828577362,1782828586382,9020,162,2752,17.961,16.802,WM100,2
1782828586511,q2-6h-result-WM100-global,-1,1782828580808,1782828586511,5703,20,481,3.507,2.934,WM100,2
1782828588035,q2-1h-result-WM100-global,-1,1782828580829,1782828588035,7206,122,3718,21.786,22.614,WM100,2
1782828591015,q3-7day-result-WM100-global,-1,1782828559444,1782828591015,31571,82,413,2.597,2.451,WM100,2
1782828591039,q1-1h-result-WM100-global,-1,1782828585584,1782828591039,5455,91,2907,17.686,17.283,WM100,2
1782828593239,q2-1h-result-WM100-global,-1,1782828586033,1782828593239,7206,127,3845,22.289,22.580,WM100,2
1782828593317,q2-6h-result-WM100-global,-1,1782828586511,1782828593317,6806,40,521,5.877,3.052,WM100,2
1782828595389,q3-1day-result-WM100-global,-1,1782828586381,1782828595389,9008,160,2912,17.763,16.852,WM100,2
1782828596447,q1-1h-result-WM100-global,-1,1782828590639,1782828596447,5808,88,2995,16.361,17.254,WM100,2
1782828598543,q2-1h-result-WM100-global,-1,1782828592539,1782828598543,6004,158,4003,29.193,22.778,WM100,2
1782828598721,q2-6h-result-WM100-global,-1,1782828582009,1782828598721,16712,50,1112,6.824,6.331,WM100,2
1782828601501,q1-1h-result-WM100-global,-1,1782828595992,1782828601501,5509,90,3085,17.705,17.267,WM100,2
1782828603331,q2-6h-result-WM100-global,-1,1782828597720,1782828603331,5611,20,581,3.564,3.214,WM100,2
1782828603951,q2-1h-result-WM100-global,-1,1782828598143,1782828603951,5808,132,4135,25.259,22.852,WM100,2
1782828604497,q3-1day-result-WM100-global,-1,1782828595389,1782828604497,9108,163,3075,17.896,16.905,WM100,2
1782828606506,q1-1h-result-WM100-global,-1,1782828601101,1782828606506,5405,92,3177,18.384,17.297,WM100,2
1782828606734,q2-6h-result-WM100-global,-1,1782828598721,1782828606734,8013,20,571,2.496,3.101,WM100,2
1782828608154,q2-1h-result-WM100-global,-1,1782828603147,1782828608154,5007,72,2121,14.380,11.430,WM100,2
1782828611548,q1-1h-result-WM100-global,-1,1782828606105,1782828611548,5443,95,3272,18.527,17.331,WM100,2
1782828613258,q2-1h-result-WM100-global,-1,1782828603951,1782828613258,9307,135,4342,24.699,22.947,WM100,2
1782828613306,q3-1day-result-WM100-global,-1,1782828604497,1782828613306,8809,160,3235,18.163,16.963,WM100,2
1782828613439,q2-6h-result-WM100-global,-1,1782828603331,1782828613439,10108,60,1212,8.228,6.367,WM100,2
1782828616563,q1-1h-result-WM100-global,-1,1782828611309,1782828616563,5254,93,3365,18.469,17.360,WM100,2
1782828619863,q2-1h-result-WM100-global,-1,1782828610356,1782828619863,9507,106,4448,18.364,22.802,WM100,2
1782828620464,q2-1h-result-WM100-global,-1,1782828615460,1782828620464,5004,72,2254,14.388,11.393,WM100,2
1782828621567,q1-1h-result-WM100-global,-1,1782828616363,1782828621567,5204,92,3457,18.385,17.386,WM100,2
1782828622398,q3-7day-result-WM100-global,-1,1782828591015,1782828622398,31383,82,495,2.613,2.476,WM100,2
1782828622414,q3-1day-result-WM100-global,-1,1782828613306,1782828622414,9108,161,3396,17.677,16.995,WM100,2
1782828622446,q2-6h-result-WM100-global,-1,1782828612437,1782828622446,10009,50,1262,6.407,6.350,WM100,2
1782828625468,q2-1h-result-WM100-global,-1,1782828619863,1782828625468,5605,136,4656,26.585,22.963,WM100,2
1782828626822,q1-1h-result-WM100-global,-1,1782828621367,1782828626822,5455,90,3547,17.519,17.389,WM100,2
1782828629259,q2-6h-result-WM100-global,-1,1782828620244,1782828629259,9015,30,671,3.328,3.247,WM100,2
1782828630872,q2-1h-result-WM100-global,-1,1782828625268,1782828630872,5604,157,4813,29.752,23.132,WM100,2
1782828631421,q3-1day-result-WM100-global,-1,1782828622414,1782828631421,9007,162,3558,17.986,17.038,WM100,2
1782828632427,q1-1h-result-WM100-global,-1,1782828626401,1782828632427,6026,93,3640,17.601,17.394,WM100,2
1782828633763,q2-6h-result-WM100-global,-1,1782828622446,1782828633763,11317,30,651,2.651,3.083,WM100,2
1782828637377,q2-1h-result-WM100-global,-1,1782828630471,1782828637377,6906,132,4945,22.657,23.112,WM100,2
1782828637480,q1-1h-result-WM100-global,-1,1782828631426,1782828637480,6054,88,3728,17.415,17.394,WM100,2
1782828639368,q2-6h-result-WM100-global,-1,1782828629259,1782828639368,10109,40,1362,7.043,6.350,WM100,2
1782828640512,q3-1day-result-WM100-global,-1,1782828631421,1782828640512,9091,164,3722,18.040,17.080,WM100,2
1782828642484,q1-1h-result-WM100-global,-1,1782828636479,1782828642484,6005,93,3821,18.585,17.421,WM100,2
1782828642770,q2-6h-result-WM100-global,-1,1782828634964,1782828642770,7806,30,731,3.843,3.320,WM100,2
1782828643347,q2-1h-result-WM100-global,-1,1782828635776,1782828643347,7571,123,5068,20.558,23.041,WM100,2
1782828647539,q1-1h-result-WM100-global,-1,1782828641483,1782828647539,6056,92,3913,18.200,17.439,WM100,2
1782828649819,q3-1day-result-WM100-global,-1,1782828640512,1782828649819,9307,164,3886,17.621,17.102,WM100,2
1782828649877,q2-6h-result-WM100-global,-1,1782828639368,1782828649877,10509,40,1432,6.383,6.366,WM100,2
1782828649887,q2-1h-result-WM100-global,-1,1782828641780,1782828649887,8107,181,5249,30.533,23.225,WM100,2
1782828651682,q2-6h-result-WM100-global,-1,1782828644972,1782828651682,6710,30,711,4.471,3.103,WM100,2
1782828652489,q2-1h-result-WM100-global,-1,1782828647385,1782828652489,5104,32,2690,6.270,11.702,WM100,2
1782828652643,q1-1h-result-WM100-global,-1,1782828646538,1782828652643,6105,96,4009,18.809,17.469,WM100,2
1782828653878,q3-7day-result-WM100-global,-1,1782828622398,1782828653878,31480,82,577,2.605,2.494,WM100,2
1782828657386,q2-6h-result-WM100-global,-1,1782828649877,1782828657386,7509,20,771,2.663,3.284,WM100,2
1782828657696,q1-1h-result-WM100-global,-1,1782828651642,1782828657696,6054,94,4103,18.603,17.494,WM100,2
1782828657993,q2-1h-result-WM100-global,-1,1782828649887,1782828657993,8106,167,5448,30.342,23.272,WM100,2
1782828658548,q3-1day-result-WM100-global,-1,1782828649819,1782828658548,8729,164,4050,18.788,17.164,WM100,2
1782828660789,q2-6h-result-WM100-global,-1,1782828651682,1782828660789,9107,30,741,3.294,3.111,WM100,2
1782828662752,q1-1h-result-WM100-global,-1,1782828656695,1782828662752,6057,94,4197,18.689,17.519,WM100,2
1782828664598,q2-1h-result-WM100-global,-1,1782828655391,1782828664598,9207,150,5598,26.338,23.326,WM100,2
1782828666394,q2-6h-result-WM100-global,-1,1782828657386,1782828666394,9008,50,1562,7.914,6.423,WM100,2
1782828667533,q3-1day-result-WM100-global,-1,1782828658548,1782828667533,8985,164,4214,18.253,17.204,WM100,2
1782828667907,q1-1h-result-WM100-global,-1,1782828661701,1782828667907,6206,90,4287,17.732,17.523,WM100,2
1782828669902,q2-1h-result-WM100-global,-1,1782828660595,1782828669902,9307,167,5765,30.154,23.478,WM100,2
1782828671503,q2-1h-result-WM100-global,-1,1782828666399,1782828671503,5104,72,2927,14.107,11.759,WM100,2
1782828672102,q2-6h-result-WM100-global,-1,1782828665193,1782828672102,6909,40,1602,7.008,6.436,WM100,2
1782828673011,q1-1h-result-WM100-global,-1,1782828666706,1782828673011,6305,89,4376,17.437,17.522,WM100,2
1782828676440,q3-1day-result-WM100-global,-1,1782828667533,1782828676440,8907,164,4378,18.412,17.247,WM100,2
1782828678015,q1-1h-result-WM100-global,-1,1782828671810,1782828678015,6205,90,4466,17.986,17.531,WM100,2
1782828678308,q2-1h-result-WM100-global,-1,1782828669902,1782828678308,8406,147,5984,26.499,23.556,WM100,2
1782828679907,q2-6h-result-WM100-global,-1,1782828670901,1782828679907,9006,50,1652,6.406,6.435,WM100,2
1782828683068,q1-1h-result-WM100-global,-1,1782828676814,1782828683068,6254,93,4559,18.129,17.542,WM100,2
1782828683712,q2-1h-result-WM100-global,-1,1782828675006,1782828683712,8706,162,6146,29.739,23.685,WM100,2
1782828684310,q2-6h-result-WM100-global,-1,1782828678707,1782828684310,5603,30,871,5.354,3.328,WM100,2
1782828685471,q3-1day-result-WM100-global,-1,1782828676440,1782828685471,9031,164,4542,18.160,17.278,WM100,2
1782828685502,q3-7day-result-WM100-global,-1,1782828653878,1782828685502,31624,82,659,2.593,2.506,WM100,2
1782828685511,q2-6h-result-WM100-global,-1,1782828679907,1782828685511,5604,10,821,1.784,3.123,WM100,2
1782828688072,q1-1h-result-WM100-global,-1,1782828682018,1782828688072,6054,94,4653,18.690,17.564,WM100,2
1782828688818,q2-1h-result-WM100-global,-1,1782828680510,1782828688818,8308,130,6276,22.906,23.666,WM100,2
1782828693129,q1-1h-result-WM100-global,-1,1782828687071,1782828693129,6058,94,4747,18.588,17.583,WM100,2
1782828693821,q2-1h-result-WM100-global,-1,1782828686785,1782828693821,7036,189,6465,34.256,23.874,WM100,2
1782828694485,q3-global-result-WM100-global,-1,1782828568280,1782828694485,126205,83,85,0.658,0.313,WM100,2
1782828694518,q2-global-result-WM100-global,-1,1782828422499,1782828694518,272019,1,1,0.004,0.004,WM100,2
1782828694553,q3-1day-result-WM100-global,-1,1782828685471,1782828694553,9082,164,4706,18.058,17.304,WM100,2
1782828694622,q2-6h-result-WM100-global,-1,1782828684310,1782828694622,10312,50,1742,6.414,6.431,WM100,2
1782828698026,q2-1h-result-WM100-global,-1,1782828692989,1782828698026,5037,70,3312,13.897,12.026,WM100,2
1782828698133,q1-1h-result-WM100-global,-1,1782828692128,1782828698133,6005,92,4839,18.385,17.598,WM100,2
1782828699027,q2-6h-result-WM100-global,-1,1782828692215,1782828699027,6812,20,871,2.936,3.151,WM100,2
1782828701229,q2-6h-result-WM100-global,-1,1782828694622,1782828701229,6607,30,921,4.541,3.305,WM100,2
1782828703097,q2-1h-result-WM100-global,-1,1782828693821,1782828703097,9276,134,6669,23.860,23.880,WM100,2
1782828703184,q1-1h-result-WM100-global,-1,1782828697132,1782828703184,6052,94,4933,18.610,17.616,WM100,2
1782828703559,q3-1day-result-WM100-global,-1,1782828694553,1782828703559,9006,164,4870,18.210,17.333,WM100,2
1782828706833,q2-6h-result-WM100-global,-1,1782828699027,1782828706833,7806,40,1832,6.508,6.456,WM100,2
1782828708388,q1-1h-result-WM100-global,-1,1782828702183,1782828708388,6205,92,5025,18.055,17.624,WM100,2
1782828709235,q2-1h-result-WM100-global,-1,1782828700628,1782828709235,8607,144,6813,26.746,23.919,WM100,2
1782828710836,q2-1h-result-WM100-global,-1,1782828705632,1782828710836,5204,79,3442,15.181,11.941,WM100,2
1782828712396,q3-1day-result-WM100-global,-1,1782828703559,1782828712396,8837,163,5033,18.445,17.367,WM100,2
1782828713592,q1-1h-result-WM100-global,-1,1782828707187,1782828713592,6405,90,5115,17.566,17.622,WM100,2
1782828714739,q2-6h-result-WM100-global,-1,1782828705832,1782828714739,8907,50,1882,6.874,6.467,WM100,2
1782828715908,q2-1h-result-WM100-global,-1,1782828709235,1782828715908,6673,131,7023,23.912,23.969,WM100,2
1782828717076,q3-7day-result-WM100-global,-1,1782828685502,1782828717076,31574,82,741,2.597,2.516,WM100,2
1782828718697,q1-1h-result-WM100-global,-1,1782828712245,1782828718697,6452,93,5208,18.093,17.631,WM100,2
1782828719343,q2-6h-result-WM100-global,-1,1782828712537,1782828719343,6806,10,971,1.469,3.272,WM100,2
1782828720343,q2-6h-result-WM100-global,-1,1782828714739,1782828720343,5604,30,951,5.353,3.194,WM100,2
1782828720914,q2-1h-result-WM100-global,-1,1782828715307,1782828720914,5607,151,7174,29.539,24.065,WM100,2
1782828721503,q3-1day-result-WM100-global,-1,1782828712396,1782828721503,9107,165,5198,18.118,17.390,WM100,2
1782828723704,q1-1h-result-WM100-global,-1,1782828717420,1782828723704,6284,94,5302,18.278,17.641,WM100,2
1782828725947,q2-6h-result-WM100-global,-1,1782828719343,1782828725947,6604,40,1962,7.138,6.478,WM100,2
1782828728020,q2-1h-result-WM100-global,-1,1782828720514,1782828728020,7506,174,7348,25.080,24.086,WM100,2
1782828728709,q1-1h-result-WM100-global,-1,1782828722700,1782828728709,6009,95,5397,18.975,17.663,WM100,2
1782828730679,q3-1day-result-WM100-global,-1,1782828721503,1782828730679,9176,166,5364,18.091,17.411,WM100,2
1782828733453,q2-1h-result-WM100-global,-1,1782828727348,1782828733453,6105,161,7509,28.895,24.173,WM100,2
1782828733764,q1-1h-result-WM100-global,-1,1782828727708,1782828733764,6056,93,5490,18.398,17.675,WM100,2
1782828733853,q2-6h-result-WM100-global,-1,1782828724946,1782828733853,8907,50,2012,6.265,6.474,WM100,2
1782828738657,q2-1h-result-WM100-global,-1,1782828733024,1782828738657,5633,184,7693,34.871,24.348,WM100,2
1782828738768,q1-1h-result-WM100-global,-1,1782828732763,1782828738768,6005,91,5581,18.185,17.683,WM100,2
1782828739390,q3-1day-result-WM100-global,-1,1782828730679,1782828739390,8711,164,5528,18.827,17.450,WM100,2
1782828739458,q2-6h-result-WM100-global,-1,1782828732852,1782828739458,6606,40,2052,7.136,6.486,WM100,2
1782828743732,q2-1h-result-WM100-global,-1,1782828738457,1782828743732,5275,156,7849,30.739,24.449,WM100,2
1782828743822,q1-1h-result-WM100-global,-1,1782828737767,1782828743822,6055,93,5674,18.401,17.694,WM100,2
1782828748426,q3-1day-result-WM100-global,-1,1782828739390,1782828748426,9036,162,5690,17.928,17.463,WM100,2
1782828748458,q3-7day-result-WM100-global,-1,1782828717076,1782828748458,31382,83,824,2.645,2.528,WM100,2
1782828748563,q2-6h-result-WM100-global,-1,1782828738457,1782828748563,10106,50,2102,6.867,6.472,WM100,2
1782828749626,q1-1h-result-WM100-global,-1,1782828742821,1782828749626,6805,92,5766,17.173,17.684,WM100,2
1782828750165,q2-1h-result-WM100-global,-1,1782828743532,1782828750165,6633,142,7991,22.074,24.403,WM100,2
1782828751966,q2-6h-result-WM100-global,-1,1782828746264,1782828751966,5702,30,1101,5.261,3.343,WM100,2
1782828754681,q1-1h-result-WM100-global,-1,1782828747825,1782828754681,6856,91,5857,18.002,17.689,WM100,2
1782828755970,q2-1h-result-WM100-global,-1,1782828749965,1782828755970,6005,173,8164,31.430,24.519,WM100,2
1782828757503,q3-1day-result-WM100-global,-1,1782828748426,1782828757503,9077,162,5852,17.847,17.473,WM100,2
1782828757571,q2-6h-result-WM100-global,-1,1782828748563,1782828757571,9008,40,2172,6.821,6.504,WM100,2
