query,window,event_time,event_timestamp_ms,window_start,window_end,carrier,origin_airport_id,dest_airport_id,crs_dep_time,dep_delay,cancelled,diverted,produced_at,watermark_strategy
q1,1h,2025-04-27T05:50,1745733000000,2025-04-27T05:00:00Z,2025-04-27T06:00:00Z,DL,12448,10397,550,-1.000,0.000,0.000,1782828951622,WM15
q1,1h,2025-04-27T05:50,1745733000000,2025-04-27T05:00:00Z,2025-04-27T06:00:00Z,WN,11042,10821,550,-1.000,0.000,0.000,1782828951622,WM15
q1,1h,2025-04-27T05:50,1745733000000,2025-04-27T05:00:00Z,2025-04-27T06:00:00Z,WN,11066,10821,550,-3.000,0.000,0.000,1782828951622,WM15
q1,1h,2025-04-27T05:50,1745733000000,2025-04-27T05:00:00Z,2025-04-27T06:00:00Z,WN,11193,10821,550,-4.000,0.000,0.000,1782828951622,WM15
q1,1h,2025-04-27T05:50,1745733000000,2025-04-27T05:00:00Z,2025-04-27T06:00:00Z,WN,12191,12953,550,4.000,0.000,0.000,1782828951622,WM15
q1,1h,2025-04-27T05:55,1745733300000,2025-04-27T05:00:00Z,2025-04-27T06:00:00Z,DL,10299,14747,555,-10.000,0.000,0.000,1782828951638,WM15
q1,1h,2025-04-27T05:55,1745733300000,2025-04-27T05:00:00Z,2025-04-27T06:00:00Z,DL,14492,11433,555,-6.000,0.000,0.000,1782828951638,WM15
q1,1h,2025-04-27T05:55,1745733300000,2025-04-27T05:00:00Z,2025-04-27T06:00:00Z,WN,10423,11292,555,-1.000,0.000,0.000,1782828951638,WM15
q1,1h,2025-04-27T05:55,1745733300000,2025-04-27T05:00:00Z,2025-04-27T06:00:00Z,WN,14107,10693,555,3.000,0.000,0.000,1782828951638,WM15
q1,1h,2025-04-27T05:55,1745733300000,2025-04-27T05:00:00Z,2025-04-27T06:00:00Z,WN,15016,13232,555,-15.000,0.000,0.000,1782828951638,WM15
q1,1h,2025-04-27T05:59,1745733540000,2025-04-27T05:00:00Z,2025-04-27T06:00:00Z,DL,11618,10397,559,13.000,0.000,0.000,1782828951652,WM15
q1,1h,2025-04-27T06:55,1745736900000,2025-04-27T06:00:00Z,2025-04-27T07:00:00Z,AA,12889,11298,655,-5.000,0.000,0.000,1782828951825,WM15
q1,1h,2025-04-27T06:55,1745736900000,2025-04-27T06:00:00Z,2025-04-27T07:00:00Z,WN,10713,14893,655,-4.000,0.000,0.000,1782828951825,WM15
q1,1h,2025-04-27T06:55,1745736900000,2025-04-27T06:00:00Z,2025-04-27T07:00:00Z,WN,10821,13303,655,-2.000,0.000,0.000,1782828951825,WM15
q1,1h,2025-04-27T06:55,1745736900000,2025-04-27T06:00:00Z,2025-04-27T07:00:00Z,WN,10821,15016,655,-1.000,0.000,0.000,1782828951825,WM15
q1,1h,2025-04-27T06:55,1745736900000,2025-04-27T06:00:00Z,2025-04-27T07:00:00Z,WN,12954,13796,655,-5.000,0.000,0.000,1782828951825,WM15
q1,1h,2025-04-27T06:55,1745736900000,2025-04-27T06:00:00Z,2025-04-27T07:00:00Z,WN,14679,14831,655,-5.000,0.000,0.000,1782828951825,WM15
q1,1h,2025-04-27T18:50,1745779800000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,AA,11298,10423,1850,-5.000,0.000,0.000,1782828954038,WM15
q1,1h,2025-04-27T18:50,1745779800000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,AA,12953,11057,1850,51.000,0.000,0.000,1782828954038,WM15
q1,1h,2025-04-27T18:50,1745779800000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,AA,14100,10423,1850,1.000,0.000,0.000,1782828954038,WM15
q1,1h,2025-04-27T18:50,1745779800000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,10721,12889,1850,8.000,0.000,0.000,1782828954038,WM15
q1,1h,2025-04-27T18:50,1745779800000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,UA,12266,13495,1850,-1.000,0.000,0.000,1782828954038,WM15
q1,1h,2025-04-27T18:50,1745779800000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,UA,12892,14771,1850,42.000,0.000,0.000,1782828954038,WM15
q1,1h,2025-04-27T18:50,1745779800000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,WN,14107,10693,1850,-5.000,0.000,0.000,1782828954038,WM15
q1,1h,2025-04-27T18:50,1745779800000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,WN,14107,11292,1850,13.000,0.000,0.000,1782828954038,WM15
q1,1h,2025-04-27T18:50,1745779800000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,WN,14107,13342,1850,61.000,0.000,0.000,1782828954038,WM15
q1,1h,2025-04-27T18:50,1745779800000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,WN,14524,10821,1850,-8.000,0.000,0.000,1782828954038,WM15
q1,1h,2025-04-27T18:52,1745779920000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,AA,10397,12892,1852,0.000,0.000,0.000,1782828954044,WM15
q1,1h,2025-04-27T18:52,1745779920000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,UA,13495,14771,1852,-2.000,0.000,0.000,1782828954044,WM15
q1,1h,2025-04-27T18:53,1745779980000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,13487,14635,1853,-4.000,0.000,0.000,1782828954047,WM15
q1,1h,2025-04-27T18:54,1745780040000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,AA,11298,12264,1854,4.000,0.000,0.000,1782828954050,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,AA,11298,10821,1855,-3.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,AA,11298,12889,1855,-3.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,12266,12953,1855,32.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,12478,12889,1855,11.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,14100,13487,1855,-4.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,UA,14771,13930,1855,86.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,WN,12402,12173,1855,8.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,WN,13198,15016,1855,19.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,WN,13930,11292,1855,-5.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,WN,14679,14683,1855,-1.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,WN,14679,14831,1855,69.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:55,1745780100000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,WN,14831,11292,1855,25.000,0.000,0.000,1782828954054,WM15
q1,1h,2025-04-27T18:56,1745780160000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,AA,14100,14492,1856,-1.000,0.000,0.000,1782828954057,WM15
q1,1h,2025-04-27T18:57,1745780220000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,10397,13303,1857,-4.000,0.000,0.000,1782828954060,WM15
q1,1h,2025-04-27T18:57,1745780220000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,UA,13204,12266,1857,-4.000,0.000,0.000,1782828954060,WM15
q1,1h,2025-04-27T18:58,1745780280000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,12451,10397,1858,16.000,0.000,0.000,1782828954063,WM15
q1,1h,2025-04-27T18:58,1745780280000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,UA,13495,11618,1858,165.000,0.000,0.000,1782828954063,WM15
q1,1h,2025-04-27T18:59,1745780340000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,AA,13930,10529,1859,1.000,0.000,0.000,1782828954066,WM15
q1,1h,2025-04-27T18:59,1745780340000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,AA,14100,11433,1859,-2.000,0.000,0.000,1782828954066,WM15
q1,1h,2025-04-27T18:59,1745780340000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,10397,11042,1859,-2.000,0.000,0.000,1782828954066,WM15
q1,1h,2025-04-27T18:59,1745780340000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,10397,13198,1859,-5.000,0.000,0.000,1782828954066,WM15
q1,1h,2025-04-27T18:59,1745780340000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,10721,14107,1859,-5.000,0.000,0.000,1782828954066,WM15
q1,1h,2025-04-27T18:59,1745780340000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,13244,12892,1859,-1.000,0.000,0.000,1782828954066,WM15
q1,1h,2025-04-27T18:59,1745780340000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,DL,14747,14869,1859,-6.000,0.000,0.000,1782828954066,WM15
q1,1h,2025-04-27T18:59,1745780340000,2025-04-27T18:00:00Z,2025-04-27T19:00:00Z,UA,15304,14771,1859,-4.000,0.000,0.000,1782828954066,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,AA,11278,11057,1955,-5.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,AA,14100,11292,1955,2.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,10397,11278,1955,21.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,12478,13303,1955,0.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,12889,12892,1955,-2.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,13487,12478,1955,-3.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,UA,11618,11292,1955,-8.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,UA,12173,11292,1955,-5.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,WN,10397,10821,1955,13.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,WN,11259,11292,1955,39.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,WN,11259,13871,1955,-2.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,WN,11292,10721,1955,21.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,WN,11697,15016,1955,11.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,WN,12889,13487,1955,96.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,WN,12889,14679,1955,42.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:55,1745783700000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,WN,13232,11278,1955,48.000,0.000,0.000,1782828954239,WM15
q1,1h,2025-04-27T19:57,1745783820000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,11697,10721,1957,22.000,0.000,0.000,1782828954245,WM15
q1,1h,2025-04-27T19:59,1745783940000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,AA,14986,11057,1959,-8.000,0.000,0.000,1782828954251,WM15
q1,1h,2025-04-27T19:59,1745783940000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,10397,11057,1959,-6.000,0.000,0.000,1782828954251,WM15
q1,1h,2025-04-27T19:59,1745783940000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,10397,11540,1959,-5.000,0.000,0.000,1782828954251,WM15
q1,1h,2025-04-27T19:59,1745783940000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,10397,15016,1959,38.000,0.000,0.000,1782828954251,WM15
q1,1h,2025-04-27T19:59,1745783940000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,12451,10397,1959,-7.000,0.000,0.000,1782828954251,WM15
q1,1h,2025-04-27T19:59,1745783940000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,12478,12892,1959,25.000,0.000,0.000,1782828954251,WM15
q1,1h,2025-04-27T19:59,1745783940000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,13303,12478,1959,15.000,0.000,0.000,1782828954251,WM15
q1,1h,2025-04-27T19:59,1745783940000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,DL,14492,10397,1959,-3.000,0.000,0.000,1782828954251,WM15
q1,1h,2025-04-27T19:59,1745783940000,2025-04-27T19:00:00Z,2025-04-27T20:00:00Z,UA,12266,11433,1959,-5.000,0.000,0.000,1782828954251,WM15
q1,1h,2025-04-28T10:52,1745837520000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,AA,11057,11618,1052,8.000,0.000,0.000,1782828957054,WM15
q1,1h,2025-04-28T10:52,1745837520000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,UA,12892,13930,1052,-9.000,0.000,0.000,1782828957055,WM15
q1,1h,2025-04-28T10:54,1745837640000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,AA,13891,11298,1054,-6.000,0.000,0.000,1782828957061,WM15
q1,1h,2025-04-28T10:54,1745837640000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,UA,13930,11193,1054,3.000,0.000,0.000,1782828957061,WM15
q1,1h,2025-04-28T10:55,1745837700000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,AA,11298,10849,1055,50.000,0.000,0.000,1782828957064,WM15
q1,1h,2025-04-28T10:55,1745837700000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,AA,11298,14057,1055,-6.000,0.000,0.000,1782828957064,WM15
q1,1h,2025-04-28T10:55,1745837700000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,DL,11433,12889,1055,-7.000,0.000,0.000,1782828957064,WM15
q1,1h,2025-04-28T10:55,1745837700000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,DL,14683,10397,1055,-8.000,0.000,0.000,1782828957064,WM15
q1,1h,2025-04-28T10:55,1745837700000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,UA,14771,12266,1055,1.000,0.000,0.000,1782828957064,WM15
q1,1h,2025-04-28T10:55,1745837700000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,WN,10140,13796,1055,4.000,0.000,0.000,1782828957064,WM15
q1,1h,2025-04-28T10:55,1745837700000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,WN,10994,10423,1055,-4.000,0.000,0.000,1782828957064,WM15
q1,1h,2025-04-28T10:55,1745837700000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,WN,11697,13198,1055,64.000,0.000,0.000,1782828957064,WM15
q1,1h,2025-04-28T10:55,1745837700000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,WN,14869,14679,1055,4.000,0.000,0.000,1782828957064,WM15
q1,1h,2025-04-28T10:58,1745837880000,2025-04-28T10:00:00Z,2025-04-28T11:00:00Z,UA,13930,12892,1058,3.000,0.000,0.000,1782828957073,WM15
q1,1h,2025-04-28T11:57,1745841420000,2025-04-28T11:00:00Z,2025-04-28T12:00:00Z,AA,12478,11057,1157,-1.000,0.000,0.000,1782828957256,WM15
q1,1h,2025-04-28T11:59,1745841540000,2025-04-28T11:00:00Z,2025-04-28T12:00:00Z,AA,11057,11423,1159,-6.000,0.000,0.000,1782828957262,WM15
q1,1h,2025-04-28T11:59,1745841540000,2025-04-28T11:00:00Z,2025-04-28T12:00:00Z,DL,11292,14869,1159,-9.000,0.000,0.000,1782828957262,WM15
q1,1h,2025-04-28T11:59,1745841540000,2025-04-28T11:00:00Z,2025-04-28T12:00:00Z,UA,11618,11292,1159,25.000,0.000,0.000,1782828957262,WM15
q1,1h,2025-04-29T15:55,1745942100000,2025-04-29T15:00:00Z,2025-04-29T16:00:00Z,AA,14100,13303,1555,-2.000,0.000,0.000,1782828962489,WM15
q1,1h,2025-04-29T15:55,1745942100000,2025-04-29T15:00:00Z,2025-04-29T16:00:00Z,WN,11259,10821,1555,-2.000,0.000,0.000,1782828962489,WM15
q1,1h,2025-04-29T15:55,1745942100000,2025-04-29T15:00:00Z,2025-04-29T16:00:00Z,WN,12278,15016,1555,-6.000,0.000,0.000,1782828962489,WM15
q1,1h,2025-04-29T15:55,1745942100000,2025-04-29T15:00:00Z,2025-04-29T16:00:00Z,WN,12892,11259,1555,-5.000,0.000,0.000,1782828962489,WM15
q1,1h,2025-04-29T15:55,1745942100000,2025-04-29T15:00:00Z,2025-04-29T16:00:00Z,WN,13342,10693,1555,-10.000,0.000,0.000,1782828962489,WM15
q1,1h,2025-04-29T15:55,1745942100000,2025-04-29T15:00:00Z,2025-04-29T16:00:00Z,WN,14107,13342,1555,17.000,0.000,0.000,1782828962489,WM15
q1,1h,2025-04-29T15:55,1745942100000,2025-04-29T15:00:00Z,2025-04-29T16:00:00Z,WN,14307,10821,1555,-9.000,0.000,0.000,1782828962489,WM15
q1,1h,2025-04-29T15:55,1745942100000,2025-04-29T15:00:00Z,2025-04-29T16:00:00Z,WN,15304,11292,1555,113.000,0.000,0.000,1782828962489,WM15
q1,1h,2025-04-29T15:58,1745942280000,2025-04-29T15:00:00Z,2025-04-29T16:00:00Z,AA,14100,13204,1558,-12.000,0.000,0.000,1782828962499,WM15
q1,1h,2025-04-29T15:59,1745942340000,2025-04-29T15:00:00Z,2025-04-29T16:00:00Z,AA,13930,11278,1559,-6.000,0.000,0.000,1782828962502,WM15
q1,1h,2025-04-30T07:56,1745999760000,2025-04-30T07:00:00Z,2025-04-30T08:00:00Z,AA,14893,11298,756,-5.000,0.000,1.000,1782828965507,WM15
q1,1h,2025-04-30T07:58,1745999880000,2025-04-30T07:00:00Z,2025-04-30T08:00:00Z,UA,11292,10849,758,-11.000,0.000,0.000,1782828965513,WM15
q1,1h,2025-04-30T07:59,1745999940000,2025-04-30T07:00:00Z,2025-04-30T08:00:00Z,AA,12478,14771,759,-7.000,0.000,0.000,1782828965516,WM15
q1,1h,2025-04-30T07:59,1745999940000,2025-04-30T07:00:00Z,2025-04-30T08:00:00Z,UA,11618,11292,759,-7.000,0.000,0.000,1782828965516,WM15
q1,1h,2025-04-30T20:57,1746046620000,2025-04-30T20:00:00Z,2025-04-30T21:00:00Z,DL,13830,14747,2057,-1.000,0.000,0.000,1782828967922,WM15
q1,1h,2025-04-30T20:59,1746046740000,2025-04-30T20:00:00Z,2025-04-30T21:00:00Z,AA,11057,12892,2059,5.000,0.000,0.000,1782828967928,WM15
q1,1h,2025-04-30T20:59,1746046740000,2025-04-30T20:00:00Z,2025-04-30T21:00:00Z,DL,10397,11057,2059,-6.000,0.000,0.000,1782828967928,WM15
q1,1h,2025-04-30T20:59,1746046740000,2025-04-30T20:00:00Z,2025-04-30T21:00:00Z,DL,14869,14908,2059,-4.000,0.000,0.000,1782828967928,WM15
