query,window,event_time,event_timestamp_ms,window_start,window_end,carrier,origin_airport_id,dest_airport_id,crs_dep_time,dep_delay,cancelled,diverted,produced_at,watermark_strategy
q2,1h,2025-03-16T18:55,1742151300000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,WN,11292,14831,1855,48.000,0.000,0.000,1782828765073,ADAPTIVE
q2,1h,2025-03-16T18:55,1742151300000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,WN,12889,11259,1855,27.000,0.000,0.000,1782828765073,ADAPTIVE
q2,1h,2025-03-16T18:55,1742151300000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,WN,12889,13342,1855,229.000,0.000,0.000,1782828765073,ADAPTIVE
q2,1h,2025-03-16T18:55,1742151300000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,WN,14107,14869,1855,8.000,0.000,0.000,1782828765073,ADAPTIVE
q2,1h,2025-03-16T18:55,1742151300000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,WN,14683,11540,1855,10.000,0.000,0.000,1782828765073,ADAPTIVE
q2,1h,2025-03-16T18:55,1742151300000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,YX,12339,12953,1855,85.000,0.000,0.000,1782828765073,ADAPTIVE
q2,1h,2025-03-16T18:56,1742151360000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,AA,14122,11057,1856,70.000,0.000,0.000,1782828765076,ADAPTIVE
q2,1h,2025-03-16T18:56,1742151360000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,DL,11884,14869,1856,-8.000,0.000,0.000,1782828765076,ADAPTIVE
q2,1h,2025-03-16T18:56,1742151360000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,UA,14122,14771,1856,231.000,0.000,0.000,1782828765076,ADAPTIVE
q2,1h,2025-03-16T18:57,1742151420000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,AA,14100,12892,1857,15.000,0.000,0.000,1782828765079,ADAPTIVE
q2,1h,2025-03-16T18:57,1742151420000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,G4,14761,11986,1857,14.000,0.000,0.000,1782828765079,ADAPTIVE
q2,1h,2025-03-16T18:58,1742151480000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,DL,14679,14747,1858,-5.000,0.000,0.000,1782828765082,ADAPTIVE
q2,1h,2025-03-16T18:58,1742151480000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,MQ,14107,10140,1858,-1.000,0.000,0.000,1782828765082,ADAPTIVE
q2,1h,2025-03-16T18:59,1742151540000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,AA,11298,10397,1859,-3.000,0.000,0.000,1782828765085,ADAPTIVE
q2,1h,2025-03-16T18:59,1742151540000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,AA,14107,11298,1859,-5.000,0.000,0.000,1782828765085,ADAPTIVE
q2,1h,2025-03-16T18:59,1742151540000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,B6,10721,10792,1859,131.000,0.000,0.000,1782828765085,ADAPTIVE
q2,1h,2025-03-16T18:59,1742151540000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,B6,10721,13303,1859,17.000,0.000,0.000,1782828765085,ADAPTIVE
q2,1h,2025-03-16T18:59,1742151540000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,DL,10397,11042,1859,179.000,0.000,0.000,1782828765085,ADAPTIVE
q2,1h,2025-03-16T18:59,1742151540000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,DL,13244,12892,1859,-1.000,0.000,0.000,1782828765085,ADAPTIVE
q2,1h,2025-03-16T18:59,1742151540000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,DL,14100,13487,1859,29.000,0.000,0.000,1782828765085,ADAPTIVE
q2,1h,2025-03-16T18:59,1742151540000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,OO,14109,12266,1859,-9.000,0.000,0.000,1782828765085,ADAPTIVE
q2,1h,2025-03-16T18:59,1742151540000,2025-03-16T18:00:00Z,2025-03-16T19:00:00Z,UA,11618,14635,1859,116.000,0.000,0.000,1782828765085,ADAPTIVE
q2,1h,2025-04-02T07:53,1743580380000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,G4,15624,11193,753,282.000,0.000,0.000,1782828839511,ADAPTIVE
q2,1h,2025-04-02T07:54,1743580440000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,UA,13303,11292,754,-11.000,0.000,0.000,1782828839514,ADAPTIVE
q2,1h,2025-04-02T07:55,1743580500000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,AA,11624,11057,755,0.000,0.000,0.000,1782828839517,ADAPTIVE
q2,1h,2025-04-02T07:55,1743580500000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,B6,10529,13204,755,50.000,0.000,0.000,1782828839517,ADAPTIVE
q2,1h,2025-04-02T07:55,1743580500000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,DL,12892,10721,755,-4.000,0.000,0.000,1782828839517,ADAPTIVE
q2,1h,2025-04-02T07:55,1743580500000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,DL,13244,14869,755,0.000,0.000,0.000,1782828839517,ADAPTIVE
q2,1h,2025-04-02T07:55,1743580500000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,OO,10713,14747,755,-11.000,0.000,0.000,1782828839517,ADAPTIVE
q2,1h,2025-04-02T07:55,1743580500000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,WN,10693,10423,755,-4.000,0.000,0.000,1782828839517,ADAPTIVE
q2,1h,2025-04-02T07:55,1743580500000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,WN,11481,10693,755,-7.000,0.000,0.000,1782828839517,ADAPTIVE
q2,1h,2025-04-02T07:55,1743580500000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,WN,12982,12173,755,0.000,0.000,0.000,1782828839517,ADAPTIVE
q2,1h,2025-04-02T07:55,1743580500000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,WN,13198,13232,755,2.000,0.000,0.000,1782828839517,ADAPTIVE
q2,1h,2025-04-02T07:55,1743580500000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,WN,14679,14771,755,-7.000,0.000,0.000,1782828839517,ADAPTIVE
q2,1h,2025-04-02T07:56,1743580560000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,NK,12889,14057,756,-7.000,0.000,0.000,1782828839520,ADAPTIVE
q2,1h,2025-04-02T07:58,1743580680000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,UA,11292,14679,758,14.000,0.000,0.000,1782828839526,ADAPTIVE
q2,1h,2025-04-02T07:59,1743580740000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,AA,11618,11298,759,-2.000,0.000,0.000,1782828839529,ADAPTIVE
q2,1h,2025-04-02T07:59,1743580740000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,F9,13204,11292,759,-14.000,0.000,0.000,1782828839529,ADAPTIVE
q2,1h,2025-04-02T07:59,1743580740000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,OO,13487,13232,759,-6.000,0.000,0.000,1782828839529,ADAPTIVE
q2,1h,2025-04-02T07:59,1743580740000,2025-04-02T07:00:00Z,2025-04-02T08:00:00Z,YX,12953,11066,759,-8.000,0.000,0.000,1782828839529,ADAPTIVE
q2,1h,2025-04-11T10:48,1744368480000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,AA,14100,13930,1048,5.000,0.000,0.000,1782828880550,ADAPTIVE
q2,1h,2025-04-11T10:48,1744368480000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,NK,10821,11298,1048,-1.000,0.000,0.000,1782828880550,ADAPTIVE
q2,1h,2025-04-11T10:48,1744368480000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,UA,13930,11042,1048,-6.000,0.000,0.000,1782828880550,ADAPTIVE
q2,1h,2025-04-11T10:49,1744368540000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,DL,12892,14492,1049,88.000,0.000,0.000,1782828880553,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,AA,12889,11298,1050,1.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,B6,10792,13204,1050,-10.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,G4,12889,10620,1050,-1.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OO,11977,13930,1050,-8.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OO,13930,10408,1050,2.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OO,14520,13487,1050,-10.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OO,15412,13930,1050,-10.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,UA,11292,13244,1050,-10.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,UA,13930,10693,1050,37.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,UA,14057,13930,1050,-5.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,WN,10693,13930,1050,-8.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,WN,12889,10800,1050,-6.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,WN,14122,11292,1050,1.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:50,1744368600000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,WN,15304,10821,1050,0.000,0.000,0.000,1782828880556,ADAPTIVE
q2,1h,2025-04-11T10:51,1744368660000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,AA,14262,11298,1051,-8.000,0.000,0.000,1782828880559,ADAPTIVE
q2,1h,2025-04-11T10:52,1744368720000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,AA,11057,11618,1052,31.000,0.000,0.000,1782828880562,ADAPTIVE
q2,1h,2025-04-11T10:52,1744368720000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OO,10800,15023,1052,23.000,0.000,0.000,1782828880562,ADAPTIVE
q2,1h,2025-04-11T10:53,1744368780000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,AS,14262,14057,1053,-11.000,0.000,0.000,1782828880565,ADAPTIVE
q2,1h,2025-04-11T10:53,1744368780000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,MQ,13244,11298,1053,-6.000,0.000,0.000,1782828880565,ADAPTIVE
q2,1h,2025-04-11T10:53,1744368780000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,UA,14771,10423,1053,-2.000,0.000,0.000,1782828880565,ADAPTIVE
q2,1h,2025-04-11T10:54,1744368840000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OO,13871,13487,1054,-13.000,0.000,0.000,1782828880568,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,AA,14100,10423,1055,-8.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,AA,14107,11884,1055,-4.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,B6,14771,10721,1055,-5.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,DL,13930,10721,1055,-9.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,HA,12173,13830,1055,-2.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OH,14100,13198,1055,-5.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OO,13930,11267,1055,-5.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OO,13930,11471,1055,62.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OO,14679,12892,1055,70.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,UA,14771,12266,1055,-1.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,WN,10140,13796,1055,2.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,WN,10994,10423,1055,19.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,WN,11697,13198,1055,6.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:55,1744368900000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,WN,14869,14679,1055,98.000,0.000,0.000,1782828880571,ADAPTIVE
q2,1h,2025-04-11T10:56,1744368960000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,AS,14107,14057,1056,-3.000,0.000,0.000,1782828880574,ADAPTIVE
q2,1h,2025-04-11T10:56,1744368960000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,F9,11292,11775,1056,-10.000,0.000,0.000,1782828880574,ADAPTIVE
q2,1h,2025-04-11T10:56,1744368960000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,UA,14771,11066,1056,-8.000,0.000,0.000,1782828880574,ADAPTIVE
q2,1h,2025-04-11T10:57,1744369020000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,AS,14747,11298,1057,45.000,0.000,0.000,1782828880577,ADAPTIVE
q2,1h,2025-04-11T10:57,1744369020000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,NK,11057,13204,1057,-5.000,0.000,0.000,1782828880577,ADAPTIVE
q2,1h,2025-04-11T10:57,1744369020000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OO,14689,14771,1057,-10.000,0.000,0.000,1782828880577,ADAPTIVE
q2,1h,2025-04-11T10:58,1744369080000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,UA,13930,12892,1058,2.000,0.000,0.000,1782828880580,ADAPTIVE
q2,1h,2025-04-11T10:59,1744369140000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,DL,11298,13487,1059,55.000,0.000,0.000,1782828880583,ADAPTIVE
q2,1h,2025-04-11T10:59,1744369140000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,OH,11278,14122,1059,79.000,0.000,0.000,1782828880583,ADAPTIVE
q2,1h,2025-04-11T10:59,1744369140000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,UA,14679,13930,1059,41.000,0.000,0.000,1782828880583,ADAPTIVE
q2,1h,2025-04-11T10:59,1744369140000,2025-04-11T10:00:00Z,2025-04-11T11:00:00Z,YX,12953,10994,1059,-4.000,0.000,0.000,1782828880583,ADAPTIVE
q2,1h,2025-04-17T13:49,1744897740000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,AA,14986,11057,1349,-5.000,0.000,0.000,1782828908102,ADAPTIVE
q2,1h,2025-04-17T13:49,1744897740000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,NK,13796,14679,1349,-6.000,0.000,0.000,1782828908102,ADAPTIVE
q2,1h,2025-04-17T13:50,1744897800000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,AA,13871,11057,1350,-3.000,0.000,0.000,1782828908106,ADAPTIVE
q2,1h,2025-04-17T13:50,1744897800000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,B6,14843,15024,1350,-10.000,0.000,0.000,1782828908106,ADAPTIVE
q2,1h,2025-04-17T13:50,1744897800000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,OH,13360,11057,1350,-9.000,0.000,0.000,1782828908106,ADAPTIVE
q2,1h,2025-04-17T13:50,1744897800000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,OO,13930,13184,1350,-1.000,0.000,0.000,1782828908106,ADAPTIVE
q2,1h,2025-04-17T13:50,1744897800000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,WN,11259,13158,1350,-3.000,0.000,0.000,1782828908106,ADAPTIVE
q2,1h,2025-04-17T13:50,1744897800000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,WN,12889,10423,1350,20.000,0.000,0.000,1782828908106,ADAPTIVE
q2,1h,2025-04-17T13:50,1744897800000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,YX,14100,11066,1350,-6.000,0.000,0.000,1782828908106,ADAPTIVE
q2,1h,2025-04-17T13:51,1744897860000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,G4,14761,15323,1351,27.000,0.000,0.000,1782828908109,ADAPTIVE
q2,1h,2025-04-17T13:53,1744897980000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,AA,13487,11057,1353,51.000,0.000,0.000,1782828908115,ADAPTIVE
q2,1h,2025-04-17T13:55,1744898100000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,AA,14100,15304,1355,102.000,0.000,0.000,1782828908121,ADAPTIVE
q2,1h,2025-04-17T13:55,1744898100000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,DL,12889,14747,1355,-6.000,0.000,0.000,1782828908121,ADAPTIVE
q2,1h,2025-04-17T13:55,1744898100000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,DL,14027,12953,1355,-3.000,0.000,0.000,1782828908121,ADAPTIVE
q2,1h,2025-04-17T13:55,1744898100000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,OO,10627,11292,1355,-9.000,0.000,0.000,1782828908121,ADAPTIVE
q2,1h,2025-04-17T13:55,1744898100000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,OO,13029,11292,1355,-6.000,0.000,0.000,1782828908121,ADAPTIVE
q2,1h,2025-04-17T13:55,1744898100000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,OO,13930,10408,1355,9.000,0.000,0.000,1782828908121,ADAPTIVE
q2,1h,2025-04-17T13:55,1744898100000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,UA,13198,11292,1355,1.000,0.000,0.000,1782828908121,ADAPTIVE
q2,1h,2025-04-17T13:55,1744898100000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,WN,15016,14107,1355,-2.000,0.000,0.000,1782828908121,ADAPTIVE
q2,1h,2025-04-17T13:56,1744898160000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,OO,13930,11823,1356,9.000,0.000,0.000,1782828908124,ADAPTIVE
q2,1h,2025-04-17T13:57,1744898220000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,MQ,14635,11278,1357,-10.000,0.000,0.000,1782828908127,ADAPTIVE
q2,1h,2025-04-17T13:57,1744898220000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,OO,14893,14057,1357,-7.000,0.000,0.000,1782828908127,ADAPTIVE
q2,1h,2025-04-17T13:57,1744898220000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,YX,11278,14492,1357,9.000,0.000,0.000,1782828908127,ADAPTIVE
q2,1h,2025-04-17T13:58,1744898280000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,UA,11603,14771,1358,24.000,0.000,0.000,1782828908130,ADAPTIVE
q2,1h,2025-04-17T13:59,1744898340000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,DL,15624,13487,1359,-2.000,0.000,0.000,1782828908134,ADAPTIVE
q2,1h,2025-04-17T13:59,1744898340000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,MQ,11278,12339,1359,-5.000,0.000,0.000,1782828908134,ADAPTIVE
q2,1h,2025-04-17T13:59,1744898340000,2025-04-17T13:00:00Z,2025-04-17T14:00:00Z,YX,12953,13487,1359,-6.000,0.000,0.000,1782828908134,ADAPTIVE
