ts,rank,origin_airport_id,num_flights,severe_delays,dep_delay_mean,dep_delay_max,delayed_flights
2025-04-01 00:00:00,1,0,72137,11075,14.46,1766.00,"[(AA,13303,1766.00), (OH,11953,1500.00), (AA,12173,1490.00), (AA,13930,1419.00), (B6,10721,1412.00), (AA,13303,1322.00), (OH,12217,1318.00), (AA,14492,1272.00), (OH,12992,1198.00), (AA,13244,1175.00), (OH,12217,1172.00), (AA,11638,1147.00), (AA,12094,1144.00), (AA,13851,1098.00), (AA,14193,1078.00), (OH,12448,1058.00), (DL,10397,1021.00), (OH,13277,1020.00), (DL,12953,995.00), (OH,12278,983.00)]"
2025-04-01 00:00:00,10,0,30012,4541,15.02,1478.00,"[(AA,10423,1478.00), (F9,11193,1242.00), (AA,10994,1217.00), (DL,13487,1114.00), (AA,14107,1050.00), (UA,12266,1030.00), (F9,14100,1008.00), (B6,10721,977.00), (DL,10721,973.00), (YX,12992,925.00), (DL,12478,925.00), (AA,14107,920.00), (B6,12478,870.00), (DL,11433,861.00), (AA,12266,860.00), (DL,10397,842.00), (AA,14747,823.00), (YX,10257,820.00), (AA,11298,781.00), (AA,13204,750.00)]"
2025-04-01 00:00:00,2,0,71295,9946,12.91,1300.00,"[(AA,13303,1300.00), (B6,10721,1204.00), (DL,14747,1188.00), (DL,12478,1106.00), (AA,11298,1095.00), (DL,12892,1062.00), (DL,12892,1061.00), (DL,14908,1036.00), (DL,12217,993.00), (DL,14747,977.00), (DL,14771,976.00), (F9,11618,972.00), (F9,13303,968.00), (DL,12889,963.00), (DL,10792,921.00), (F9,13204,920.00), (DL,14689,906.00), (DL,10208,888.00), (AA,12892,874.00), (OO,14696,852.00)]"
2025-04-01 00:00:00,3,0,73363,9614,11.71,1899.00,"[(AA,14107,1899.00), (AA,11057,1489.00), (B6,10721,1458.00), (AA,11298,1123.00), (OO,11921,1120.00), (OO,11315,1087.00), (MQ,14107,998.00), (OO,12280,990.00), (OO,14877,986.00), (OO,10713,977.00), (OO,12177,975.00), (F9,10397,940.00), (OO,12896,940.00), (OO,14457,931.00), (UA,12441,914.00), (AA,11057,910.00), (DL,12953,901.00), (OO,12892,897.00), (OO,10372,897.00), (OO,14877,889.00)]"
2025-04-01 00:00:00,4,0,65155,9284,13.40,1986.00,"[(AA,14100,1986.00), (AA,12441,1546.00), (OO,14877,1320.00), (F9,11292,1273.00), (AA,13495,1112.00), (MQ,13459,1052.00), (AA,11278,1051.00), (B6,12478,1018.00), (OO,13184,1012.00), (OO,15370,999.00), (OO,13871,998.00), (OO,12559,964.00), (AA,10423,945.00), (OO,10693,933.00), (AA,11278,926.00), (DL,14869,911.00), (AA,10423,907.00), (AA,14492,899.00), (OO,11267,899.00), (OO,13342,898.00)]"
2025-04-01 00:00:00,5,0,48773,6388,11.39,1279.00,"[(AA,15016,1279.00), (AA,10257,1233.00), (F9,11298,1203.00), (AA,14100,1148.00), (AA,11278,1113.00), (DL,10397,1041.00), (AA,12478,1030.00), (OH,11973,1026.00), (DL,13487,986.00), (AA,10257,934.00), (DL,10397,913.00), (OH,14685,865.00), (OH,11252,835.00), (MQ,12992,833.00), (AA,11624,794.00), (OH,15249,776.00), (AA,11433,754.00), (OH,11996,748.00), (AA,12323,738.00), (OH,15412,733.00)]"
2025-04-01 00:00:00,6,0,32802,5937,17.34,1587.00,"[(AA,13930,1587.00), (AA,11298,1316.00), (OH,10581,1173.00), (AA,14635,1165.00), (UA,12266,1160.00), (DL,10397,1160.00), (OH,10257,1157.00), (AA,11298,1141.00), (AA,15304,1118.00), (OH,10781,1110.00), (DL,11433,1092.00), (OH,10781,1051.00), (DL,12892,1031.00), (DL,10397,995.00), (B6,14027,976.00), (F9,11292,968.00), (DL,11433,954.00), (UA,14771,949.00), (UA,12266,944.00), (B6,11697,933.00)]"
2025-04-01 00:00:00,7,0,45117,5388,9.55,2315.00,"[(AA,11298,2315.00), (OO,14893,1266.00), (G4,14457,1194.00), (DL,12478,1094.00), (G4,11193,1042.00), (DL,10397,1030.00), (G4,14314,1030.00), (G4,11193,964.00), (G4,10408,964.00), (G4,13367,952.00), (DL,12478,942.00), (G4,10666,942.00), (F9,13232,896.00), (AA,13930,893.00), (UA,11618,870.00), (AA,14107,868.00), (B6,12478,866.00), (AA,11298,853.00), (F9,11292,838.00), (F9,14107,826.00)]"
2025-04-01 00:00:00,8,0,50248,5191,7.96,1163.00,"[(B6,11697,1163.00), (AA,12173,1159.00), (AA,10693,996.00), (OO,10713,972.00), (DL,14869,963.00), (AA,10423,891.00), (F9,13930,871.00), (AA,14262,867.00), (AA,13487,855.00), (OO,11695,849.00), (AA,12173,829.00), (OO,14698,796.00), (OO,10561,793.00), (OO,13158,768.00), (AA,10423,767.00), (OO,11003,754.00), (AA,14893,736.00), (OO,11695,725.00), (OO,12280,717.00), (DL,11433,712.00)]"
2025-04-01 00:00:00,9,0,40085,5115,11.89,1305.00,"[(AA,13930,1305.00), (DL,11433,1196.00), (AA,13930,1186.00), (AA,11057,1151.00), (DL,12478,1073.00), (AA,13303,1019.00), (DL,11193,1014.00), (DL,11433,1000.00), (AA,14107,986.00), (AA,11278,959.00), (UA,12892,950.00), (AA,13930,945.00), (AA,14100,910.00), (UA,13930,904.00), (UA,12266,902.00), (DL,14492,899.00), (DL,12892,896.00), (AA,12892,887.00), (DL,14869,883.00), (AA,11278,878.00)]"
