ts,rank,origin_airport_id,num_flights,severe_delays,dep_delay_mean,dep_delay_max,delayed_flights
2025-01-01T00:28:00Z,1,14107,15793,1276,5.50,963.00,[(DL,14107,963.00), (AA,14107,891.00), (F9,14107,871.00), (OO,14107,754.00), (OO,14107,717.00), (OO,14107,694.00), (DL,14107,664.00), (AA,14107,658.00), (AA,14107,657.00), (AA,14107,641.00), (AA,14107,578.00), (NK,14107,520.00), (UA,14107,519.00), (AS,14107,488.00), (DL,14107,478.00), (AA,14107,467.00), (DL,14107,462.00), (DL,14107,443.00), (B6,14107,440.00), (OO,14107,432.00)]
2025-01-01T00:28:00Z,1,14107,31160,2745,6.25,1163.00,[(B6,14107,1163.00), (DL,14107,963.00), (AA,14107,891.00), (F9,14107,871.00), (AA,14107,867.00), (OO,14107,796.00), (OO,14107,754.00), (OO,14107,717.00), (OO,14107,694.00), (DL,14107,664.00), (AA,14107,658.00), (AA,14107,657.00), (AA,14107,649.00), (AA,14107,641.00), (AA,14107,634.00), (AA,14107,628.00), (B6,14107,627.00), (DL,14107,608.00), (AA,14107,596.00), (AA,14107,579.00)]
2025-01-01T00:28:00Z,1,14107,50263,5191,7.95,1163.00,[(B6,14107,1163.00), (AA,14107,1159.00), (AA,14107,996.00), (OO,14107,972.00), (DL,14107,963.00), (AA,14107,891.00), (F9,14107,871.00), (AA,14107,867.00), (AA,14107,855.00), (OO,14107,849.00), (AA,14107,829.00), (OO,14107,796.00), (OO,14107,793.00), (OO,14107,768.00), (AA,14107,767.00), (OO,14107,754.00), (AA,14107,736.00), (OO,14107,725.00), (OO,14107,717.00), (DL,14107,712.00)]
2025-01-01T00:29:00Z,1,11292,24379,3452,12.60,1120.00,[(OO,11292,1120.00), (OO,11292,1087.00), (OO,11292,990.00), (OO,11292,931.00), (UA,11292,914.00), (AA,11292,910.00), (OO,11292,885.00), (OO,11292,873.00), (AA,11292,868.00), (OO,11292,864.00), (OO,11292,859.00), (OO,11292,846.00), (AA,11292,830.00), (OO,11292,825.00), (AA,11292,799.00), (AA,11292,794.00), (OO,11292,776.00), (OO,11292,757.00), (OO,11292,735.00), (UA,11292,714.00)]
2025-01-01T00:29:00Z,1,11292,46975,6537,12.97,1899.00,[(AA,11292,1899.00), (AA,11292,1489.00), (OO,11292,1120.00), (OO,11292,1087.00), (MQ,11292,998.00), (OO,11292,990.00), (OO,11292,986.00), (OO,11292,977.00), (OO,11292,975.00), (OO,11292,940.00), (OO,11292,931.00), (UA,11292,914.00), (AA,11292,910.00), (DL,11292,901.00), (OO,11292,897.00), (OO,11292,889.00), (OO,11292,885.00), (OO,11292,873.00), (AA,11292,868.00), (OO,11292,867.00)]
2025-01-01T00:29:00Z,1,11292,73375,9615,11.71,1899.00,[(AA,11292,1899.00), (AA,11292,1489.00), (B6,11292,1458.00), (AA,11292,1123.00), (OO,11292,1120.00), (OO,11292,1087.00), (MQ,11292,998.00), (OO,11292,990.00), (OO,11292,986.00), (OO,11292,977.00), (OO,11292,975.00), (OO,11292,940.00), (F9,11292,940.00), (OO,11292,931.00), (UA,11292,914.00), (AA,11292,910.00), (DL,11292,901.00), (OO,11292,897.00), (OO,11292,897.00), (OO,11292,889.00)]
2025-01-01T00:31:00Z,1,14747,11734,1132,6.88,1113.00,[(DL,14747,1113.00), (DL,14747,884.00), (DL,14747,768.00), (DL,14747,762.00), (DL,14747,744.00), (AA,14747,741.00), (DL,14747,630.00), (DL,14747,624.00), (DL,14747,484.00), (UA,14747,468.00), (AS,14747,426.00), (AS,14747,423.00), (AS,14747,419.00), (AS,14747,382.00), (DL,14747,365.00), (AS,14747,348.00), (AS,14747,331.00), (OO,14747,329.00), (UA,14747,327.00), (OO,14747,325.00)]
2025-01-01T00:31:00Z,1,14747,22316,2414,8.25,1220.00,[(B6,14747,1220.00), (DL,14747,1113.00), (DL,14747,929.00), (DL,14747,884.00), (DL,14747,839.00), (HA,14747,812.00), (DL,14747,801.00), (F9,14747,772.00), (DL,14747,768.00), (DL,14747,762.00), (OO,14747,747.00), (DL,14747,744.00), (AA,14747,741.00), (DL,14747,722.00), (DL,14747,630.00), (DL,14747,624.00), (AA,14747,495.00), (DL,14747,484.00), (AS,14747,484.00), (UA,14747,468.00)]
2025-01-01T00:31:00Z,1,14747,34820,3614,7.73,1220.00,[(B6,14747,1220.00), (F9,14747,1127.00), (DL,14747,1113.00), (HA,14747,1012.00), (OO,14747,1002.00), (DL,14747,929.00), (DL,14747,884.00), (OO,14747,879.00), (DL,14747,839.00), (HA,14747,812.00), (DL,14747,801.00), (F9,14747,772.00), (AA,14747,771.00), (AA,14747,769.00), (DL,14747,768.00), (DL,14747,762.00), (DL,14747,756.00), (OO,14747,747.00), (DL,14747,744.00), (AA,14747,741.00)]
2025-01-01T00:33:00Z,1,10299,1171,95,5.07,762.00,[(AS,10299,762.00), (DL,10299,586.00), (AS,10299,417.00), (AS,10299,305.00), (AS,10299,282.00), (AS,10299,240.00), (AS,10299,233.00), (AS,10299,210.00), (AS,10299,208.00), (AS,10299,194.00), (DL,10299,192.00), (AS,10299,187.00), (AS,10299,173.00), (AS,10299,172.00), (AS,10299,172.00), (AA,10299,170.00), (UA,10299,149.00), (AS,10299,144.00), (AS,10299,127.00), (AS,10299,125.00)]
2025-01-01T00:33:00Z,1,10299,2235,149,2.25,762.00,[(AS,10299,762.00), (DL,10299,586.00), (AS,10299,417.00), (AS,10299,305.00), (AS,10299,282.00), (AS,10299,240.00), (AS,10299,233.00), (AS,10299,210.00), (AS,10299,208.00), (AS,10299,205.00), (AS,10299,194.00), (DL,10299,192.00), (AS,10299,187.00), (AS,10299,174.00), (AS,10299,173.00), (AS,10299,172.00), (AS,10299,172.00), (AA,10299,170.00), (AS,10299,164.00), (AS,10299,158.00)]
2025-01-01T00:33:00Z,1,10299,3465,229,1.73,762.00,[(AS,10299,762.00), (DL,10299,586.00), (AS,10299,417.00), (AS,10299,305.00), (AS,10299,282.00), (AA,10299,265.00), (AS,10299,240.00), (AS,10299,233.00), (AS,10299,210.00), (AS,10299,208.00), (AS,10299,205.00), (AS,10299,194.00), (DL,10299,192.00), (AS,10299,192.00), (AS,10299,191.00), (AS,10299,187.00), (AS,10299,178.00), (DL,10299,178.00), (AS,10299,177.00), (AS,10299,174.00)]
2025-01-01T00:37:00Z,1,14869,17998,1813,7.52,1161.00,[(DL,14869,1161.00), (OO,14869,1159.00), (UA,14869,1000.00), (HA,14869,751.00), (DL,14869,750.00), (DL,14869,737.00), (OO,14869,714.00), (DL,14869,659.00), (DL,14869,606.00), (OO,14869,599.00), (DL,14869,594.00), (F9,14869,586.00), (UA,14869,581.00), (DL,14869,580.00), (DL,14869,570.00), (DL,14869,549.00), (DL,14869,529.00), (DL,14869,524.00), (DL,14869,502.00), (OO,14869,499.00)]
2025-01-01T00:37:00Z,1,14869,28213,2748,7.25,1508.00,[(B6,14869,1508.00), (AA,14869,1364.00), (DL,14869,1161.00), (OO,14869,1159.00), (HA,14869,1118.00), (DL,14869,1027.00), (UA,14869,1000.00), (OO,14869,822.00), (HA,14869,751.00), (DL,14869,750.00), (DL,14869,737.00), (HA,14869,715.00), (OO,14869,714.00), (DL,14869,659.00), (F9,14869,647.00), (DL,14869,606.00), (OO,14869,599.00), (DL,14869,594.00), (UA,14869,590.00), (F9,14869,586.00)]
2025-01-01T00:37:00Z,1,14869,9258,860,6.83,1161.00,[(DL,14869,1161.00), (OO,14869,1159.00), (HA,14869,751.00), (DL,14869,737.00), (OO,14869,714.00), (DL,14869,659.00), (DL,14869,606.00), (OO,14869,599.00), (F9,14869,586.00), (DL,14869,580.00), (DL,14869,570.00), (DL,14869,549.00), (DL,14869,524.00), (DL,14869,502.00), (OO,14869,499.00), (DL,14869,470.00), (DL,14869,412.00), (AA,14869,410.00), (AA,14869,409.00), (UA,14869,371.00)]
2025-01-01T00:54:00Z,1,12889,14835,1620,8.62,1266.00,[(OO,12889,1266.00), (G4,12889,1042.00), (G4,12889,1030.00), (G4,12889,952.00), (G4,12889,942.00), (AA,12889,893.00), (F9,12889,838.00), (HA,12889,814.00), (AA,12889,739.00), (AA,12889,724.00), (AA,12889,719.00), (F9,12889,693.00), (B6,12889,645.00), (AA,12889,608.00), (UA,12889,598.00), (DL,12889,598.00), (AA,12889,588.00), (G4,12889,585.00), (AA,12889,582.00), (AA,12889,542.00)]
2025-01-01T00:54:00Z,1,12889,28862,3350,9.47,1266.00,[(OO,12889,1266.00), (G4,12889,1194.00), (DL,12889,1094.00), (G4,12889,1042.00), (G4,12889,1030.00), (DL,12889,1030.00), (G4,12889,964.00), (G4,12889,964.00), (G4,12889,952.00), (G4,12889,942.00), (AA,12889,893.00), (UA,12889,870.00), (AA,12889,853.00), (F9,12889,838.00), (F9,12889,826.00), (HA,12889,814.00), (AA,12889,739.00), (F9,12889,737.00), (AA,12889,724.00), (AA,12889,719.00)]
2025-01-01T00:54:00Z,1,12889,45133,5390,9.55,2315.00,[(AA,12889,2315.00), (OO,12889,1266.00), (G4,12889,1194.00), (DL,12889,1094.00), (G4,12889,1042.00), (G4,12889,1030.00), (DL,12889,1030.00), (G4,12889,964.00), (G4,12889,964.00), (G4,12889,952.00), (G4,12889,942.00), (DL,12889,942.00), (F9,12889,896.00), (AA,12889,893.00), (UA,12889,870.00), (AA,12889,868.00), (B6,12889,866.00), (AA,12889,853.00), (F9,12889,838.00), (F9,12889,826.00)]
2025-01-01T00:59:00Z,1,13891,1913,163,7.38,1331.00,[(OO,13891,1331.00), (F9,13891,904.00), (F9,13891,617.00), (AA,13891,448.00), (WN,13891,345.00), (F9,13891,321.00), (AA,13891,299.00), (WN,13891,297.00), (AS,13891,272.00), (WN,13891,272.00), (DL,13891,272.00), (OO,13891,267.00), (AA,13891,266.00), (F9,13891,256.00), (AA,13891,251.00), (DL,13891,248.00), (WN,13891,199.00), (F9,13891,193.00), (AS,13891,188.00), (AS,13891,188.00)]
2025-01-01T00:59:00Z,1,13891,3673,287,5.62,1331.00,[(OO,13891,1331.00), (F9,13891,904.00), (F9,13891,886.00), (F9,13891,617.00), (AA,13891,448.00), (F9,13891,376.00), (WN,13891,345.00), (WN,13891,329.00), (F9,13891,321.00), (OO,13891,319.00), (AA,13891,299.00), (WN,13891,297.00), (AS,13891,272.00), (WN,13891,272.00), (DL,13891,272.00), (OO,13891,267.00), (AA,13891,266.00), (F9,13891,263.00), (F9,13891,256.00), (AA,13891,253.00)]
2025-01-01T00:59:00Z,1,13891,5753,473,5.43,1331.00,[(OO,13891,1331.00), (F9,13891,904.00), (F9,13891,886.00), (F9,13891,617.00), (F9,13891,487.00), (AA,13891,448.00), (F9,13891,404.00), (F9,13891,376.00), (WN,13891,345.00), (WN,13891,329.00), (F9,13891,321.00), (OO,13891,319.00), (AA,13891,299.00), (WN,13891,297.00), (WN,13891,281.00), (AS,13891,272.00), (WN,13891,272.00), (DL,13891,272.00), (OO,13891,267.00), (AA,13891,266.00)]
2025-01-01T01:09:00Z,1,10732,206,24,9.56,261.00,[(B6,10732,261.00), (B6,10732,211.00), (B6,10732,197.00), (B6,10732,180.00), (B6,10732,163.00), (B6,10732,158.00), (F9,10732,135.00), (B6,10732,124.00), (UA,10732,101.00), (B6,10732,90.00), (B6,10732,80.00), (B6,10732,69.00), (UA,10732,67.00), (B6,10732,63.00), (B6,10732,61.00), (B6,10732,60.00), (F9,10732,58.00), (UA,10732,57.00), (F9,10732,57.00), (B6,10732,56.00)]
2025-01-01T01:09:00Z,1,10732,373,46,10.01,873.00,[(F9,10732,873.00), (B6,10732,261.00), (B6,10732,225.00), (B6,10732,221.00), (B6,10732,211.00), (F9,10732,205.00), (B6,10732,197.00), (B6,10732,180.00), (B6,10732,163.00), (B6,10732,158.00), (F9,10732,135.00), (F9,10732,131.00), (B6,10732,124.00), (B6,10732,109.00), (F9,10732,108.00), (UA,10732,101.00), (B6,10732,90.00), (B6,10732,90.00), (B6,10732,84.00), (B6,10732,80.00)]
2025-01-01T01:09:00Z,1,10732,557,61,7.81,873.00,[(F9,10732,873.00), (B6,10732,647.00), (B6,10732,261.00), (B6,10732,225.00), (B6,10732,221.00), (B6,10732,211.00), (F9,10732,205.00), (B6,10732,197.00), (B6,10732,180.00), (B6,10732,163.00), (B6,10732,158.00), (F9,10732,135.00), (F9,10732,131.00), (B6,10732,124.00), (B6,10732,109.00), (F9,10732,108.00), (UA,10732,105.00), (UA,10732,101.00), (UA,10732,93.00), (B6,10732,90.00)]
2025-01-01T01:44:00Z,1,14254,120,11,3.82,256.00,[(F9,14254,256.00), (B6,14254,165.00), (F9,14254,134.00), (B6,14254,73.00), (F9,14254,71.00), (B6,14254,71.00), (B6,14254,65.00), (B6,14254,57.00), (B6,14254,52.00), (F9,14254,46.00), (F9,14254,45.00)]
2025-01-01T01:44:00Z,1,14254,46,4,8.63,256.00,[(F9,14254,256.00), (F9,14254,134.00), (B6,14254,65.00), (B6,14254,52.00)]
