ts,rank,origin_airport_id,num_flights,severe_delays,dep_delay_mean,dep_delay_max,delayed_flights
2025-04-29 06:00:00,1,13930,315,18,0.33,179.00,"[(YX,15016,179.00), (OO,10408,135.00), (AA,14107,123.00), (OO,13342,98.00), (DL,14747,91.00), (OO,12217,81.00), (AA,12953,80.00), (MQ,13076,67.00), (UA,11298,66.00), (AA,11278,63.00), (OO,15380,61.00), (AA,14747,55.00), (AS,14747,52.00), (AA,13487,44.00), (OO,14633,44.00), (OO,12992,43.00), (AA,14986,43.00), (MQ,12884,33.00)]"
2025-04-29 06:00:00,10,10397,278,8,-0.60,238.00,"[(NK,10821,238.00), (DL,15016,148.00), (F9,10423,77.00), (DL,10721,56.00), (DL,11697,44.00), (DL,11066,39.00), (DL,11057,36.00), (DL,11193,33.00)]"
2025-04-29 06:00:00,2,14747,181,14,2.81,78.00,"[(DL,13930,78.00), (AS,10693,71.00), (AS,10299,58.00), (DL,10423,54.00), (UA,13930,42.00), (AS,14869,35.00), (AS,12478,35.00), (AS,14679,34.00), (AS,12758,34.00), (HA,13830,34.00), (AS,12889,33.00), (AS,11884,32.00), (AS,12892,31.00), (AS,14107,31.00)]"
2025-04-29 06:00:00,3,11298,290,13,3.57,655.00,"[(DL,10397,655.00), (AA,11433,132.00), (AA,14747,115.00), (OO,11413,102.00), (AA,12889,90.00), (OO,11193,80.00), (AA,13342,60.00), (OO,14314,54.00), (NK,12953,52.00), (AA,14747,42.00), (OO,12278,40.00), (AA,15304,35.00), (AA,14100,31.00)]"
2025-04-29 06:00:00,4,11278,164,12,-1.05,171.00,"[(OH,13931,171.00), (OH,13485,114.00), (OH,14685,109.00), (B6,14027,90.00), (WN,13232,81.00), (OH,10785,68.00), (OH,10599,67.00), (OH,10529,59.00), (WN,13198,50.00), (AS,12892,35.00), (AA,13930,31.00), (AS,14679,31.00)]"
2025-04-29 06:00:00,5,11618,108,11,5.99,212.00,"[(AS,12892,212.00), (UA,14685,168.00), (NK,13204,145.00), (AS,14771,77.00), (AS,14747,57.00), (UA,14843,49.00), (DL,10397,43.00), (UA,14771,39.00), (AA,11057,37.00), (NK,10397,35.00), (YX,11986,33.00)]"
2025-04-29 06:00:00,6,12892,211,10,5.00,630.00,"[(DL,12478,630.00), (DL,12478,515.00), (UA,11618,298.00), (AA,11298,141.00), (AA,12173,88.00), (AS,14747,50.00), (AS,14747,49.00), (DL,10397,37.00), (UA,11618,35.00), (AS,11618,32.00)]"
2025-04-29 06:00:00,7,11292,302,9,1.57,384.00,"[(DL,12478,384.00), (DL,14869,183.00), (UA,13891,155.00), (UA,14771,99.00), (UA,11057,66.00), (UA,13485,49.00), (UA,12264,47.00), (OO,14457,43.00), (WN,12191,33.00)]"
2025-04-29 06:00:00,8,11057,186,8,2.15,202.00,"[(OH,11252,202.00), (OH,10431,187.00), (OH,15370,138.00), (AA,15024,92.00), (AA,10792,91.00), (AA,13342,60.00), (AA,10529,57.00), (AA,14524,56.00)]"
2025-04-29 06:00:00,9,14107,220,8,-0.44,166.00,"[(WN,13204,166.00), (AA,12982,117.00), (AA,14869,75.00), (AA,13342,43.00), (WN,11042,39.00), (DL,11433,37.00), (WN,13796,34.00), (AA,11603,33.00)]"
2025-04-29 12:00:00,1,11292,288,26,6.55,244.00,"[(DL,11433,244.00), (OO,11637,175.00), (OO,10372,132.00), (UA,12339,110.00), (WN,13487,100.00), (WN,11433,99.00), (OO,14457,96.00), (UA,11298,71.00), (WN,13204,66.00), (WN,13244,65.00), (WN,13232,62.00), (WN,12278,60.00), (OO,11122,58.00), (UA,11433,58.00), (WN,14107,57.00), (WN,14492,51.00), (UA,11423,48.00), (WN,10821,40.00), (WN,13232,38.00), (OO,13851,37.00)]"
2025-04-29 12:00:00,10,14747,130,15,5.55,94.00,"[(AA,11298,94.00), (DL,14771,80.00), (WN,11292,71.00), (AS,12892,61.00), (AS,12478,58.00), (AS,11292,58.00), (AS,10721,53.00), (AS,11278,52.00), (AS,13930,48.00), (AA,13930,42.00), (DL,12892,42.00), (WN,12889,38.00), (UA,11292,37.00), (AS,10299,36.00), (AS,11630,32.00)]"
2025-04-29 12:00:00,2,11057,175,24,11.78,256.00,"[(OH,14685,256.00), (YX,12953,207.00), (AA,14027,193.00), (AA,14122,128.00), (OH,10994,121.00), (AA,12892,113.00), (AA,12339,112.00), (OH,11146,90.00), (OH,11973,84.00), (AA,11624,71.00), (OH,13485,70.00), (DL,10397,68.00), (OH,10874,61.00), (UA,11292,58.00), (OH,10599,57.00), (OH,11481,56.00), (OH,13360,54.00), (AA,11292,47.00), (AA,13198,44.00), (AA,12451,42.00)]"
2025-04-29 12:00:00,3,14107,190,24,11.71,303.00,"[(AA,11618,303.00), (AA,15304,293.00), (AA,11278,245.00), (WN,13851,182.00), (WN,15016,150.00), (OO,15376,119.00), (F9,12892,109.00), (AA,11603,93.00), (WN,12191,90.00), (AA,14570,89.00), (WN,15016,80.00), (WN,11292,73.00), (WN,11292,66.00), (UA,13930,66.00), (WN,11292,60.00), (AS,14747,59.00), (WN,14869,48.00), (WN,13232,48.00), (WN,11292,41.00), (UA,11292,40.00)]"
2025-04-29 12:00:00,4,12889,153,21,8.25,282.00,"[(UA,12264,282.00), (WN,13342,149.00), (WN,14679,106.00), (WN,10821,84.00), (WN,13930,71.00), (WN,13871,57.00), (B6,10721,51.00), (F9,11292,49.00), (WN,11292,46.00), (WN,15016,43.00), (DL,10397,38.00), (AS,14004,38.00), (WN,13342,38.00), (WN,12954,37.00), (WN,13796,36.00), (WN,11540,35.00), (B6,12478,35.00), (WN,13232,34.00), (WN,14908,32.00), (WN,14683,32.00)]"
2025-04-29 12:00:00,5,10397,290,21,3.02,328.00,"[(F9,13204,328.00), (DL,11298,99.00), (DL,11057,75.00), (DL,14730,64.00), (DL,14771,59.00), (DL,11292,54.00), (DL,14869,51.00), (DL,13931,42.00), (DL,11697,42.00), (DL,12217,41.00), (WN,11278,40.00), (DL,12892,38.00), (DL,15249,38.00), (AS,14747,38.00), (DL,12892,37.00), (DL,12451,37.00), (DL,12339,36.00), (DL,11423,34.00), (F9,11433,32.00), (DL,11042,31.00)]"
2025-04-29 12:00:00,6,13930,272,20,3.95,238.00,"[(UA,11292,238.00), (YX,14122,145.00), (MQ,11203,134.00), (AA,12953,103.00), (AA,14683,98.00), (NK,11618,90.00), (UA,11066,89.00), (OO,10874,80.00), (OO,12945,78.00), (MQ,15919,68.00), (MQ,11193,63.00), (UA,14747,61.00), (YX,11042,49.00), (AA,12953,47.00), (YX,11618,45.00), (AS,14747,37.00), (YX,14492,36.00), (DL,10397,34.00), (MQ,10140,34.00), (OO,14108,33.00)]"
2025-04-29 12:00:00,7,11298,294,18,3.06,200.00,"[(AA,14100,200.00), (AA,13342,109.00), (DL,10397,99.00), (DL,12953,88.00), (AA,11003,82.00), (NK,11618,76.00), (AA,11481,75.00), (UA,12266,63.00), (AA,11996,62.00), (MQ,13198,61.00), (AA,13204,55.00), (AA,10397,49.00), (AA,11423,46.00), (AA,13204,44.00), (AA,10397,43.00), (AA,12478,41.00), (AA,12953,38.00), (UA,11618,31.00)]"
2025-04-29 12:00:00,8,11278,155,16,5.86,229.00,"[(MQ,12992,229.00), (AA,10994,206.00), (OH,13931,188.00), (OH,10792,82.00), (OH,10529,79.00), (AA,13204,68.00), (WN,10423,62.00), (OH,10257,60.00), (OH,10980,60.00), (YX,14307,60.00), (OH,10397,44.00), (WN,12889,42.00), (WN,12191,39.00), (YX,10721,36.00), (OH,15096,35.00), (AA,13495,34.00)]"
2025-04-29 12:00:00,9,12892,153,15,12.03,461.00,"[(HA,12173,461.00), (AA,12889,400.00), (UA,11618,306.00), (OO,14794,164.00), (WN,11259,148.00), (F9,14107,110.00), (UA,11618,86.00), (WN,12889,79.00), (WN,11292,77.00), (OO,14487,56.00), (F9,11292,45.00), (AA,11057,41.00), (AA,14100,37.00), (UA,14771,34.00), (B6,12478,31.00)]"
2025-04-29 18:00:00,1,11292,200,42,13.96,149.00,"[(WN,13851,149.00), (UA,10721,117.00), (OO,12012,83.00), (WN,14771,82.00), (OO,10372,81.00), (WN,14057,79.00), (UA,13264,76.00), (OO,11109,73.00), (WN,10423,72.00), (WN,12892,68.00), (WN,15016,67.00), (DL,14869,66.00), (WN,13232,66.00), (WN,13198,62.00), (WN,10140,61.00), (WN,13871,58.00), (WN,13495,56.00), (WN,13487,54.00), (WN,10693,54.00), (UA,15096,53.00)]"
2025-04-29 18:00:00,10,10397,245,12,1.40,113.00,"[(F9,11618,113.00), (UA,11618,111.00), (B6,12478,102.00), (NK,11618,99.00), (DL,13487,77.00), (DL,12264,55.00), (DL,11618,52.00), (DL,12266,50.00), (DL,11618,49.00), (DL,11292,46.00), (DL,14689,45.00), (DL,11996,32.00)]"
2025-04-29 18:00:00,2,11278,93,23,17.06,169.00,"[(OH,10868,169.00), (OH,10874,160.00), (AA,11057,157.00), (OH,11193,121.00), (OH,13485,99.00), (AA,10994,85.00), (OH,13296,82.00), (YX,14100,68.00), (OH,14492,60.00), (YX,12953,59.00), (OH,11042,56.00), (YX,12339,53.00), (YX,12478,49.00), (OH,11433,44.00), (OH,11423,42.00), (OH,10257,41.00), (OH,11996,40.00), (OH,10792,35.00), (OH,15096,35.00), (OH,11267,34.00)]"
2025-04-29 18:00:00,3,11057,182,19,6.53,215.00,"[(YX,10721,215.00), (AA,15016,112.00), (AA,14307,95.00), (AA,14027,93.00), (AA,13931,89.00), (OH,11146,75.00), (OH,12264,74.00), (AA,11996,69.00), (OH,12945,66.00), (OH,10781,64.00), (OH,10599,62.00), (OH,14696,58.00), (AA,14492,47.00), (OH,14193,46.00), (OH,10208,40.00), (AA,14730,40.00), (AA,11618,39.00), (OH,12951,38.00), (AA,13244,33.00)]"
2025-04-29 18:00:00,4,11618,79,16,27.82,694.00,"[(AA,11057,694.00), (UA,14893,261.00), (B6,13204,207.00), (F9,10397,139.00), (YX,15016,109.00), (YX,14730,80.00), (YX,12339,79.00), (NK,11298,74.00), (UA,13931,68.00), (UA,14771,65.00), (UA,14747,63.00), (YX,14122,61.00), (UA,14321,53.00), (NK,11697,49.00), (DL,14869,39.00), (UA,12892,35.00)]"
2025-04-29 18:00:00,5,12478,61,15,13.62,141.00,"[(YX,12339,141.00), (B6,14576,112.00), (B6,11697,104.00), (YX,14524,83.00), (YX,14122,83.00), (YX,14492,61.00), (B6,10792,55.00), (B6,11278,52.00), (B6,14492,48.00), (B6,12892,47.00), (DL,10721,39.00), (AS,14771,37.00), (DL,14057,35.00), (YX,11066,33.00), (DL,12889,31.00)]"
2025-04-29 18:00:00,6,13930,224,15,4.65,166.00,"[(OO,11423,166.00), (UA,11618,134.00), (OO,10980,127.00), (YX,11433,116.00), (OO,11076,107.00), (DL,14747,79.00), (AA,10821,74.00), (UA,11618,69.00), (UA,12266,67.00), (AA,11278,66.00), (OO,14696,48.00), (AA,12339,41.00), (MQ,14783,39.00), (YX,12339,35.00), (OO,13342,35.00)]"
2025-04-29 18:00:00,7,11298,248,15,1.79,93.00,"[(AA,11481,93.00), (AA,15096,73.00), (OO,10185,72.00), (AA,13930,69.00), (AA,10792,66.00), (AA,10257,59.00), (MQ,10747,56.00), (AA,11057,53.00), (AA,14679,50.00), (AA,10599,43.00), (MQ,11921,40.00), (AA,14492,37.00), (AA,12892,35.00), (UA,11618,33.00), (AA,14893,31.00)]"
2025-04-29 18:00:00,8,14107,134,13,5.99,263.00,"[(WN,14869,263.00), (WN,10800,178.00), (OO,13851,115.00), (WN,11259,74.00), (OO,14794,69.00), (AA,11292,54.00), (OO,13476,52.00), (AA,13204,52.00), (OO,14262,50.00), (WN,12889,48.00), (AA,12889,37.00), (WN,14057,37.00), (WN,13851,31.00)]"
2025-04-29 18:00:00,9,10721,82,12,7.10,208.00,"[(B6,13204,208.00), (YX,12478,108.00), (UA,11618,83.00), (B6,11433,79.00), (B6,12478,73.00), (YX,11057,67.00), (B6,14635,56.00), (NK,14843,48.00), (YX,11278,48.00), (B6,14747,42.00), (DL,13930,39.00), (B6,10994,37.00)]"
2025-04-30 06:00:00,1,11298,225,55,59.92,827.00,"[(AA,10849,827.00), (OO,11413,676.00), (AA,12173,583.00), (AA,14869,499.00), (MQ,10599,484.00), (MQ,14457,442.00), (AA,14122,430.00), (UA,11292,417.00), (OO,12280,398.00), (OO,14314,381.00), (DL,10397,363.00), (AA,14689,354.00), (UA,11292,351.00), (DL,11433,343.00), (AA,13891,341.00), (DL,10721,338.00), (OO,11109,327.00), (AA,13204,323.00), (DL,13487,287.00), (AA,10693,276.00)]"
2025-04-30 06:00:00,10,14679,104,11,6.73,204.00,"[(WN,11259,204.00), (UA,11618,173.00), (AS,11618,159.00), (OO,10713,132.00), (WN,10821,73.00), (WN,11292,49.00), (UA,14771,46.00), (WN,14831,41.00), (WN,14893,36.00), (AA,14100,35.00), (WN,10821,31.00)]"
2025-04-30 06:00:00,2,12892,207,20,12.49,370.00,"[(DL,11298,370.00), (NK,11298,367.00), (AA,11298,353.00), (AA,12478,292.00), (OO,15919,246.00), (HA,13830,219.00), (UA,11618,201.00), (UA,11618,194.00), (UA,11618,162.00), (AS,11618,116.00), (B6,11618,110.00), (AA,11057,104.00), (UA,11618,84.00), (UA,12982,74.00), (AA,14107,54.00), (B6,11618,44.00), (AA,14100,44.00), (OO,14893,43.00), (UA,13930,39.00), (WN,13495,33.00)]"
2025-04-30 06:00:00,3,14747,179,19,7.60,195.00,"[(AS,11298,195.00), (AS,13930,168.00), (DL,11298,150.00), (AS,11618,134.00), (AS,11618,108.00), (AS,11298,101.00), (DL,13930,91.00), (AS,11697,83.00), (OO,11884,77.00), (WN,13796,77.00), (AS,12173,54.00), (AS,12523,51.00), (AS,13486,39.00), (AS,10849,38.00), (AS,11259,37.00), (AS,14831,37.00), (HA,13830,37.00), (AS,11884,32.00), (AS,10821,31.00)]"
2025-04-30 06:00:00,4,10721,175,16,3.59,253.00,"[(B6,12892,253.00), (DL,12892,198.00), (AA,14100,161.00), (YX,12953,145.00), (YX,11278,128.00), (WN,15016,97.00), (YX,11278,96.00), (B6,13204,84.00), (YX,12953,74.00), (B6,11278,74.00), (B6,11292,56.00), (YX,11278,50.00), (YX,12953,43.00), (YX,12478,43.00), (UA,11618,38.00), (B6,10423,36.00)]"
2025-04-30 06:00:00,5,11259,68,15,64.59,640.00,"[(WN,11540,640.00), (DL,10397,584.00), (WN,10397,451.00), (WN,12451,418.00), (WN,13232,416.00), (WN,12954,410.00), (WN,14893,295.00), (WN,12191,226.00), (WN,11109,224.00), (WN,14869,221.00), (WN,11292,211.00), (WN,13930,53.00), (WN,12992,43.00), (WN,13232,42.00), (WN,12889,34.00)]"
2025-04-30 06:00:00,6,12889,190,15,7.30,269.00,"[(NK,11298,269.00), (WN,11259,216.00), (F9,11298,195.00), (NK,11298,177.00), (UA,11618,143.00), (F9,14771,140.00), (WN,11259,128.00), (WN,13891,76.00), (WN,13851,70.00), (WN,14893,44.00), (AA,11057,39.00), (B6,12478,37.00), (G4,11638,35.00), (AA,14100,33.00), (AA,11057,31.00)]"
2025-04-30 06:00:00,7,11057,192,14,3.85,199.00,"[(OH,14321,199.00), (YX,10721,195.00), (OH,10821,134.00), (AA,12953,71.00), (AA,13204,71.00), (AA,15016,71.00), (OH,10785,70.00), (AA,11042,68.00), (AA,14122,61.00), (OH,14685,59.00), (OH,13360,52.00), (AA,12953,48.00), (UA,13930,48.00), (AA,11423,37.00)]"
2025-04-30 06:00:00,8,14771,164,13,1.32,175.00,"[(B6,12478,175.00), (B6,12478,90.00), (UA,11298,88.00), (UA,11066,57.00), (AS,14679,57.00), (UA,10423,52.00), (WN,15016,50.00), (UA,11618,45.00), (AS,11618,43.00), (UA,14747,41.00), (UA,11618,36.00), (UA,11618,36.00), (WN,13232,32.00)]"
2025-04-30 06:00:00,9,13930,323,12,2.28,476.00,"[(UA,11298,476.00), (DL,12953,295.00), (MQ,11986,112.00), (WN,13204,76.00), (MQ,14783,68.00), (DL,11433,64.00), (MQ,13244,62.00), (MQ,12339,59.00), (NK,14843,44.00), (OO,11471,40.00), (UA,11292,37.00), (UA,13303,36.00)]"
2025-04-30 12:00:00,1,11298,125,106,172.34,800.00,"[(DL,12478,800.00), (AA,11278,612.00), (AA,14262,543.00), (DL,11433,513.00), (UA,11618,488.00), (AA,12892,478.00), (AA,11292,471.00), (UA,12264,454.00), (DL,12953,418.00), (AA,13204,412.00), (AA,11423,406.00), (AA,11278,393.00), (DL,10397,375.00), (DL,14869,330.00), (AA,13303,327.00), (AA,12889,316.00), (OO,12266,313.00), (OO,10728,310.00), (OO,14960,307.00), (AA,13204,290.00)]"
2025-04-30 12:00:00,10,13204,136,23,23.79,351.00,"[(UA,11618,351.00), (AA,11298,322.00), (UA,11618,285.00), (WN,11259,281.00), (NK,11618,250.00), (UA,11618,228.00), (DL,12953,201.00), (AA,11298,178.00), (AA,11298,153.00), (DL,13487,147.00), (F9,11298,147.00), (WN,13930,79.00), (NK,10158,77.00), (F9,14100,74.00), (B6,10721,69.00), (DL,10397,65.00), (WN,11259,59.00), (AA,14100,54.00), (UA,11618,48.00), (UA,11292,44.00)]"
2025-04-30 12:00:00,2,11292,288,47,16.82,850.00,"[(OO,14814,850.00), (WN,13487,223.00), (UA,11298,187.00), (WN,14730,187.00), (WN,13204,175.00), (WN,10821,160.00), (WN,13232,160.00), (WN,11259,148.00), (WN,11697,121.00), (UA,14100,118.00), (UA,11775,112.00), (UA,11618,107.00), (OO,12902,97.00), (UA,13891,96.00), (UA,13930,94.00), (WN,13495,93.00), (UA,11618,89.00), (UA,15016,86.00), (OO,10558,82.00), (OO,14783,81.00)]"
2025-04-30 12:00:00,3,11259,43,43,189.56,472.00,"[(WN,15624,472.00), (WN,13198,435.00), (WN,10800,400.00), (WN,13198,395.00), (WN,15376,381.00), (WN,13495,350.00), (WN,13930,285.00), (WN,10693,271.00), (WN,14679,265.00), (WN,14683,254.00), (WN,10279,243.00), (WN,15370,231.00), (WN,12892,223.00), (WN,13158,215.00), (WN,14683,196.00), (WN,13244,188.00), (WN,12191,172.00), (WN,13495,169.00), (WN,12892,169.00), (WN,12896,167.00)]"
2025-04-30 12:00:00,4,13930,290,37,12.38,310.00,"[(UA,11618,310.00), (UA,11618,303.00), (NK,11618,295.00), (WN,10693,270.00), (UA,11292,259.00), (OO,13342,202.00), (AA,11298,175.00), (AS,14747,153.00), (MQ,12197,134.00), (UA,13487,119.00), (UA,13204,109.00), (WN,11259,107.00), (MQ,11067,88.00), (UA,12892,85.00), (UA,14747,68.00), (AA,14908,68.00), (OO,14783,65.00), (OO,11721,65.00), (YX,12266,64.00), (MQ,11618,62.00)]"
2025-04-30 12:00:00,5,11618,97,36,44.90,845.00,"[(YX,10581,845.00), (NK,11697,289.00), (NK,13303,194.00), (B6,11697,192.00), (UA,10721,180.00), (UA,11042,179.00), (UA,12266,178.00), (UA,10423,164.00), (DL,10397,147.00), (UA,12889,130.00), (AS,14057,117.00), (DL,10397,113.00), (AS,14747,110.00), (UA,14986,108.00), (NK,10994,104.00), (UA,12264,96.00), (AS,14679,95.00), (UA,12889,87.00), (UA,11057,84.00), (UA,10423,81.00)]"
2025-04-30 12:00:00,6,14107,186,34,17.02,305.00,"[(WN,12339,305.00), (NK,11298,268.00), (WN,13232,266.00), (WN,11540,228.00), (OO,10713,145.00), (WN,10800,143.00), (WN,12954,140.00), (WN,11292,137.00), (AA,14908,114.00), (WN,14908,109.00), (AA,11618,105.00), (WN,10800,81.00), (MQ,14893,80.00), (WN,10140,70.00), (AA,14689,67.00), (WN,13342,63.00), (AA,14122,58.00), (AS,14747,56.00), (AA,14683,52.00), (WN,12889,47.00)]"
2025-04-30 12:00:00,7,10423,94,32,37.93,408.00,"[(AA,11298,408.00), (UA,11618,265.00), (AA,12892,196.00), (WN,12339,170.00), (AA,14107,163.00), (WN,11259,156.00), (UA,11292,129.00), (UA,13930,125.00), (AA,11057,123.00), (DL,11433,118.00), (UA,12266,115.00), (AA,14107,102.00), (AA,13303,100.00), (WN,11259,98.00), (WN,10800,90.00), (WN,11697,70.00), (DL,12892,66.00), (AA,11057,65.00), (WN,10821,63.00), (WN,14679,59.00)]"
2025-04-30 12:00:00,8,11278,153,28,17.24,876.00,"[(OH,15412,876.00), (AA,11057,210.00), (OH,13296,140.00), (OH,15096,127.00), (WN,10397,121.00), (OH,11066,119.00), (OH,10693,107.00), (AA,11298,92.00), (YX,10721,87.00), (MQ,11624,86.00), (UA,13930,83.00), (OH,13931,71.00), (OH,11057,65.00), (OH,14576,62.00), (AA,13495,56.00), (OH,10257,50.00), (AA,11298,47.00), (OH,10792,46.00), (YX,10721,45.00), (AA,13930,44.00)]"
2025-04-30 12:00:00,9,12889,154,25,21.05,1017.00,"[(AA,11298,1017.00), (AA,14107,210.00), (WN,12954,208.00), (WN,11292,168.00), (WN,14057,162.00), (WN,14893,132.00), (DL,13487,129.00), (UA,11618,124.00), (UA,11618,112.00), (WN,11292,96.00), (WN,10693,70.00), (WN,11259,66.00), (WN,14492,63.00), (UA,12266,49.00), (UA,11618,48.00), (NK,12266,48.00), (WN,14683,45.00), (WN,12896,41.00), (WN,10800,40.00), (UA,14771,40.00)]"
