ts,airline,hour,count,min,p25,p50,p75,p90,max
2025-01-01T00:00:00Z,UA,8,169,-14.00,-6.00,-3.38,0.85,12.07,71.00
2025-01-01T00:00:00Z,UA,9,120,-13.00,-4.47,-0.14,11.37,35.00,153.00
2025-01-01T00:00:00Z,UA,10,109,-10.00,-4.24,-0.60,8.83,24.10,86.00
2025-01-01T00:00:00Z,UA,11,116,-12.00,-4.73,-0.43,8.71,27.90,178.00
2025-01-01T00:00:00Z,UA,12,112,-11.00,-5.34,-2.67,3.97,28.40,153.00
2025-01-01T00:00:00Z,UA,13,123,-14.00,-4.67,-0.12,10.40,36.75,274.00
2025-01-01T00:00:00Z,UA,14,122,-14.00,-4.69,-1.15,8.08,54.70,230.00
2025-01-01T00:00:00Z,UA,15,76,-11.00,-5.11,-0.81,6.00,21.00,414.00
2025-01-01T00:00:00Z,UA,16,140,-12.00,-4.85,-1.72,7.30,28.77,178.00
2025-01-01T00:00:00Z,UA,17,132,-13.00,-3.95,0.89,19.67,47.00,208.00
2025-01-01T00:00:00Z,UA,18,146,-14.00,-5.61,-1.70,7.60,32.33,248.00
2025-01-01T00:00:00Z,UA,19,100,-12.00,-3.94,-0.20,9.06,26.00,669.00
2025-01-01T00:00:00Z,UA,20,115,-16.00,-3.61,0.25,8.32,33.75,102.00
2025-01-01T00:00:00Z,UA,21,57,-10.00,-5.19,-1.67,12.25,31.00,99.00
2025-01-01T00:00:00Z,UA,22,48,-15.00,-7.00,-4.00,1.00,10.00,109.00
2025-01-01T00:00:00Z,UA,23,48,-10.00,-7.00,-4.00,2.00,18.00,61.00
2025-01-01T00:00:00Z,WN,5,17,-10.00,-3.00,-2.00,1.00,11.00,34.00
2025-01-01T00:00:00Z,WN,6,190,-13.00,-4.95,-2.83,-0.30,4.67,141.00
2025-01-01T00:00:00Z,WN,7,209,-12.00,-5.14,-3.47,-0.17,5.95,171.00
2025-01-01T00:00:00Z,WN,8,225,-13.00,-5.00,-2.39,0.38,12.82,107.00
2025-01-01T00:00:00Z,WN,9,242,-11.00,-4.02,-1.66,3.29,15.25,159.00
2025-01-01T00:00:00Z,WN,10,222,-9.00,-4.46,-1.59,3.87,16.88,99.00
2025-01-01T00:00:00Z,WN,11,241,-10.00,-3.43,-0.13,4.70,17.24,119.00
2025-01-01T00:00:00Z,WN,12,218,-11.00,-3.60,-0.43,7.71,23.71,100.00
2025-01-01T00:00:00Z,WN,13,237,-10.00,-2.84,0.63,11.61,25.81,170.00
2025-01-01T00:00:00Z,WN,14,238,-11.00,-2.88,1.42,10.64,28.43,160.00
2025-01-01T00:00:00Z,WN,15,215,-10.00,-2.71,0.89,10.58,26.80,93.00
2025-01-01T00:00:00Z,WN,16,251,-12.00,-3.10,1.45,12.81,26.70,88.00
2025-01-01T00:00:00Z,WN,17,215,-11.00,-3.84,1.23,14.03,38.10,121.00
2025-01-01T00:00:00Z,WN,18,251,-13.00,-3.40,2.32,13.87,28.56,205.00
2025-01-01T00:00:00Z,WN,19,217,-14.00,-3.91,0.46,13.22,36.79,108.00
2025-01-01T00:00:00Z,WN,20,172,-11.00,-3.08,0.66,9.71,22.47,130.00
2025-01-01T00:00:00Z,WN,21,23,-6.00,-4.00,1.00,15.00,24.00,79.00
2025-01-02T00:00:00Z,AA,0,16,-8.00,-6.00,-3.00,2.00,7.00,30.00
2025-01-02T00:00:00Z,AA,1,2,-9.00,-9.00,-7.00,-7.00,-7.00,-7.00
2025-01-02T00:00:00Z,AA,5,116,-12.00,-7.28,-5.07,-1.44,6.40,286.00
2025-01-02T00:00:00Z,AA,6,182,-15.00,-6.20,-4.67,-2.05,3.65,134.00
2025-01-02T00:00:00Z,AA,7,190,-13.00,-6.59,-4.14,-0.94,15.27,486.00
2025-01-02T00:00:00Z,AA,8,182,-12.00,-6.09,-3.67,-0.06,24.95,390.00
2025-01-02T00:00:00Z,AA,9,135,-13.00,-4.92,-2.43,2.16,17.38,63.00
2025-01-02T00:00:00Z,AA,10,145,-13.00,-5.81,-3.11,3.53,24.67,198.00
2025-01-02T00:00:00Z,AA,11,159,-12.00,-5.51,-2.60,2.79,18.96,251.00
2025-01-02T00:00:00Z,AA,12,139,-12.00,-4.59,-1.93,6.30,31.32,314.00
2025-01-02T00:00:00Z,AA,13,151,-14.00,-4.88,-2.33,6.53,51.00,1293.00
2025-01-02T00:00:00Z,AA,14,133,-23.00,-4.52,-1.05,12.53,28.40,403.00
2025-01-02T00:00:00Z,AA,15,125,-12.00,-5.00,-1.61,11.80,52.88,977.00
2025-01-02T00:00:00Z,AA,16,155,-14.00,-4.94,-2.14,8.56,48.33,306.00
2025-01-02T00:00:00Z,AA,17,151,-14.00,-5.73,-1.78,7.26,33.87,309.00
2025-01-02T00:00:00Z,AA,18,164,-16.00,-4.64,-0.84,10.51,48.80,373.00
2025-01-02T00:00:00Z,AA,19,150,-16.00,-4.78,-0.93,13.24,41.87,217.00
2025-01-02T00:00:00Z,AA,20,134,-26.00,-3.85,1.63,20.72,38.80,554.00
2025-01-02T00:00:00Z,AA,21,94,-13.00,-4.00,0.32,19.57,44.00,658.00
2025-01-02T00:00:00Z,AA,22,91,-12.00,-5.00,1.60,19.17,41.00,811.00
2025-01-02T00:00:00Z,AA,23,40,-10.00,-4.00,-1.00,10.00,71.00,467.00
2025-01-02T00:00:00Z,DL,0,1,-9.00,-9.00,-9.00,-9.00,-9.00,-9.00
2025-01-02T00:00:00Z,DL,1,2,-5.00,-5.00,19.00,19.00,19.00,19.00
2025-01-02T00:00:00Z,DL,3,1,-3.00,-3.00,-3.00,-3.00,-3.00,-3.00
2025-01-02T00:00:00Z,DL,5,59,-15.00,-7.13,-5.00,-1.88,7.00,54.00
2025-01-02T00:00:00Z,DL,6,177,-15.00,-6.84,-3.67,0.18,12.79,90.00
2025-01-02T00:00:00Z,DL,7,225,-15.00,-6.00,-2.75,0.88,14.22,170.00
2025-01-02T00:00:00Z,DL,8,167,-14.00,-6.43,-3.85,0.12,12.53,158.00
2025-01-02T00:00:00Z,DL,9,125,-13.00,-5.06,-3.63,1.79,26.88,116.00
2025-01-02T00:00:00Z,DL,10,142,-18.00,-5.99,-3.05,4.25,28.89,214.00
2025-01-02T00:00:00Z,DL,11,192,-18.00,-5.92,-1.19,8.83,26.26,601.00
2025-01-02T00:00:00Z,DL,12,160,-16.00,-5.74,-2.01,10.83,40.00,174.00
2025-01-02T00:00:00Z,DL,13,128,-13.00,-4.88,-1.89,8.82,31.20,288.00
2025-01-02T00:00:00Z,DL,14,140,-17.00,-6.77,-2.14,7.55,33.77,443.00
2025-01-02T00:00:00Z,DL,15,165,-15.00,-5.63,-0.78,10.66,28.67,106.00
2025-01-02T00:00:00Z,DL,16,120,-13.00,-5.20,-0.43,15.45,47.00,301.00
2025-01-02T00:00:00Z,DL,17,152,-18.00,-6.19,-2.45,10.12,32.01,176.00
2025-01-02T00:00:00Z,DL,18,162,-20.00,-7.38,-2.98,10.55,36.31,947.00
2025-01-02T00:00:00Z,DL,19,138,-20.00,-6.52,-0.22,15.42,28.10,59.00
2025-01-02T00:00:00Z,DL,20,76,-11.00,-5.00,-1.19,14.07,25.00,66.00
2025-01-02T00:00:00Z,DL,21,90,-14.00,-4.22,-0.50,16.44,52.00,659.00
2025-01-02T00:00:00Z,DL,22,107,-14.00,-6.00,-1.72,8.06,38.92,903.00
2025-01-02T00:00:00Z,DL,23,36,-16.00,-5.00,-2.00,6.00,32.00,90.00
2025-01-02T00:00:00Z,UA,0,9,-9.00,-7.00,-2.00,19.00,98.00,98.00
2025-01-02T00:00:00Z,UA,1,1,-16.00,-16.00,-16.00,-16.00,-16.00,-16.00
2025-01-02T00:00:00Z,UA,2,1,-6.00,-6.00,-6.00,-6.00,-6.00,-6.00
2025-01-02T00:00:00Z,UA,5,45,-12.00,-8.00,-5.00,0.00,11.00,405.00
2025-01-02T00:00:00Z,UA,6,136,-14.00,-5.95,-3.11,1.00,25.10,147.00
2025-01-02T00:00:00Z,UA,7,180,-10.00,-6.23,-3.71,-0.12,10.95,120.00
2025-01-02T00:00:00Z,UA,8,173,-12.00,-5.33,-2.12,2.40,17.58,399.00
2025-01-02T00:00:00Z,UA,9,126,-14.00,-5.80,-1.20,6.67,25.10,275.00
2025-01-02T00:00:00Z,UA,10,110,-12.00,-5.89,-2.56,2.13,16.50,215.00
2025-01-02T00:00:00Z,UA,11,117,-10.00,-5.00,-2.51,1.56,21.25,182.00
2025-01-02T00:00:00Z,UA,12,116,-15.00,-6.14,-2.50,1.47,12.60,76.00
2025-01-02T00:00:00Z,UA,13,126,-12.00,-4.00,-1.21,5.83,34.20,301.00
2025-01-02T00:00:00Z,UA,14,120,-14.00,-5.73,-2.57,3.57,24.00,291.00
2025-01-02T00:00:00Z,UA,15,76,-8.00,-3.83,-0.31,8.17,33.00,255.00
2025-01-02T00:00:00Z,UA,16,139,-14.00,-5.47,-1.93,3.50,25.80,145.00
2025-01-02T00:00:00Z,UA,17,135,-11.00,-5.43,-1.94,3.34,31.50,276.00
2025-01-02T00:00:00Z,UA,18,146,-14.00,-4.84,-0.40,12.00,45.14,282.00
2025-01-02T00:00:00Z,UA,19,101,-11.00,-3.84,-0.88,8.81,28.00,136.00
2025-01-02T00:00:00Z,UA,20,117,-13.00,-2.95,1.82,19.76,43.77,619.00
2025-01-02T00:00:00Z,UA,21,56,-12.00,-4.75,-0.80,16.50,54.00,729.00
2025-01-02T00:00:00Z,UA,22,50,-11.00,-4.00,-0.75,13.00,25.00,1048.00
2025-01-02T00:00:00Z,UA,23,49,-10.00,-4.00,-1.25,10.00,35.00,108.00
2025-01-02T00:00:00Z,WN,5,221,-13.00,-5.00,-3.42,-0.93,1.73,19.00
2025-01-02T00:00:00Z,WN,6,300,-14.00,-5.00,-3.05,-0.59,5.08,327.00
2025-01-02T00:00:00Z,WN,7,214,-11.00,-4.99,-2.69,-0.47,3.60,66.00
2025-01-02T00:00:00Z,WN,8,253,-10.00,-4.79,-2.10,0.50,12.61,200.00
2025-01-02T00:00:00Z,WN,9,240,-13.00,-4.00,-1.46,4.38,18.45,252.00
2025-01-02T00:00:00Z,WN,10,229,-11.00,-3.92,-0.76,4.72,22.33,279.00
2025-01-02T00:00:00Z,WN,11,223,-8.00,-3.88,-1.09,5.70,23.71,239.00
2025-01-02T00:00:00Z,WN,12,254,-10.00,-3.08,0.75,10.61,30.86,263.00
2025-01-02T00:00:00Z,WN,13,217,-12.00,-2.00,1.53,10.23,35.88,209.00
2025-01-02T00:00:00Z,WN,14,224,-9.00,-2.77,1.33,13.00,29.82,283.00
2025-01-02T00:00:00Z,WN,15,247,-10.00,-2.00,3.71,17.06,41.14,289.00
2025-01-02T00:00:00Z,WN,16,225,-10.00,-1.76,3.32,13.04,33.29,204.00
2025-01-02T00:00:00Z,WN,17,211,-12.00,-2.92,2.25,14.41,31.08,309.00
2025-01-02T00:00:00Z,WN,18,241,-14.00,-3.35,1.98,14.65,38.59,112.00
2025-01-02T00:00:00Z,WN,19,201,-15.00,-4.43,1.55,14.83,34.03,251.00
2025-01-02T00:00:00Z,WN,20,266,-14.00,-3.78,2.54,16.44,36.69,210.00
2025-01-02T00:00:00Z,WN,21,170,-19.00,-3.46,1.74,15.62,34.89,165.00
2025-01-02T00:00:00Z,WN,22,131,-15.00,-4.99,-0.33,13.35,30.30,145.00
2025-01-03T00:00:00Z,AA,0,16,-7.00,-2.00,5.00,20.00,31.00,44.00
2025-01-03T00:00:00Z,AA,1,3,-10.00,-10.00,-8.00,4.00,4.00,4.00
2025-01-03T00:00:00Z,AA,5,116,-12.00,-7.91,-5.14,-1.90,3.00,569.00
2025-01-03T00:00:00Z,AA,6,178,-14.00,-5.89,-2.77,0.19,35.13,803.00
2025-01-03T00:00:00Z,AA,7,196,-13.00,-5.54,-3.28,-0.24,19.06,741.00
2025-01-03T00:00:00Z,AA,8,180,-13.00,-6.27,-3.77,0.25,18.79,498.00
2025-01-03T00:00:00Z,AA,9,135,-14.00,-5.46,-2.70,2.09,19.38,786.00
2025-01-03T00:00:00Z,AA,10,139,-26.00,-5.35,-2.57,8.95,33.76,418.00
2025-01-03T00:00:00Z,AA,11,156,-11.00,-5.09,-1.89,5.67,34.90,582.00
2025-01-03T00:00:00Z,AA,12,139,-15.00,-4.10,0.68,18.13,38.20,200.00
2025-01-03T00:00:00Z,AA,13,142,-11.00,-4.92,-1.23,10.13,58.98,194.00
2025-01-03T00:00:00Z,AA,14,133,-15.00,-3.93,-0.58,20.04,78.45,1168.00
2025-01-03T00:00:00Z,AA,15,126,-11.00,-4.00,-1.03,28.72,67.60,266.00
2025-01-03T00:00:00Z,AA,16,147,-10.00,-3.61,0.22,21.63,55.96,466.00
2025-01-03T00:00:00Z,AA,17,141,-19.00,-4.83,-1.60,16.66,43.48,233.00
2025-01-03T00:00:00Z,AA,18,153,-19.00,-3.65,1.15,21.09,51.91,622.00
2025-01-03T00:00:00Z,AA,19,138,-18.00,-3.64,2.81,27.13,67.70,286.00
2025-01-03T00:00:00Z,AA,20,132,-21.00,-3.36,0.03,17.63,53.50,234.00
2025-01-03T00:00:00Z,AA,21,86,-15.00,-5.00,-0.11,30.78,71.00,127.00
2025-01-03T00:00:00Z,AA,22,86,-11.00,-3.00,0.71,20.89,48.00,151.00
2025-01-03T00:00:00Z,AA,23,32,-8.00,-4.00,0.00,13.00,48.00,102.00
2025-01-03T00:00:00Z,DL,0,2,-13.00,-13.00,23.00,23.00,23.00,23.00
2025-01-03T00:00:00Z,DL,1,2,-6.00,-6.00,36.00,36.00,36.00,36.00
2025-01-03T00:00:00Z,DL,3,1,-4.00,-4.00,-4.00,-4.00,-4.00,-4.00
2025-01-03T00:00:00Z,DL,5,62,-17.00,-8.38,-4.67,1.00,12.00,306.00
2025-01-03T00:00:00Z,DL,6,176,-18.00,-6.83,-3.89,-0.23,14.28,339.00
2025-01-03T00:00:00Z,DL,7,223,-22.00,-6.76,-3.94,0.06,21.08,425.00
2025-01-03T00:00:00Z,DL,8,168,-15.00,-5.48,-2.56,1.17,24.73,772.00
2025-01-03T00:00:00Z,DL,9,125,-15.00,-5.00,-1.76,5.45,24.63,170.00
2025-01-03T00:00:00Z,DL,10,141,-14.00,-5.67,-1.34,8.17,43.33,310.00
2025-01-03T00:00:00Z,DL,11,191,-15.00,-6.18,-1.83,6.25,30.63,264.00
2025-01-03T00:00:00Z,DL,12,159,-14.00,-5.42,-1.80,7.05,28.91,495.00
2025-01-03T00:00:00Z,DL,13,128,-16.00,-5.48,-1.94,11.50,46.00,189.00
2025-01-03T00:00:00Z,DL,14,140,-15.00,-5.70,-2.00,11.89,55.23,1109.00
2025-01-03T00:00:00Z,DL,15,166,-18.00,-5.20,-1.16,12.34,44.99,1161.00
2025-01-03T00:00:00Z,DL,16,119,-14.00,-6.63,-1.43,14.68,85.58,198.00
2025-01-03T00:00:00Z,DL,17,153,-16.00,-5.96,-1.16,8.13,29.19,248.00
2025-01-03T00:00:00Z,DL,18,164,-20.00,-6.79,-1.82,12.38,52.96,336.00
2025-01-03T00:00:00Z,DL,19,138,-22.00,-5.39,0.34,18.90,56.20,184.00
2025-01-03T00:00:00Z,DL,20,77,-15.00,-4.83,0.78,20.42,74.00,201.00
2025-01-03T00:00:00Z,DL,21,91,-14.00,-4.08,0.56,24.47,52.00,186.00
2025-01-03T00:00:00Z,DL,22,107,-10.00,-5.05,-1.24,12.23,26.95,63.00
2025-01-03T00:00:00Z,DL,23,35,-15.00,-6.00,-4.00,12.00,33.00,100.00
2025-01-03T00:00:00Z,UA,0,9,-4.00,0.00,5.00,11.00,125.00,125.00
2025-01-03T00:00:00Z,UA,1,1,-15.00,-15.00,-15.00,-15.00,-15.00,-15.00
2025-01-03T00:00:00Z,UA,2,1,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00
2025-01-03T00:00:00Z,UA,5,47,-10.00,-6.00,-3.75,-1.00,3.00,13.00
2025-01-03T00:00:00Z,UA,6,136,-12.00,-5.95,-3.11,0.67,16.80,480.00
2025-01-03T00:00:00Z,UA,7,179,-13.00,-5.78,-2.61,9.92,106.70,417.00
2025-01-03T00:00:00Z,UA,8,178,-12.00,-5.24,-1.86,4.06,28.17,238.00
2025-01-03T00:00:00Z,UA,9,122,-11.00,-3.22,1.95,21.52,94.30,199.00
2025-01-03T00:00:00Z,UA,10,109,-13.00,-3.97,0.29,15.14,59.60,175.00
2025-01-03T00:00:00Z,UA,11,119,-11.00,-4.00,4.02,31.57,73.65,389.00
2025-01-03T00:00:00Z,UA,12,112,-13.00,-4.82,-0.72,13.37,33.10,1154.00
2025-01-03T00:00:00Z,UA,13,125,-10.00,-2.26,7.08,30.23,77.75,229.00
2025-01-03T00:00:00Z,UA,14,121,-10.00,-3.86,5.51,25.95,80.75,393.00
2025-01-03T00:00:00Z,UA,15,74,-16.00,-4.87,1.00,25.67,70.00,294.00
2025-01-03T00:00:00Z,UA,16,140,-14.00,-2.92,3.63,31.43,57.57,377.00
2025-01-03T00:00:00Z,UA,17,130,-11.00,-4.20,4.74,28.46,75.75,239.00
2025-01-03T00:00:00Z,UA,18,146,-11.00,-3.26,4.72,27.54,57.24,255.00
2025-01-03T00:00:00Z,UA,19,108,-10.00,-2.25,6.33,24.75,62.00,118.00
2025-01-03T00:00:00Z,UA,20,116,-13.00,-0.38,7.71,29.92,72.70,216.00
2025-01-03T00:00:00Z,UA,21,58,-11.00,-1.00,5.11,25.13,54.00,168.00
2025-01-03T00:00:00Z,UA,22,49,-8.00,-2.00,8.25,26.00,64.00,68.00
2025-01-03T00:00:00Z,UA,23,49,-10.00,-2.00,-0.38,12.00,43.00,796.00
2025-01-03T00:00:00Z,WN,5,183,-11.00,-5.00,-2.30,0.00,3.07,426.00
2025-01-03T00:00:00Z,WN,6,297,-11.00,-4.69,-2.63,0.40,8.56,450.00
2025-01-03T00:00:00Z,WN,7,200,-12.00,-4.15,-1.19,5.72,47.38,380.00
2025-01-03T00:00:00Z,WN,8,258,-13.00,-3.28,-0.13,10.80,43.66,345.00
2025-01-03T00:00:00Z,WN,9,225,-10.00,-2.72,1.69,17.20,49.49,400.00
2025-01-03T00:00:00Z,WN,10,229,-10.00,-3.35,-0.18,12.99,53.31,230.00
2025-01-03T00:00:00Z,WN,11,235,-11.00,-2.34,3.09,20.48,62.04,210.00
2025-01-03T00:00:00Z,WN,12,236,-11.00,-1.27,7.90,24.75,62.33,264.00
2025-01-03T00:00:00Z,WN,13,233,-10.00,-1.65,7.60,31.03,78.18,403.00
2025-01-03T00:00:00Z,WN,14,234,-11.00,0.25,10.10,32.68,60.81,333.00
2025-01-03T00:00:00Z,WN,15,225,-12.00,0.58,11.45,31.70,64.27,272.00
2025-01-03T00:00:00Z,WN,16,239,-9.00,0.11,12.68,35.91,72.37,224.00
2025-01-03T00:00:00Z,WN,17,241,-10.00,3.39,12.79,38.78,69.04,250.00
2025-01-03T00:00:00Z,WN,18,229,-11.00,2.06,14.73,36.37,79.23,320.00
2025-01-03T00:00:00Z,WN,19,226,-10.00,0.66,17.95,42.54,73.53,188.00
2025-01-03T00:00:00Z,WN,20,284,-11.00,2.40,16.12,42.65,87.60,191.00
2025-01-03T00:00:00Z,WN,21,132,-12.00,1.41,18.80,49.25,80.90,245.00
2025-01-03T00:00:00Z,WN,22,132,-14.00,0.64,16.67,32.65,55.50,171.00
2025-01-04T00:00:00Z,AA,0,15,-9.00,-5.00,-1.00,3.00,47.00,49.00
2025-01-04T00:00:00Z,AA,1,3,-14.00,-14.00,-5.00,11.00,11.00,11.00
2025-01-04T00:00:00Z,AA,5,103,-11.00,-5.28,-2.14,0.41,21.00,1594.00
2025-01-04T00:00:00Z,AA,6,169,-15.00,-5.21,-2.52,0.64,14.07,1000.00
2025-01-04T00:00:00Z,AA,7,167,-12.00,-4.86,-2.15,0.95,17.00,128.00
2025-01-04T00:00:00Z,AA,8,162,-13.00,-5.23,-2.88,0.73,21.67,126.00
2025-01-04T00:00:00Z,AA,9,116,-12.00,-4.64,-2.07,3.83,18.60,205.00
2025-01-04T00:00:00Z,AA,10,129,-11.00,-4.05,-1.65,5.19,25.88,301.00
2025-01-04T00:00:00Z,AA,11,133,-11.00,-3.86,-0.47,13.34,45.85,347.00
2025-01-04T00:00:00Z,AA,12,129,-13.00,-3.02,1.85,19.45,51.75,1144.00
2025-01-04T00:00:00Z,AA,13,130,-13.00,-3.00,1.14,14.30,43.00,322.00
2025-01-04T00:00:00Z,AA,14,121,-21.00,-3.57,2.45,32.75,104.28,1164.00
2025-01-04T00:00:00Z,AA,15,119,-12.00,-4.00,-1.08,14.68,50.75,291.00
2025-01-04T00:00:00Z,AA,16,134,-20.00,-3.21,5.00,29.03,83.60,275.00
2025-01-04T00:00:00Z,AA,17,131,-17.00,-3.76,2.69,26.98,65.63,320.00
2025-01-04T00:00:00Z,AA,18,145,-15.00,-1.81,5.56,23.43,57.67,698.00
2025-01-04T00:00:00Z,AA,19,127,-14.00,-2.12,7.51,31.56,68.45,189.00
2025-01-04T00:00:00Z,AA,20,129,-13.00,-2.01,5.31,33.90,74.63,163.00
2025-01-04T00:00:00Z,AA,21,83,-9.00,-0.83,11.59,32.42,68.00,521.00
2025-01-04T00:00:00Z,AA,22,87,-11.00,-2.39,5.60,22.28,73.00,406.00
2025-01-04T00:00:00Z,AA,23,38,-10.00,-4.00,1.00,10.00,24.00,74.00
2025-01-04T00:00:00Z,DL,0,2,-5.00,-5.00,2.00,2.00,2.00,2.00
2025-01-04T00:00:00Z,DL,1,2,-9.00,-9.00,20.00,20.00,20.00,20.00
2025-01-04T00:00:00Z,DL,3,1,-7.00,-7.00,-7.00,-7.00,-7.00,-7.00
2025-01-04T00:00:00Z,DL,5,62,-18.00,-7.38,-4.50,3.50,18.00,184.00
2025-01-04T00:00:00Z,DL,6,181,-20.00,-6.81,-2.52,3.74,16.65,565.00
2025-01-04T00:00:00Z,DL,7,211,-26.00,-5.42,-2.57,2.83,23.72,911.00
2025-01-04T00:00:00Z,DL,8,160,-17.00,-5.00,-1.30,6.97,20.50,333.00
2025-01-04T00:00:00Z,DL,9,119,-15.00,-4.63,-0.49,12.22,40.30,99.00
2025-01-04T00:00:00Z,DL,10,131,-13.00,-3.76,0.26,11.51,34.85,282.00
2025-01-04T00:00:00Z,DL,11,193,-17.00,-4.57,0.11,17.70,37.13,367.00
2025-01-04T00:00:00Z,DL,12,138,-14.00,-3.51,1.09,19.23,52.90,1113.00
2025-01-04T00:00:00Z,DL,13,124,-13.00,-3.93,2.56,26.98,81.15,1051.00
2025-01-04T00:00:00Z,DL,14,133,-16.00,-3.93,4.59,30.42,87.23,295.00
2025-01-04T00:00:00Z,DL,15,161,-15.00,-2.25,6.23,26.30,84.80,1053.00
2025-01-04T00:00:00Z,DL,16,116,-15.00,-3.73,6.57,33.31,65.20,309.00
