ts,airline,hour,count,min,p25,p50,p75,p90,max
2025-01-30T00:00:00Z,UA,19,684,-20.00,-6.78,-2.74,5.17,24.57,633.00
2025-01-30T00:00:00Z,UA,20,559,-22.00,-6.19,-2.05,6.89,29.98,545.00
2025-01-30T00:00:00Z,UA,21,192,-18.00,-8.21,-5.38,0.38,15.02,206.00
2025-01-30T00:00:00Z,UA,22,166,-19.00,-8.40,-4.64,1.31,18.24,82.00
2025-01-30T00:00:00Z,UA,23,199,-16.00,-8.04,-4.15,3.74,20.07,129.00
2025-01-30T00:00:00Z,WN,5,296,-12.00,-5.30,-3.69,-1.08,3.19,111.00
2025-01-30T00:00:00Z,WN,6,1597,-14.00,-6.00,-4.16,-1.93,1.43,293.00
2025-01-30T00:00:00Z,WN,7,1352,-13.00,-6.00,-4.11,-1.62,3.50,210.00
2025-01-30T00:00:00Z,WN,8,1722,-14.00,-5.63,-3.37,-0.46,8.41,329.00
2025-01-30T00:00:00Z,WN,9,1605,-14.00,-5.21,-2.95,-0.10,9.35,333.00
2025-01-30T00:00:00Z,WN,10,1439,-14.00,-5.15,-2.58,1.58,14.39,196.00
2025-01-30T00:00:00Z,WN,11,1759,-15.00,-5.18,-2.51,1.95,13.31,230.00
2025-01-30T00:00:00Z,WN,12,1319,-15.00,-5.21,-2.22,2.44,16.19,234.00
2025-01-30T00:00:00Z,WN,13,1644,-15.00,-5.06,-1.86,3.79,19.54,325.00
2025-01-30T00:00:00Z,WN,14,1553,-15.00,-5.18,-2.18,4.11,20.52,327.00
2025-01-30T00:00:00Z,WN,15,1554,-15.00,-5.23,-1.81,6.21,24.19,349.00
2025-01-30T00:00:00Z,WN,16,1467,-16.00,-5.38,-2.17,5.55,24.81,350.00
2025-01-30T00:00:00Z,WN,17,1394,-15.00,-5.43,-1.79,6.54,25.66,252.00
2025-01-30T00:00:00Z,WN,18,1684,-14.00,-5.56,-2.01,5.26,26.08,243.00
2025-01-30T00:00:00Z,WN,19,935,-15.00,-5.82,-2.43,6.69,26.95,220.00
2025-01-30T00:00:00Z,WN,20,1039,-15.00,-6.09,-2.72,4.50,21.94,161.00
2025-01-30T00:00:00Z,WN,21,225,-16.00,-5.28,-1.67,6.84,36.78,129.00
2025-01-30T00:00:00Z,WN,22,3,-9.00,-9.00,-6.00,-5.00,-5.00,-5.00
2025-02-06T00:00:00Z,AA,0,42,-11.00,-7.00,-4.00,-1.00,1.00,36.00
2025-02-06T00:00:00Z,AA,1,2,-2.00,-2.00,6.00,6.00,6.00,6.00
2025-02-06T00:00:00Z,AA,5,629,-17.00,-7.95,-5.21,-1.98,3.71,530.00
2025-02-06T00:00:00Z,AA,6,1167,-16.00,-7.35,-4.74,-1.55,6.36,1675.00
2025-02-06T00:00:00Z,AA,7,1259,-16.00,-7.09,-4.43,-1.05,13.56,2352.00
2025-02-06T00:00:00Z,AA,8,1315,-17.00,-6.37,-3.76,-0.20,19.59,428.00
2025-02-06T00:00:00Z,AA,9,867,-16.00,-5.89,-3.45,1.23,24.71,1324.00
2025-02-06T00:00:00Z,AA,10,933,-16.00,-5.67,-2.72,4.78,30.82,547.00
2025-02-06T00:00:00Z,AA,11,1053,-15.00,-5.23,-2.33,7.51,34.03,654.00
2025-02-06T00:00:00Z,AA,12,904,-18.00,-4.98,-1.77,7.62,40.01,2700.00
2025-02-06T00:00:00Z,AA,13,919,-20.00,-5.01,-1.43,10.59,48.01,448.00
2025-02-06T00:00:00Z,AA,14,1016,-16.00,-5.44,-2.34,7.24,33.27,1047.00
2025-02-06T00:00:00Z,AA,15,805,-16.00,-5.49,-2.54,5.47,35.65,469.00
2025-02-06T00:00:00Z,AA,16,970,-25.00,-5.79,-2.50,6.89,37.41,489.00
2025-02-06T00:00:00Z,AA,17,1053,-19.00,-6.05,-2.53,9.71,49.81,743.00
2025-02-06T00:00:00Z,AA,18,1029,-27.00,-5.69,-2.51,7.54,40.79,860.00
2025-02-06T00:00:00Z,AA,19,800,-21.00,-5.89,-2.79,7.98,40.65,1455.00
2025-02-06T00:00:00Z,AA,20,642,-20.00,-5.36,-2.22,9.21,37.85,560.00
2025-02-06T00:00:00Z,AA,21,545,-19.00,-5.03,-2.30,5.65,30.37,628.00
2025-02-06T00:00:00Z,AA,22,456,-18.00,-5.95,-3.09,2.66,23.82,685.00
2025-02-06T00:00:00Z,AA,23,160,-14.00,-6.13,-2.79,2.99,27.87,972.00
2025-02-06T00:00:00Z,DL,0,7,-13.00,-11.00,-9.00,-6.00,-4.00,-4.00
2025-02-06T00:00:00Z,DL,1,14,-16.00,-8.00,-6.00,1.00,9.00,42.00
2025-02-06T00:00:00Z,DL,5,455,-21.00,-8.17,-4.96,-0.23,11.99,568.00
2025-02-06T00:00:00Z,DL,6,1252,-23.00,-8.04,-4.56,-0.59,8.26,986.00
2025-02-06T00:00:00Z,DL,7,1505,-17.00,-6.73,-3.71,-0.04,10.70,914.00
2025-02-06T00:00:00Z,DL,8,1179,-20.00,-6.31,-3.56,0.56,20.57,324.00
2025-02-06T00:00:00Z,DL,9,858,-21.00,-6.25,-3.45,2.09,22.30,355.00
2025-02-06T00:00:00Z,DL,10,1022,-19.00,-6.49,-2.87,4.96,27.44,311.00
2025-02-06T00:00:00Z,DL,11,1256,-19.00,-5.68,-2.14,9.43,34.25,446.00
2025-02-06T00:00:00Z,DL,12,1139,-22.00,-6.09,-2.01,9.91,37.45,1160.00
2025-02-06T00:00:00Z,DL,13,981,-19.00,-6.19,-1.67,9.29,34.94,632.00
2025-02-06T00:00:00Z,DL,14,862,-21.00,-5.89,-1.97,7.82,36.37,337.00
2025-02-06T00:00:00Z,DL,15,1162,-21.00,-5.49,-1.63,11.14,37.46,387.00
2025-02-06T00:00:00Z,DL,16,834,-21.00,-6.33,-2.46,6.90,32.64,362.00
2025-02-06T00:00:00Z,DL,17,1141,-20.00,-7.37,-3.13,9.43,42.35,1092.00
2025-02-06T00:00:00Z,DL,18,960,-25.00,-6.81,-2.03,11.27,41.20,1173.00
2025-02-06T00:00:00Z,DL,19,832,-25.00,-7.17,-2.22,9.86,44.06,988.00
2025-02-06T00:00:00Z,DL,20,533,-23.00,-6.06,-2.24,11.41,50.72,841.00
2025-02-06T00:00:00Z,DL,21,526,-23.00,-6.23,-2.30,9.92,36.76,921.00
2025-02-06T00:00:00Z,DL,22,578,-17.00,-6.29,-2.84,3.41,23.86,790.00
2025-02-06T00:00:00Z,DL,23,151,-17.00,-7.04,-3.22,4.62,16.47,94.00
2025-02-06T00:00:00Z,UA,0,23,-9.00,-7.00,-2.00,2.00,46.00,98.00
2025-02-06T00:00:00Z,UA,1,6,-18.00,-16.00,-2.00,0.00,3.00,3.00
2025-02-06T00:00:00Z,UA,2,9,-11.00,-10.00,-8.00,-5.00,38.00,38.00
2025-02-06T00:00:00Z,UA,5,169,-16.00,-8.00,-5.83,-1.52,3.27,207.00
2025-02-06T00:00:00Z,UA,6,776,-18.00,-7.94,-5.34,-1.43,9.16,207.00
2025-02-06T00:00:00Z,UA,7,1131,-19.00,-7.80,-5.14,-2.00,8.07,484.00
2025-02-06T00:00:00Z,UA,8,1243,-22.00,-6.88,-4.25,-0.38,18.46,503.00
2025-02-06T00:00:00Z,UA,9,1018,-14.00,-6.03,-2.35,4.57,31.17,293.00
2025-02-06T00:00:00Z,UA,10,818,-16.00,-5.90,-2.62,6.06,40.14,326.00
2025-02-06T00:00:00Z,UA,11,816,-15.00,-5.24,-1.29,9.51,41.07,576.00
2025-02-06T00:00:00Z,UA,12,913,-19.00,-5.59,-1.84,11.40,52.40,651.00
2025-02-06T00:00:00Z,UA,13,904,-21.00,-6.08,-2.51,9.37,41.99,567.00
2025-02-06T00:00:00Z,UA,14,805,-19.00,-6.14,-1.70,11.08,55.87,345.00
2025-02-06T00:00:00Z,UA,15,616,-20.00,-6.46,-2.29,10.23,52.13,870.00
2025-02-06T00:00:00Z,UA,16,839,-20.00,-5.81,-1.81,9.36,46.41,359.00
2025-02-06T00:00:00Z,UA,17,995,-17.00,-6.07,-2.05,10.25,52.78,789.00
2025-02-06T00:00:00Z,UA,18,912,-28.00,-6.06,-1.43,12.92,56.03,359.00
2025-02-06T00:00:00Z,UA,19,696,-22.00,-5.81,0.12,15.61,52.20,344.00
2025-02-06T00:00:00Z,UA,20,559,-41.00,-5.56,-1.03,15.42,48.39,1144.00
2025-02-06T00:00:00Z,UA,21,190,-19.00,-6.94,-3.17,17.77,81.87,736.00
2025-02-06T00:00:00Z,UA,22,170,-17.00,-7.10,-2.78,9.68,31.54,201.00
2025-02-06T00:00:00Z,UA,23,195,-15.00,-8.00,-4.39,2.51,20.47,329.00
2025-02-06T00:00:00Z,WN,5,441,-11.00,-5.32,-3.14,-0.31,5.13,321.00
2025-02-06T00:00:00Z,WN,6,1746,-14.00,-5.58,-3.97,-1.25,4.55,364.00
2025-02-06T00:00:00Z,WN,7,1400,-14.00,-5.87,-3.81,-1.01,4.66,359.00
2025-02-06T00:00:00Z,WN,8,1769,-15.00,-5.20,-2.96,0.92,12.87,262.00
2025-02-06T00:00:00Z,WN,9,1563,-13.00,-4.86,-2.04,2.62,16.22,267.00
2025-02-06T00:00:00Z,WN,10,1515,-14.00,-4.77,-1.70,5.07,20.05,181.00
2025-02-06T00:00:00Z,WN,11,1675,-15.00,-4.63,-1.26,6.74,25.02,258.00
2025-02-06T00:00:00Z,WN,12,1408,-13.00,-5.00,-1.36,7.26,22.35,224.00
2025-02-06T00:00:00Z,WN,13,1657,-14.00,-4.37,-0.67,9.22,30.63,207.00
2025-02-06T00:00:00Z,WN,14,1555,-15.00,-4.37,-0.48,9.96,30.31,268.00
2025-02-06T00:00:00Z,WN,15,1565,-15.00,-4.26,0.12,12.88,37.13,317.00
2025-02-06T00:00:00Z,WN,16,1511,-17.00,-4.62,-0.67,11.12,36.80,302.00
2025-02-06T00:00:00Z,WN,17,1437,-15.00,-4.38,0.00,13.65,38.34,319.00
2025-02-06T00:00:00Z,WN,18,1583,-21.00,-4.91,-0.48,14.50,41.25,283.00
2025-02-06T00:00:00Z,WN,19,1220,-19.00,-5.39,-0.90,14.45,43.84,261.00
2025-02-06T00:00:00Z,WN,20,1064,-15.00,-5.00,-0.46,15.58,45.18,260.00
2025-02-06T00:00:00Z,WN,21,485,-15.00,-5.61,-1.35,10.87,33.90,309.00
2025-02-06T00:00:00Z,WN,22,8,-9.00,-8.00,-5.00,-4.00,21.00,21.00
2025-02-13T00:00:00Z,AA,0,72,-12.00,-6.00,-2.00,13.03,31.00,485.00
2025-02-13T00:00:00Z,AA,5,637,-15.00,-6.36,-3.69,0.06,19.93,1500.00
2025-02-13T00:00:00Z,AA,6,1234,-15.00,-6.14,-3.41,0.10,19.59,1857.00
2025-02-13T00:00:00Z,AA,7,1308,-19.00,-5.73,-3.13,1.51,27.22,1899.00
2025-02-13T00:00:00Z,AA,8,1331,-15.00,-5.03,-2.49,6.30,45.55,1690.00
2025-02-13T00:00:00Z,AA,9,886,-14.00,-4.46,-1.66,7.83,39.87,1986.00
2025-02-13T00:00:00Z,AA,10,952,-13.00,-4.32,-0.98,15.61,58.06,518.00
2025-02-13T00:00:00Z,AA,11,1095,-13.00,-3.57,0.17,19.52,61.31,621.00
2025-02-13T00:00:00Z,AA,12,903,-13.00,-3.25,2.54,26.47,73.65,1377.00
2025-02-13T00:00:00Z,AA,13,931,-13.00,-3.03,1.79,26.73,65.93,1192.00
2025-02-13T00:00:00Z,AA,14,1020,-13.00,-3.14,3.22,29.46,81.47,990.00
2025-02-13T00:00:00Z,AA,15,833,-16.00,-3.24,5.14,35.13,87.67,1023.00
2025-02-13T00:00:00Z,AA,16,1006,-13.00,-2.75,5.04,31.19,79.65,1148.00
2025-02-13T00:00:00Z,AA,17,1041,-14.00,-2.48,7.87,40.22,88.62,2511.00
2025-02-13T00:00:00Z,AA,18,1052,-18.00,-2.80,5.98,37.16,89.48,2174.00
2025-02-13T00:00:00Z,AA,19,969,-13.00,-2.94,9.13,43.99,104.67,1166.00
2025-02-13T00:00:00Z,AA,20,804,-18.00,-2.37,10.75,41.37,92.29,2273.00
2025-02-13T00:00:00Z,AA,21,586,-18.00,-2.99,8.67,36.94,89.57,1272.00
2025-02-13T00:00:00Z,AA,22,572,-17.00,-3.30,4.67,27.25,83.33,1233.00
2025-02-13T00:00:00Z,AA,23,186,-20.00,-4.88,-0.38,16.01,34.68,786.00
2025-02-13T00:00:00Z,DL,0,19,-17.00,-4.00,6.00,33.00,69.00,108.00
2025-02-13T00:00:00Z,DL,1,14,-14.00,-12.00,-5.00,19.00,33.00,288.00
2025-02-13T00:00:00Z,DL,5,467,-19.00,-6.83,-3.44,1.25,24.84,714.00
2025-02-13T00:00:00Z,DL,6,1261,-18.00,-6.18,-2.63,3.19,34.03,1049.00
2025-02-13T00:00:00Z,DL,7,1552,-19.00,-5.17,-1.60,5.53,33.42,877.00
2025-02-13T00:00:00Z,DL,8,1178,-17.00,-4.46,-0.38,13.47,51.20,913.00
2025-02-13T00:00:00Z,DL,9,873,-17.00,-4.46,0.26,19.44,61.31,796.00
2025-02-13T00:00:00Z,DL,10,1024,-17.00,-4.00,2.35,26.16,69.26,442.00
2025-02-13T00:00:00Z,DL,11,1262,-16.00,-3.04,5.14,32.72,78.94,483.00
2025-02-13T00:00:00Z,DL,12,1189,-19.00,-3.33,4.60,33.20,80.71,1088.00
2025-02-13T00:00:00Z,DL,13,979,-17.00,-3.15,6.29,37.52,95.57,716.00
2025-02-13T00:00:00Z,DL,14,886,-18.00,-2.38,8.08,38.47,97.33,1196.00
2025-02-13T00:00:00Z,DL,15,1203,-20.00,-2.36,10.08,41.57,97.99,1094.00
2025-02-13T00:00:00Z,DL,16,882,-17.00,-2.21,9.10,41.78,95.22,1120.00
2025-02-13T00:00:00Z,DL,17,1145,-18.00,-4.26,4.64,42.55,103.25,1222.00
2025-02-13T00:00:00Z,DL,18,995,-17.00,-1.40,14.41,49.07,111.45,1000.00
2025-02-13T00:00:00Z,DL,19,924,-27.00,-1.59,15.28,54.04,113.82,964.00
2025-02-13T00:00:00Z,DL,20,577,-19.00,-1.06,13.77,56.00,101.83,814.00
2025-02-13T00:00:00Z,DL,21,556,-16.00,-3.18,4.93,31.16,79.95,1062.00
2025-02-13T00:00:00Z,DL,22,583,-17.00,-2.56,5.00,33.22,83.42,780.00
2025-02-13T00:00:00Z,DL,23,153,-18.00,-3.34,3.48,27.71,54.53,929.00
2025-02-13T00:00:00Z,UA,0,20,-12.00,-8.00,-2.00,16.00,39.00,109.00
2025-02-13T00:00:00Z,UA,1,7,-9.00,-7.00,7.00,43.00,46.00,46.00
2025-02-13T00:00:00Z,UA,2,7,-10.00,-10.00,-5.00,49.00,74.00,74.00
2025-02-13T00:00:00Z,UA,5,203,-14.00,-7.47,-4.11,-1.09,5.83,748.00
2025-02-13T00:00:00Z,UA,6,874,-19.00,-6.60,-3.91,0.22,15.00,557.00
2025-02-13T00:00:00Z,UA,7,1320,-16.00,-6.24,-3.87,-0.32,15.84,992.00
2025-02-13T00:00:00Z,UA,8,1293,-17.00,-5.78,-2.97,3.41,34.10,482.00
2025-02-13T00:00:00Z,UA,9,940,-17.00,-4.28,-0.50,9.93,40.52,370.00
2025-02-13T00:00:00Z,UA,10,859,-18.00,-4.85,-1.33,10.53,47.67,496.00
2025-02-13T00:00:00Z,UA,11,877,-15.00,-3.34,1.14,19.43,70.56,680.00
2025-02-13T00:00:00Z,UA,12,826,-16.00,-4.94,-0.66,14.34,59.65,539.00
2025-02-13T00:00:00Z,UA,13,970,-17.00,-4.09,0.70,18.56,70.58,477.00
2025-02-13T00:00:00Z,UA,14,881,-17.00,-4.89,0.14,23.39,81.88,388.00
2025-02-13T00:00:00Z,UA,15,599,-20.00,-3.91,3.22,26.75,93.13,387.00
2025-02-13T00:00:00Z,UA,16,954,-16.00,-3.90,2.58,27.80,107.71,904.00
2025-02-13T00:00:00Z,UA,17,973,-20.00,-2.96,4.50,28.28,90.45,796.00
2025-02-13T00:00:00Z,UA,18,989,-18.00,-3.63,3.48,34.57,98.08,1000.00
2025-02-13T00:00:00Z,UA,19,873,-19.00,-1.81,10.17,40.49,93.77,858.00
2025-02-13T00:00:00Z,UA,20,524,-15.00,-1.11,10.40,46.26,93.12,360.00
2025-02-13T00:00:00Z,UA,21,263,-15.00,-3.76,6.52,39.61,94.37,681.00
2025-02-13T00:00:00Z,UA,22,221,-14.00,-5.04,-0.79,9.46,40.12,599.00
2025-02-13T00:00:00Z,UA,23,222,-17.00,-7.02,-2.57,8.82,30.79,206.00
2025-02-13T00:00:00Z,WN,5,989,-14.00,-4.73,-2.52,0.49,11.17,384.00
2025-02-13T00:00:00Z,WN,6,1995,-15.00,-4.95,-2.45,0.73,11.57,597.00
2025-02-13T00:00:00Z,WN,7,1388,-13.00,-4.89,-2.31,1.16,14.95,255.00
2025-02-13T00:00:00Z,WN,8,1826,-14.00,-4.09,-1.08,6.63,28.78,433.00
2025-02-13T00:00:00Z,WN,9,1496,-15.00,-3.49,-0.03,9.15,31.03,427.00
2025-02-13T00:00:00Z,WN,10,1576,-13.00,-3.57,0.27,12.58,33.92,313.00
2025-02-13T00:00:00Z,WN,11,1580,-13.00,-3.11,1.38,17.56,53.66,571.00
2025-02-13T00:00:00Z,WN,12,1526,-15.00,-2.39,4.07,21.29,54.35,463.00
2025-02-13T00:00:00Z,WN,13,1562,-14.00,-2.37,4.59,24.93,62.49,547.00
2025-02-13T00:00:00Z,WN,14,1573,-14.00,-1.33,7.71,27.40,76.22,475.00
2025-02-13T00:00:00Z,WN,15,1624,-13.00,-0.86,10.60,34.49,84.83,670.00
2025-02-13T00:00:00Z,WN,16,1504,-15.00,-1.13,10.01,35.46,91.87,516.00
2025-02-13T00:00:00Z,WN,17,1578,-15.00,-0.92,11.14,35.93,89.46,337.00
2025-02-13T00:00:00Z,WN,18,1514,-15.00,-1.21,12.66,42.31,96.71,515.00
2025-02-13T00:00:00Z,WN,19,1556,-15.00,-1.70,11.99,43.70,101.49,421.00
2025-02-13T00:00:00Z,WN,20,1530,-14.00,-1.33,13.75,44.96,106.51,309.00
2025-02-13T00:00:00Z,WN,21,816,-15.00,0.33,19.73,52.41,105.04,315.00
2025-02-13T00:00:00Z,WN,22,567,-14.00,1.55,21.34,54.01,104.19,242.00
2025-02-13T00:00:00Z,WN,23,18,-12.00,-5.00,-1.00,13.00,29.00,103.00
2025-02-20T00:00:00Z,AA,0,70,-14.00,-7.63,-3.72,0.40,14.00,231.00
2025-02-20T00:00:00Z,AA,5,649,-18.00,-8.17,-5.46,-2.02,9.36,3092.00
2025-02-20T00:00:00Z,AA,6,1254,-16.00,-7.79,-5.06,-1.83,8.03,3403.00
2025-02-20T00:00:00Z,AA,7,1335,-23.00,-6.87,-4.21,-0.77,12.03,1467.00
2025-02-20T00:00:00Z,AA,8,1357,-15.00,-6.10,-3.57,0.18,18.71,605.00
2025-02-20T00:00:00Z,AA,9,900,-15.00,-5.68,-2.76,2.06,24.10,733.00
2025-02-20T00:00:00Z,AA,10,968,-16.00,-5.21,-2.16,4.51,28.89,1299.00
2025-02-20T00:00:00Z,AA,11,1116,-15.00,-5.13,-2.20,6.25,32.67,670.00
2025-02-20T00:00:00Z,AA,12,935,-17.00,-4.93,-1.58,9.22,39.19,1200.00
2025-02-20T00:00:00Z,AA,13,961,-15.00,-4.95,-1.49,9.07,39.81,1115.00
2025-02-20T00:00:00Z,AA,14,1053,-19.00,-5.04,-1.69,10.05,44.64,1137.00
2025-02-20T00:00:00Z,AA,15,852,-23.00,-4.89,-0.69,12.45,42.52,1963.00
2025-02-20T00:00:00Z,AA,16,1034,-16.00,-5.15,-1.73,8.98,41.33,1766.00
2025-02-20T00:00:00Z,AA,17,1073,-16.00,-5.07,-1.00,13.95,45.62,1082.00
2025-02-20T00:00:00Z,AA,18,1069,-19.00,-5.00,-1.16,13.04,48.35,2331.00
2025-02-20T00:00:00Z,AA,19,963,-19.00,-5.91,-1.73,12.89,53.03,1445.00
2025-02-20T00:00:00Z,AA,20,822,-18.00,-4.85,-0.77,14.55,47.19,895.00
2025-02-20T00:00:00Z,AA,21,593,-14.00,-4.61,-0.92,12.50,48.36,706.00
2025-02-20T00:00:00Z,AA,22,556,-18.00,-5.77,-2.71,10.67,40.92,934.00
2025-02-20T00:00:00Z,AA,23,184,-15.00,-7.08,-3.77,1.88,20.14,707.00
2025-02-20T00:00:00Z,DL,0,22,-15.00,-12.00,-9.00,-7.00,2.00,33.00
2025-02-20T00:00:00Z,DL,1,14,-15.00,-10.00,-7.00,-6.00,3.00,75.00
2025-02-20T00:00:00Z,DL,5,472,-20.00,-8.42,-5.46,-1.69,4.73,612.00
2025-02-20T00:00:00Z,DL,6,1271,-21.00,-7.76,-4.31,-0.85,8.90,451.00
2025-02-20T00:00:00Z,DL,7,1596,-20.00,-6.79,-3.91,-0.07,10.60,792.00
2025-02-20T00:00:00Z,DL,8,1206,-17.00,-6.27,-3.72,0.41,13.99,462.00
2025-02-20T00:00:00Z,DL,9,869,-20.00,-6.51,-3.84,1.61,22.62,507.00
2025-02-20T00:00:00Z,DL,10,1069,-23.00,-6.92,-3.67,1.14,19.59,564.00
2025-02-20T00:00:00Z,DL,11,1293,-18.00,-6.14,-2.51,4.32,24.22,1086.00
2025-02-20T00:00:00Z,DL,12,1221,-20.00,-6.66,-2.87,4.58,26.16,1046.00
2025-02-20T00:00:00Z,DL,13,998,-26.00,-6.56,-3.32,5.25,32.13,1117.00
2025-02-20T00:00:00Z,DL,14,915,-25.00,-5.78,-2.34,6.83,32.89,522.00
2025-02-20T00:00:00Z,DL,15,1246,-23.00,-6.30,-2.54,7.29,30.32,359.00
2025-02-20T00:00:00Z,DL,16,916,-19.00,-5.65,-1.83,8.18,28.79,846.00
2025-02-20T00:00:00Z,DL,17,1181,-24.00,-7.50,-3.41,7.11,35.01,357.00
2025-02-20T00:00:00Z,DL,18,1042,-30.00,-7.25,-2.52,8.35,35.92,903.00
2025-02-20T00:00:00Z,DL,19,986,-27.00,-7.00,-3.08,8.28,36.03,193.00
2025-02-20T00:00:00Z,DL,20,626,-23.00,-6.07,-2.05,10.65,39.49,163.00
2025-02-20T00:00:00Z,DL,21,573,-19.00,-6.14,-2.60,7.09,32.73,200.00
2025-02-20T00:00:00Z,DL,22,614,-20.00,-6.18,-2.34,5.76,24.85,567.00
2025-02-20T00:00:00Z,DL,23,161,-17.00,-6.99,-2.88,3.90,24.20,839.00
2025-02-20T00:00:00Z,UA,0,20,-14.00,-7.00,-4.00,2.00,20.00,24.00
2025-02-20T00:00:00Z,UA,1,7,-14.00,-12.00,-5.00,12.00,13.00,13.00
2025-02-20T00:00:00Z,UA,2,7,-12.00,-10.00,-4.00,3.00,15.00,15.00
2025-02-20T00:00:00Z,UA,5,207,-13.00,-8.00,-5.59,-2.05,3.64,343.00
2025-02-20T00:00:00Z,UA,6,869,-18.00,-7.89,-5.40,-2.27,4.23,336.00
2025-02-20T00:00:00Z,UA,7,1329,-17.00,-7.12,-4.88,-2.03,5.13,316.00
2025-02-20T00:00:00Z,UA,8,1300,-15.00,-6.89,-4.27,-1.22,10.29,581.00
2025-02-20T00:00:00Z,UA,9,943,-17.00,-6.34,-3.00,1.67,16.17,349.00
2025-02-20T00:00:00Z,UA,10,866,-16.00,-6.25,-3.77,-0.16,13.07,248.00
2025-02-20T00:00:00Z,UA,11,880,-18.00,-6.07,-2.87,1.82,14.34,614.00
2025-02-20T00:00:00Z,UA,12,833,-17.00,-6.53,-3.38,1.32,15.52,481.00
2025-02-20T00:00:00Z,UA,13,982,-17.00,-6.36,-3.05,2.20,17.87,365.00
2025-02-20T00:00:00Z,UA,14,878,-18.00,-6.59,-3.33,2.22,18.12,363.00
2025-02-20T00:00:00Z,UA,15,609,-17.00,-6.70,-3.17,3.00,24.33,380.00
2025-02-20T00:00:00Z,UA,16,954,-17.00,-6.53,-3.42,2.36,19.34,426.00
2025-02-20T00:00:00Z,UA,17,982,-17.00,-6.41,-2.79,4.20,23.89,349.00
2025-02-20T00:00:00Z,UA,18,995,-19.00,-6.73,-2.90,4.59,29.80,200.00
2025-02-20T00:00:00Z,UA,19,882,-18.00,-6.07,-2.24,5.60,23.00,185.00
2025-02-20T00:00:00Z,UA,20,529,-21.00,-6.60,-2.97,6.06,26.89,597.00
2025-02-20T00:00:00Z,UA,21,267,-16.00,-8.02,-4.13,3.16,20.63,142.00
2025-02-20T00:00:00Z,UA,22,216,-19.00,-7.94,-5.14,0.32,11.91,80.00
2025-02-20T00:00:00Z,UA,23,221,-20.00,-8.92,-5.99,-0.90,8.93,289.00
2025-02-20T00:00:00Z,WN,5,753,-14.00,-5.01,-3.19,-0.72,4.98,155.00
2025-02-20T00:00:00Z,WN,6,1933,-14.00,-5.16,-3.64,-0.93,4.70,601.00
2025-02-20T00:00:00Z,WN,7,1410,-14.00,-5.53,-3.52,-0.78,4.90,354.00
2025-02-20T00:00:00Z,WN,8,1817,-14.00,-5.00,-2.48,0.80,12.61,364.00
2025-02-20T00:00:00Z,WN,9,1529,-12.00,-4.66,-1.87,2.01,14.66,461.00
2025-02-20T00:00:00Z,WN,10,1563,-14.00,-4.40,-1.51,3.56,16.62,299.00
2025-02-20T00:00:00Z,WN,11,1629,-15.00,-4.67,-1.49,4.07,18.00,235.00
2025-02-20T00:00:00Z,WN,12,1493,-14.00,-4.45,-0.95,6.57,22.91,246.00
2025-02-20T00:00:00Z,WN,13,1614,-14.00,-4.16,-0.69,7.22,23.77,309.00
2025-02-20T00:00:00Z,WN,14,1566,-13.00,-4.39,-0.81,8.33,25.86,340.00
2025-02-20T00:00:00Z,WN,15,1616,-15.00,-4.06,-0.25,10.61,29.62,233.00
2025-02-20T00:00:00Z,WN,16,1507,-14.00,-4.21,-0.24,10.44,28.46,321.00
2025-02-20T00:00:00Z,WN,17,1541,-15.00,-4.34,-0.28,10.95,31.16,246.00
2025-02-20T00:00:00Z,WN,18,1620,-14.00,-5.19,-1.58,7.57,26.34,244.00
2025-02-20T00:00:00Z,WN,19,1489,-17.00,-5.09,-0.91,10.93,31.89,231.00
2025-02-20T00:00:00Z,WN,20,1370,-15.00,-5.83,-2.18,6.55,24.65,249.00
2025-02-20T00:00:00Z,WN,21,709,-15.00,-5.36,-1.71,8.72,27.39,172.00
2025-02-20T00:00:00Z,WN,22,301,-15.00,-6.22,-2.94,4.38,19.88,171.00
2025-02-20T00:00:00Z,WN,23,15,-13.00,-7.00,-5.00,-2.00,15.00,34.00
2025-02-27T00:00:00Z,AA,0,71,-14.00,-6.56,-4.00,-1.94,8.00,85.00
2025-02-27T00:00:00Z,AA,1,1,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00
2025-02-27T00:00:00Z,AA,5,643,-16.00,-8.26,-5.49,-2.02,6.33,1670.00
2025-02-27T00:00:00Z,AA,6,1220,-16.00,-7.59,-4.99,-1.21,14.74,2883.00
2025-02-27T00:00:00Z,AA,7,1319,-18.00,-6.92,-4.49,-1.39,14.99,1820.00
2025-02-27T00:00:00Z,AA,8,1327,-14.00,-6.00,-3.31,0.03,19.18,350.00
2025-02-27T00:00:00Z,AA,9,889,-15.00,-5.47,-2.56,2.20,26.70,1439.00
2025-02-27T00:00:00Z,AA,10,946,-15.00,-5.38,-2.55,3.99,27.59,1118.00
2025-02-27T00:00:00Z,AA,11,1108,-17.00,-5.38,-2.60,4.10,31.20,1332.00
2025-02-27T00:00:00Z,AA,12,917,-16.00,-5.09,-1.54,7.38,38.74,1447.00
2025-02-27T00:00:00Z,AA,13,951,-15.00,-5.17,-2.24,7.99,41.27,1184.00
2025-02-27T00:00:00Z,AA,14,1020,-19.00,-5.14,-1.81,9.09,43.58,1095.00
